product_id,name,price,subcategory,category,ALL 
1674,product55,287.48,subcategory2,category2,ALL
1675,product57,449.8,subcategory4,category9,ALL
1676,product43,179.85,subcategory1,category10,ALL
1677,product84,162.06,subcategory1,category6,ALL
1678,product34,46.78,subcategory2,category8,ALL
1679,product80,222.91,subcategory4,category3,ALL
1680,product41,98.54,subcategory4,category2,ALL
1681,product66,145.86,subcategory3,category1,ALL
1682,product11,202.03,subcategory5,category8,ALL
1683,product32,217.97,subcategory3,category8,ALL
1684,product60,193.92,subcategory3,category7,ALL
1685,product33,193.54,subcategory1,category5,ALL
1686,product64,249.66,subcategory3,category7,ALL
1687,product27,44.3,subcategory2,category8,ALL
1688,product19,231.52,subcategory4,category7,ALL
1689,product38,141.37,subcategory2,category1,ALL
1690,product20,131.32,subcategory1,category9,ALL
1691,product35,152.04,subcategory5,category7,ALL
1692,product79,284.51,subcategory4,category4,ALL
1693,product25,449.04,subcategory1,category6,ALL
1694,product44,104.41,subcategory4,category10,ALL
1695,product35,450.71,subcategory5,category1,ALL
1696,product48,64.93,subcategory3,category9,ALL
1697,product100,228.21,subcategory2,category4,ALL
1698,product22,141.01,subcategory3,category8,ALL
1699,product75,93.78,subcategory4,category3,ALL
1700,product62,47.61,subcategory4,category4,ALL
1701,product64,5.79,subcategory4,category1,ALL
1702,product47,149.28,subcategory2,category7,ALL
1703,product14,177.49,subcategory3,category5,ALL
1704,product2,130.6,subcategory2,category8,ALL
1705,product90,228.94,subcategory3,category3,ALL
1706,product97,254.88,subcategory1,category8,ALL
1707,product85,39.86,subcategory3,category1,ALL
1708,product74,33.9,subcategory4,category3,ALL
1709,product41,25.27,subcategory2,category8,ALL
1710,product11,10.65,subcategory2,category4,ALL
1711,product44,208.43,subcategory3,category1,ALL
1712,product36,278.7,subcategory4,category6,ALL
1713,product23,129.55,subcategory2,category10,ALL
1714,product39,200.75,subcategory1,category5,ALL
1715,product27,10.78,subcategory3,category1,ALL
1716,product4,146.73,subcategory2,category3,ALL
1717,product72,8.04,subcategory3,category3,ALL
1718,product88,162.04,subcategory2,category5,ALL
1719,product52,121.52,subcategory2,category10,ALL
1720,product65,153.01,subcategory1,category4,ALL
1721,product68,239.59,subcategory1,category10,ALL
1722,product71,162.68,subcategory4,category3,ALL
1723,product35,322.39,subcategory4,category4,ALL
1724,product64,220.36,subcategory1,category3,ALL
1725,product19,270.38,subcategory5,category10,ALL
1726,product15,201.84,subcategory2,category9,ALL
1727,product70,179.34,subcategory5,category9,ALL
1728,product68,214.92,subcategory3,category4,ALL
1729,product98,126.78,subcategory3,category10,ALL
1730,product58,40.53,subcategory3,category4,ALL
1731,product74,140.93,subcategory1,category7,ALL
1732,product17,103.31,subcategory4,category8,ALL
1733,product59,278.29,subcategory1,category8,ALL
1734,product97,145.84,subcategory5,category10,ALL
1735,product63,140.97,subcategory2,category7,ALL
1736,product99,85.06,subcategory5,category10,ALL
1737,product20,283.83,subcategory2,category3,ALL
1738,product68,226.38,subcategory5,category8,ALL
1739,product38,23.74,subcategory3,category8,ALL
1740,product13,121.79,subcategory1,category9,ALL
1741,product75,286.65,subcategory3,category8,ALL
1742,product99,119.3,subcategory4,category6,ALL
1743,product85,179.09,subcategory5,category6,ALL
1744,product14,6.82,subcategory4,category1,ALL
1745,product25,337.85,subcategory1,category3,ALL
1746,product7,14.2,subcategory5,category8,ALL
1747,product4,118.72,subcategory2,category3,ALL
1748,product75,75.8,subcategory1,category10,ALL
1749,product34,437.88,subcategory1,category5,ALL
1750,product34,60.41,subcategory4,category9,ALL
1751,product30,21.79,subcategory1,category1,ALL
1752,product64,293.1,subcategory1,category5,ALL
1753,product89,272.17,subcategory1,category4,ALL
1754,product8,368.14,subcategory2,category2,ALL
1755,product82,198.94,subcategory2,category5,ALL
1756,product6,274.14,subcategory2,category4,ALL
1757,product43,285.66,subcategory3,category10,ALL
1758,product13,73.78,subcategory2,category7,ALL
1759,product80,48.94,subcategory2,category5,ALL
1760,product50,33.6,subcategory5,category10,ALL
1761,product68,137.33,subcategory4,category5,ALL
1762,product39,142.06,subcategory5,category9,ALL
1763,product46,229.13,subcategory5,category6,ALL
1764,product50,150.48,subcategory2,category4,ALL
1765,product6,91.23,subcategory1,category2,ALL
1766,product10,161.27,subcategory3,category9,ALL
1767,product96,390,subcategory1,category3,ALL
1768,product61,50.08,subcategory4,category5,ALL
1769,product65,106.87,subcategory5,category3,ALL
1770,product84,327.46,subcategory1,category5,ALL
1771,product56,127.72,subcategory3,category4,ALL
1772,product11,14.6,subcategory5,category5,ALL
1773,product24,172.17,subcategory1,category9,ALL
1774,product38,160.24,subcategory5,category9,ALL
1775,product75,12.71,subcategory3,category4,ALL
1776,product81,188.29,subcategory4,category5,ALL
1777,product79,250.21,subcategory3,category7,ALL
1778,product30,213.2,subcategory3,category6,ALL
1779,product32,91.6,subcategory4,category1,ALL
1780,product11,2.88,subcategory2,category6,ALL
1781,product24,188.43,subcategory5,category10,ALL
1782,product93,233.67,subcategory4,category9,ALL
1783,product42,144.75,subcategory3,category2,ALL
1784,product85,231.36,subcategory2,category10,ALL
1785,product44,189.32,subcategory1,category3,ALL
1786,product75,155.31,subcategory2,category5,ALL
1787,product38,273.57,subcategory5,category2,ALL
1788,product80,194.56,subcategory5,category6,ALL
1789,product26,122.1,subcategory2,category3,ALL
1790,product27,98.02,subcategory4,category8,ALL
1791,product85,43.31,subcategory2,category4,ALL
1792,product25,228.58,subcategory1,category1,ALL
1793,product41,6.57,subcategory5,category4,ALL
1794,product36,201.08,subcategory1,category5,ALL
1795,product52,263.42,subcategory5,category3,ALL
1796,product61,282.68,subcategory2,category5,ALL
1797,product29,204.08,subcategory4,category6,ALL
1798,product14,355.93,subcategory3,category1,ALL
1799,product13,132.53,subcategory1,category4,ALL
1800,product28,211.09,subcategory5,category6,ALL
1801,product99,205.58,subcategory5,category7,ALL
1802,product84,179.96,subcategory2,category3,ALL
1803,product40,104.87,subcategory2,category1,ALL
1804,product56,228.97,subcategory3,category6,ALL
1805,product95,117.58,subcategory1,category8,ALL
1806,product89,244.38,subcategory2,category4,ALL
1807,product26,118.67,subcategory1,category7,ALL
1808,product69,215.71,subcategory5,category2,ALL
1809,product94,126.91,subcategory2,category2,ALL
1810,product63,293.85,subcategory2,category8,ALL
1811,product79,148.7,subcategory3,category2,ALL
1812,product29,86.2,subcategory4,category8,ALL
1813,product5,189.94,subcategory3,category6,ALL
1814,product5,210.21,subcategory3,category1,ALL
1815,product63,287.92,subcategory4,category3,ALL
1816,product71,22.52,subcategory3,category7,ALL
1817,product25,251.67,subcategory1,category5,ALL
1818,product41,240.28,subcategory5,category3,ALL
1819,product96,31.29,subcategory2,category7,ALL
1820,product12,473.1,subcategory3,category10,ALL
1821,product30,116.51,subcategory1,category10,ALL
1822,product38,162.94,subcategory5,category3,ALL
1823,product11,1.33,subcategory1,category1,ALL
1824,product13,42.58,subcategory1,category6,ALL
1825,product81,262.67,subcategory5,category9,ALL
1826,product38,16.57,subcategory3,category10,ALL
1827,product75,19.5,subcategory5,category4,ALL
1828,product69,20.6,subcategory3,category4,ALL
1829,product13,378.1,subcategory2,category2,ALL
1830,product49,360.89,subcategory5,category9,ALL
1831,product3,165.79,subcategory5,category8,ALL
1832,product13,285.51,subcategory5,category7,ALL
1833,product62,81.99,subcategory1,category5,ALL
1834,product82,233.72,subcategory4,category1,ALL
1835,product97,134.75,subcategory2,category3,ALL
1836,product79,91.93,subcategory5,category8,ALL
1837,product75,55.8,subcategory3,category9,ALL
1838,product98,135.77,subcategory1,category5,ALL
1839,product23,181.93,subcategory5,category9,ALL
1840,product62,445.23,subcategory3,category2,ALL
1841,product3,71.91,subcategory5,category8,ALL
1842,product96,111.74,subcategory4,category4,ALL
1843,product61,147.88,subcategory3,category5,ALL
1844,product41,88.07,subcategory1,category10,ALL
1845,product70,195.55,subcategory4,category4,ALL
1846,product9,266.6,subcategory1,category4,ALL
1847,product15,232.25,subcategory1,category1,ALL
1848,product90,210.23,subcategory3,category8,ALL
1849,product9,43.87,subcategory3,category10,ALL
1850,product2,112.96,subcategory4,category9,ALL
1851,product70,413.73,subcategory3,category2,ALL
1852,product24,73.67,subcategory3,category7,ALL
1853,product97,69.25,subcategory4,category5,ALL
1854,product76,168.04,subcategory1,category3,ALL
1855,product74,106.7,subcategory4,category4,ALL
1856,product95,219.83,subcategory2,category6,ALL
1857,product54,149.68,subcategory3,category5,ALL
1858,product74,10.78,subcategory1,category10,ALL
1859,product65,117.5,subcategory5,category10,ALL
1860,product43,66.83,subcategory5,category3,ALL
1861,product52,175.39,subcategory5,category5,ALL
1862,product22,390.34,subcategory5,category1,ALL
1863,product16,212.69,subcategory3,category8,ALL
1864,product85,42.39,subcategory4,category4,ALL
1865,product21,90.35,subcategory3,category2,ALL
1866,product63,251.5,subcategory1,category7,ALL
1867,product29,151.85,subcategory4,category10,ALL
1868,product70,90.27,subcategory1,category2,ALL
1869,product47,155.73,subcategory2,category3,ALL
1870,product2,123.74,subcategory3,category3,ALL
1871,product81,98.56,subcategory3,category5,ALL
1872,product87,13.85,subcategory4,category10,ALL
1873,product48,268.2,subcategory1,category3,ALL
1874,product17,23.43,subcategory2,category3,ALL
1875,product21,149.97,subcategory3,category3,ALL
1876,product94,298.75,subcategory2,category6,ALL
1877,product73,146.87,subcategory1,category8,ALL
1878,product40,277.62,subcategory5,category10,ALL
1879,product50,55.72,subcategory4,category7,ALL
1880,product18,394.46,subcategory4,category3,ALL
1881,product84,110.25,subcategory5,category1,ALL
1882,product4,122.93,subcategory2,category5,ALL
1883,product57,62.89,subcategory5,category2,ALL
1884,product11,213.93,subcategory4,category3,ALL
1885,product27,252.63,subcategory4,category2,ALL
1886,product73,293.94,subcategory2,category5,ALL
1887,product42,261.64,subcategory5,category9,ALL
1888,product70,10.44,subcategory2,category6,ALL
1889,product40,292.81,subcategory5,category2,ALL
1890,product74,41.05,subcategory1,category7,ALL
1891,product54,265.84,subcategory2,category4,ALL
1892,product16,364.64,subcategory1,category8,ALL
1893,product65,32.12,subcategory1,category1,ALL
1894,product57,134.96,subcategory4,category9,ALL
1895,product94,11.29,subcategory2,category10,ALL
1896,product37,246.46,subcategory3,category8,ALL
1897,product59,66.18,subcategory3,category7,ALL
1898,product41,244.7,subcategory5,category2,ALL
1899,product42,203.01,subcategory3,category1,ALL
1900,product36,71.55,subcategory5,category4,ALL
1901,product7,173.99,subcategory2,category2,ALL
1902,product6,295.13,subcategory3,category5,ALL
1903,product33,22.02,subcategory2,category4,ALL
1904,product37,363.06,subcategory5,category9,ALL
1905,product57,304.09,subcategory3,category6,ALL
1906,product42,200.95,subcategory1,category9,ALL
1907,product33,286.27,subcategory3,category4,ALL
1908,product35,143.86,subcategory5,category5,ALL
1909,product63,105.47,subcategory4,category10,ALL
1910,product51,284.38,subcategory2,category9,ALL
1911,product90,10.64,subcategory5,category4,ALL
1912,product91,225.11,subcategory4,category6,ALL
1913,product57,162.57,subcategory3,category9,ALL
1914,product33,304.23,subcategory3,category7,ALL
1915,product91,279.13,subcategory5,category3,ALL
1916,product7,257.88,subcategory5,category5,ALL
1917,product97,280.53,subcategory4,category10,ALL
1918,product4,427.62,subcategory4,category9,ALL
1919,product68,294.45,subcategory5,category9,ALL
1920,product16,259.36,subcategory4,category4,ALL
1921,product27,232.29,subcategory3,category3,ALL
1922,product8,17.84,subcategory1,category2,ALL
1923,product86,285.26,subcategory3,category9,ALL
1924,product96,189.08,subcategory3,category3,ALL
1925,product25,164.88,subcategory1,category4,ALL
1926,product100,33.28,subcategory2,category1,ALL
1927,product77,244.5,subcategory5,category4,ALL
1928,product27,86.87,subcategory1,category9,ALL
1929,product75,369.98,subcategory5,category5,ALL
1930,product2,296.82,subcategory3,category2,ALL
1931,product38,133.93,subcategory2,category10,ALL
1932,product48,112.69,subcategory5,category9,ALL
1933,product15,158.61,subcategory5,category8,ALL
1934,product47,279.3,subcategory4,category8,ALL
1935,product34,483.63,subcategory3,category3,ALL
1936,product43,130.56,subcategory3,category6,ALL
1937,product43,224.39,subcategory1,category7,ALL
1938,product74,258.4,subcategory5,category6,ALL
1939,product83,7.46,subcategory3,category5,ALL
1940,product54,43.58,subcategory3,category7,ALL
1941,product58,181.47,subcategory3,category9,ALL
1942,product79,80.12,subcategory4,category8,ALL
1943,product15,141.92,subcategory4,category5,ALL
1944,product72,293.24,subcategory4,category1,ALL
1945,product14,26.26,subcategory4,category9,ALL
1946,product74,266.95,subcategory4,category7,ALL
1947,product57,40.46,subcategory2,category6,ALL
1948,product4,250.51,subcategory5,category2,ALL
1949,product62,185.12,subcategory2,category4,ALL
1950,product35,326.09,subcategory4,category6,ALL
1951,product15,182.34,subcategory4,category3,ALL
1952,product58,296.43,subcategory5,category3,ALL
1953,product32,225.32,subcategory3,category4,ALL
1954,product30,32.89,subcategory4,category1,ALL
1955,product98,215.43,subcategory4,category4,ALL
1956,product48,50.86,subcategory3,category4,ALL
1957,product68,170.98,subcategory1,category10,ALL
1958,product53,209.7,subcategory4,category8,ALL
1959,product76,90.31,subcategory2,category1,ALL
1960,product27,157.13,subcategory2,category5,ALL
1961,product46,280.29,subcategory3,category6,ALL
1962,product61,218.86,subcategory5,category1,ALL
1963,product4,264.16,subcategory2,category9,ALL
1964,product69,90.25,subcategory3,category10,ALL
1965,product26,229.76,subcategory5,category2,ALL
1966,product13,204.39,subcategory5,category10,ALL
1967,product49,144.29,subcategory1,category4,ALL
1968,product22,62.75,subcategory2,category7,ALL
1969,product50,127.22,subcategory4,category6,ALL
1970,product59,287.98,subcategory5,category6,ALL
1971,product56,72.96,subcategory3,category2,ALL
1972,product71,34.83,subcategory3,category6,ALL
1973,product79,117.13,subcategory1,category6,ALL
1974,product26,256.42,subcategory3,category4,ALL
1975,product67,150.91,subcategory4,category10,ALL
1976,product90,328.05,subcategory3,category8,ALL
1977,product1,36.49,subcategory3,category9,ALL
1978,product60,252.43,subcategory2,category6,ALL
1979,product33,156.41,subcategory5,category1,ALL
1980,product6,135.06,subcategory4,category1,ALL
1981,product16,436.83,subcategory1,category2,ALL
1982,product40,295.35,subcategory4,category6,ALL
1983,product46,43.44,subcategory4,category10,ALL
1984,product80,148.48,subcategory5,category7,ALL
1985,product71,268,subcategory4,category9,ALL
1986,product82,220.68,subcategory1,category2,ALL
1987,product54,106.05,subcategory2,category9,ALL
1988,product82,273.94,subcategory2,category9,ALL
1989,product58,229.95,subcategory1,category1,ALL
1990,product10,103.27,subcategory2,category5,ALL
1991,product29,241.06,subcategory2,category2,ALL
1992,product1,285.23,subcategory2,category10,ALL
1993,product96,17.92,subcategory5,category10,ALL
1994,product18,285.35,subcategory2,category1,ALL
1995,product3,11.55,subcategory2,category3,ALL
1996,product19,64.96,subcategory5,category6,ALL
1997,product97,75.98,subcategory2,category2,ALL
1998,product83,205.07,subcategory2,category3,ALL
1999,product65,64.62,subcategory5,category6,ALL
2000,product69,164.42,subcategory4,category8,ALL
2001,product96,181.41,subcategory4,category10,ALL
2002,product78,187.65,subcategory4,category2,ALL
2003,product97,255.36,subcategory4,category1,ALL
2004,product13,14.28,subcategory2,category4,ALL
2005,product69,11.17,subcategory5,category8,ALL
2006,product67,176.15,subcategory5,category7,ALL
2007,product64,126.12,subcategory1,category5,ALL
2008,product66,125.11,subcategory4,category8,ALL
2009,product51,190.85,subcategory5,category3,ALL
2010,product91,386.34,subcategory2,category7,ALL
2011,product54,190.14,subcategory5,category7,ALL
2012,product48,293.61,subcategory2,category10,ALL
2013,product65,190.85,subcategory3,category10,ALL
2014,product58,27.74,subcategory1,category7,ALL
2015,product72,397.05,subcategory1,category4,ALL
2016,product55,163.42,subcategory3,category4,ALL
2017,product67,179.77,subcategory5,category6,ALL
2018,product35,100.68,subcategory2,category5,ALL
2019,product79,85.04,subcategory2,category4,ALL
2020,product54,8.74,subcategory5,category3,ALL
2021,product26,82.81,subcategory2,category7,ALL
2022,product33,81.62,subcategory3,category6,ALL
2023,product98,129.95,subcategory4,category7,ALL
2024,product66,157.41,subcategory5,category4,ALL
2025,product36,16.27,subcategory1,category1,ALL
2026,product51,10.84,subcategory5,category8,ALL
2027,product57,130.24,subcategory5,category1,ALL
2028,product55,275.61,subcategory1,category2,ALL
2029,product85,20.2,subcategory5,category2,ALL
2030,product82,120.37,subcategory1,category10,ALL
2031,product45,401,subcategory1,category8,ALL
2032,product17,172.47,subcategory3,category2,ALL
2033,product91,291.64,subcategory3,category5,ALL
2034,product73,7.96,subcategory3,category8,ALL
2035,product53,325.53,subcategory4,category3,ALL
2036,product99,108.65,subcategory1,category10,ALL
2037,product35,153.49,subcategory3,category3,ALL
2038,product39,97.36,subcategory1,category10,ALL
2039,product76,44.53,subcategory4,category10,ALL
2040,product5,271.09,subcategory3,category6,ALL
2041,product83,123.86,subcategory2,category9,ALL
2042,product40,145.11,subcategory5,category10,ALL
2043,product37,54.83,subcategory4,category2,ALL
2044,product6,268.87,subcategory4,category3,ALL
2045,product25,70.62,subcategory5,category6,ALL
2046,product36,37.09,subcategory2,category3,ALL
2047,product9,269.1,subcategory4,category9,ALL
2048,product31,116.37,subcategory5,category9,ALL
2049,product86,36.9,subcategory2,category8,ALL
2050,product87,235.81,subcategory1,category2,ALL
2051,product66,164.92,subcategory1,category1,ALL
2052,product32,62.73,subcategory5,category8,ALL
2053,product19,192.76,subcategory4,category3,ALL
2054,product44,16.84,subcategory2,category8,ALL
2055,product81,252.14,subcategory5,category3,ALL
2056,product92,187.99,subcategory2,category3,ALL
2057,product35,246.67,subcategory2,category10,ALL
2058,product19,225.86,subcategory3,category8,ALL
2059,product84,276.82,subcategory4,category8,ALL
2060,product97,199.63,subcategory3,category4,ALL
2061,product55,176.74,subcategory1,category2,ALL
2062,product76,123.53,subcategory5,category5,ALL
2063,product72,95.31,subcategory1,category8,ALL
2064,product29,54.22,subcategory1,category3,ALL
2065,product56,138.36,subcategory1,category5,ALL
2066,product46,378.4,subcategory5,category3,ALL
2067,product42,5.85,subcategory2,category9,ALL
2068,product44,253.74,subcategory1,category8,ALL
2069,product69,222.37,subcategory5,category1,ALL
2070,product54,8.92,subcategory5,category1,ALL
2071,product41,293.63,subcategory4,category1,ALL
2072,product51,126.78,subcategory3,category7,ALL
2073,product74,62.76,subcategory5,category8,ALL
2074,product98,370.63,subcategory4,category10,ALL
2075,product81,391.63,subcategory2,category2,ALL
2076,product84,135.23,subcategory2,category6,ALL
2077,product15,190.1,subcategory2,category4,ALL
2078,product11,219.32,subcategory4,category6,ALL
2079,product77,239.66,subcategory2,category1,ALL
2080,product64,317.01,subcategory4,category4,ALL
2081,product100,155.67,subcategory2,category6,ALL
2082,product38,88.02,subcategory3,category9,ALL
2083,product96,73.94,subcategory1,category7,ALL
2084,product30,267.9,subcategory2,category4,ALL
2085,product43,169.22,subcategory1,category4,ALL
2086,product69,221.72,subcategory1,category5,ALL
2087,product78,381.98,subcategory1,category5,ALL
2088,product43,151.5,subcategory1,category8,ALL
2089,product89,42.97,subcategory5,category8,ALL
2090,product18,7.83,subcategory2,category9,ALL
2091,product96,273.03,subcategory5,category10,ALL
2092,product77,79.05,subcategory3,category8,ALL
2093,product80,57.11,subcategory2,category1,ALL
2094,product63,132.58,subcategory2,category10,ALL
2095,product80,136.75,subcategory2,category9,ALL
2096,product86,3.89,subcategory5,category10,ALL
2097,product75,122.85,subcategory2,category9,ALL
2098,product61,185.37,subcategory4,category2,ALL
2099,product34,188.66,subcategory4,category10,ALL
2100,product4,172.18,subcategory3,category9,ALL
2101,product80,387.21,subcategory2,category3,ALL
2102,product25,189.53,subcategory5,category5,ALL
2103,product54,140.31,subcategory4,category7,ALL
2104,product86,64,subcategory5,category3,ALL
2105,product33,305.52,subcategory3,category7,ALL
2106,product26,185.02,subcategory5,category5,ALL
2107,product26,175.79,subcategory2,category10,ALL
2108,product61,300.02,subcategory4,category7,ALL
2109,product3,198.44,subcategory2,category1,ALL
2110,product74,278.78,subcategory2,category5,ALL
2111,product51,145.03,subcategory1,category8,ALL
2112,product3,71.65,subcategory5,category2,ALL
2113,product60,58.14,subcategory2,category1,ALL
2114,product37,102.37,subcategory4,category10,ALL
2115,product93,19.78,subcategory5,category5,ALL
2116,product17,57.17,subcategory4,category6,ALL
2117,product93,166.15,subcategory4,category4,ALL
2118,product46,54.92,subcategory1,category10,ALL
2119,product94,149.69,subcategory2,category1,ALL
2120,product87,100.94,subcategory1,category8,ALL
2121,product10,257.57,subcategory4,category1,ALL
2122,product56,4.88,subcategory3,category4,ALL
2123,product14,254.51,subcategory4,category6,ALL
2124,product12,115.2,subcategory5,category10,ALL
2125,product94,294.24,subcategory1,category4,ALL
2126,product75,137.43,subcategory5,category6,ALL
2127,product66,140.94,subcategory1,category7,ALL
2128,product63,29.29,subcategory2,category2,ALL
2129,product80,2.82,subcategory5,category5,ALL
2130,product52,172.81,subcategory2,category10,ALL
2131,product37,232.69,subcategory4,category10,ALL
2132,product82,184.38,subcategory3,category2,ALL
2133,product17,31.16,subcategory2,category8,ALL
2134,product37,258.96,subcategory2,category9,ALL
2135,product72,227.38,subcategory3,category2,ALL
2136,product36,266.66,subcategory4,category1,ALL
2137,product90,232.96,subcategory4,category1,ALL
2138,product11,206.51,subcategory5,category3,ALL
2139,product96,62.31,subcategory2,category2,ALL
2140,product57,118.12,subcategory2,category5,ALL
2141,product5,412.36,subcategory1,category5,ALL
2142,product40,187.1,subcategory5,category10,ALL
2143,product5,155,subcategory4,category2,ALL
2144,product25,132.46,subcategory4,category7,ALL
2145,product64,97.67,subcategory2,category6,ALL
2146,product5,50.74,subcategory5,category3,ALL
2147,product41,106.85,subcategory1,category1,ALL
2148,product91,74.99,subcategory2,category4,ALL
2149,product53,90.14,subcategory1,category1,ALL
2150,product24,216.67,subcategory3,category3,ALL
2151,product67,23.83,subcategory2,category4,ALL
2152,product32,224.18,subcategory4,category3,ALL
2153,product88,11.45,subcategory5,category9,ALL
2154,product7,70.5,subcategory4,category1,ALL
2155,product95,283.04,subcategory4,category5,ALL
2156,product92,139.19,subcategory4,category7,ALL
2157,product87,272.91,subcategory1,category2,ALL
2158,product60,271.57,subcategory3,category5,ALL
2159,product24,151.73,subcategory3,category6,ALL
2160,product35,276.01,subcategory3,category3,ALL
2161,product69,217.91,subcategory1,category5,ALL
2162,product22,67.1,subcategory5,category9,ALL
2163,product59,38.41,subcategory3,category1,ALL
2164,product39,112.19,subcategory3,category3,ALL
2165,product78,258.18,subcategory5,category7,ALL
2166,product7,193.5,subcategory4,category7,ALL
2167,product71,77.31,subcategory2,category4,ALL
2168,product71,274.43,subcategory4,category4,ALL
2169,product46,35.96,subcategory4,category4,ALL
2170,product18,186.12,subcategory5,category7,ALL
2171,product40,288.81,subcategory3,category5,ALL
2172,product75,233.04,subcategory5,category8,ALL
2173,product45,200.56,subcategory4,category1,ALL
2174,product28,140.99,subcategory1,category2,ALL
2175,product95,266.44,subcategory1,category9,ALL
2176,product44,294.41,subcategory5,category3,ALL
2177,product46,363.06,subcategory2,category10,ALL
2178,product18,123.02,subcategory3,category3,ALL
2179,product98,292.59,subcategory2,category8,ALL
2180,product57,255.14,subcategory3,category4,ALL
2181,product53,142.68,subcategory2,category9,ALL
2182,product83,211.51,subcategory5,category8,ALL
2183,product72,179.85,subcategory3,category1,ALL
2184,product6,113.11,subcategory1,category4,ALL
2185,product46,234.32,subcategory2,category9,ALL
2186,product89,127.08,subcategory4,category7,ALL
2187,product100,255.95,subcategory2,category3,ALL
2188,product29,342.95,subcategory3,category3,ALL
2189,product98,116.14,subcategory4,category4,ALL
2190,product26,129.11,subcategory2,category3,ALL
2191,product16,156.68,subcategory2,category5,ALL
2192,product70,5.68,subcategory5,category2,ALL
2193,product58,229.02,subcategory5,category2,ALL
2194,product40,127.19,subcategory4,category6,ALL
2195,product77,139.58,subcategory2,category8,ALL
2196,product90,67.34,subcategory4,category2,ALL
2197,product27,65.87,subcategory5,category7,ALL
2198,product72,53.4,subcategory5,category10,ALL
2199,product17,111.56,subcategory2,category2,ALL
2200,product89,293.72,subcategory1,category6,ALL
2201,product95,155.12,subcategory5,category10,ALL
2202,product44,241.62,subcategory1,category3,ALL
2203,product51,10.72,subcategory3,category1,ALL
2204,product75,410.82,subcategory4,category9,ALL
2205,product72,213.14,subcategory4,category4,ALL
2206,product73,242.74,subcategory1,category3,ALL
2207,product72,82.53,subcategory5,category8,ALL
2208,product99,62.26,subcategory3,category2,ALL
2209,product48,147.26,subcategory4,category6,ALL
2210,product2,217.4,subcategory1,category4,ALL
2211,product69,99.17,subcategory4,category8,ALL
2212,product69,296.74,subcategory1,category3,ALL
2213,product82,274.84,subcategory2,category5,ALL
2214,product66,290.96,subcategory4,category3,ALL
2215,product50,196.94,subcategory1,category6,ALL
2216,product56,155.4,subcategory1,category4,ALL
2217,product53,283.87,subcategory4,category9,ALL
2218,product75,210.47,subcategory5,category3,ALL
2219,product31,339.95,subcategory5,category7,ALL
2220,product70,13.11,subcategory4,category10,ALL
2221,product14,268.04,subcategory4,category4,ALL
2222,product98,238.61,subcategory5,category3,ALL
2223,product68,103.72,subcategory1,category7,ALL
2224,product18,193.21,subcategory4,category3,ALL
2225,product72,61.11,subcategory4,category8,ALL
2226,product18,277.56,subcategory5,category2,ALL
2227,product64,34.31,subcategory5,category7,ALL
2228,product89,72.07,subcategory5,category8,ALL
2229,product10,30.27,subcategory4,category2,ALL
2230,product69,60.5,subcategory5,category9,ALL
2231,product47,297.45,subcategory4,category2,ALL
2232,product11,313.24,subcategory4,category7,ALL
2233,product58,145.28,subcategory1,category1,ALL
2234,product79,73.44,subcategory3,category10,ALL
2235,product47,205.93,subcategory3,category6,ALL
2236,product89,17.4,subcategory2,category8,ALL
2237,product32,147.63,subcategory2,category5,ALL
2238,product80,153.1,subcategory3,category2,ALL
2239,product31,240.22,subcategory3,category1,ALL
2240,product38,212.05,subcategory5,category3,ALL
2241,product79,155.26,subcategory3,category8,ALL
2242,product53,156.13,subcategory3,category4,ALL
2243,product1,378.44,subcategory2,category9,ALL
2244,product48,82.14,subcategory1,category7,ALL
2245,product32,194.45,subcategory3,category7,ALL
2246,product60,37.04,subcategory2,category6,ALL
2247,product76,20.52,subcategory3,category3,ALL
2248,product74,287.42,subcategory4,category7,ALL
2249,product98,99.26,subcategory5,category3,ALL
2250,product76,272.59,subcategory3,category3,ALL
2251,product18,107.46,subcategory1,category6,ALL
2252,product50,235.34,subcategory3,category8,ALL
2253,product72,261.56,subcategory2,category8,ALL
2254,product82,21.18,subcategory4,category2,ALL
2255,product8,150.67,subcategory5,category3,ALL
2256,product47,190.46,subcategory1,category8,ALL
2257,product87,395.45,subcategory2,category4,ALL
2258,product94,150.98,subcategory4,category5,ALL
2259,product75,83.48,subcategory3,category4,ALL
2260,product20,73.54,subcategory5,category8,ALL
2261,product34,392.34,subcategory5,category9,ALL
2262,product78,222.7,subcategory2,category1,ALL
2263,product15,87.37,subcategory1,category10,ALL
2264,product71,139.98,subcategory2,category8,ALL
2265,product6,249.63,subcategory4,category5,ALL
2266,product34,112.89,subcategory3,category3,ALL
2267,product6,220.22,subcategory4,category10,ALL
2268,product6,306.22,subcategory3,category8,ALL
2269,product30,274.65,subcategory1,category6,ALL
2270,product24,71.57,subcategory4,category8,ALL
2271,product47,174.28,subcategory4,category7,ALL
2272,product25,233.36,subcategory4,category9,ALL
2273,product18,147.16,subcategory1,category6,ALL
2274,product22,22.89,subcategory2,category9,ALL
2275,product17,218.94,subcategory1,category5,ALL
2276,product85,146.78,subcategory2,category1,ALL
2277,product32,181.51,subcategory1,category3,ALL
2278,product90,292.73,subcategory4,category9,ALL
2279,product7,172.9,subcategory5,category8,ALL
2280,product75,142.77,subcategory1,category5,ALL
2281,product26,163.42,subcategory2,category4,ALL
