sale_id,location_id,product_id,date_id,sales 
2130,7325,5703,2130,3641
2131,9795,8978,2131,1413
2132,6358,9967,2132,2647
2133,6564,5683,2133,9084
2134,8485,4179,2134,1660
2135,598,644,2135,8051
2136,1126,2234,2136,2928
2137,359,8240,2137,1360
2138,6519,5629,2138,6803
2139,7141,8166,2139,4086
2140,2737,9962,2140,6489
2141,6199,4995,2141,4271
2142,6547,8988,2142,8172
2143,6380,1121,2143,8784
2144,57,2800,2144,1850
2145,2418,9384,2145,7544
2146,6380,3629,2146,557
2147,5381,4349,2147,2884
2148,3192,9667,2148,8256
2149,1363,8418,2149,4568
2150,5988,1762,2150,892
2151,9387,4886,2151,3826
2152,7144,1316,2152,2243
2153,6226,863,2153,9197
2154,9129,4202,2154,2209
2155,5345,5112,2155,7559
2156,1847,2076,2156,7951
2157,4763,6229,2157,6795
2158,4704,30,2158,7438
2159,811,6684,2159,5349
2160,7581,1414,2160,9129
2161,6863,9904,2161,5537
2162,491,3406,2162,4524
2163,4216,1225,2163,706
2164,1889,1790,2164,3274
2165,3591,6874,2165,711
2166,2255,2990,2166,883
2167,5536,9053,2167,8205
2168,8579,5978,2168,8073
2169,4955,3571,2169,4371
2170,6121,8630,2170,5449
2171,4698,3804,2171,7090
2172,7478,7656,2172,5115
2173,4164,4601,2173,7988
2174,2738,4945,2174,1460
2175,3354,4110,2175,7294
2176,7675,2418,2176,1561
2177,6810,856,2177,5891
2178,9016,1655,2178,8612
2179,1042,4019,2179,4347
2180,4236,902,2180,7792
2181,2525,6548,2181,5514
2182,150,3994,2182,4973
2183,2091,367,2183,955
2184,2494,7085,2184,7707
2185,6472,4843,2185,1188
2186,628,2051,2186,2903
2187,8561,2690,2187,8697
2188,3937,7122,2188,633
2189,8121,9849,2189,5111
2190,6552,7157,2190,2893
2191,6095,5555,2191,7754
2192,9646,886,2192,818
2193,920,33,2193,1739
2194,2061,1304,2194,7925
2195,5535,5124,2195,5527
2196,4223,4775,2196,1879
2197,2640,5479,2197,3556
2198,4359,2297,2198,72
2199,2556,6002,2199,9590
2200,2578,1459,2200,1172
2201,5887,7022,2201,6080
2202,9759,9806,2202,9860
2203,1399,9832,2203,713
2204,1891,9786,2204,6148
2205,5966,5079,2205,437
2206,9798,8770,2206,3638
2207,7948,2134,2207,6021
2208,1289,8824,2208,6469
2209,1741,7663,2209,9217
2210,6427,3026,2210,1342
2211,4104,4768,2211,3958
2212,855,6618,2212,4967
2213,6547,9751,2213,8124
2214,1771,9367,2214,6738
2215,227,3751,2215,5273
2216,1313,908,2216,9075
2217,40,6806,2217,8225
2218,4204,4386,2218,4855
2219,74,9161,2219,4941
2220,5216,8616,2220,3728
2221,7567,950,2221,275
2222,4581,1912,2222,1721
2223,7128,3248,2223,6031
2224,596,4831,2224,8554
2225,1384,4252,2225,6755
2226,5190,7578,2226,8284
2227,6401,7973,2227,1853
2228,9986,9114,2228,2813
2229,6373,3689,2229,4171
2230,8891,4439,2230,9079
2231,8601,1368,2231,9220
2232,7612,733,2232,8738
2233,3782,5204,2233,405
2234,3705,7838,2234,8375
2235,2378,7840,2235,8552
2236,7956,3112,2236,7178
2237,4938,8005,2237,8495
2238,4321,3904,2238,6272
2239,8610,6480,2239,7017
2240,9524,5916,2240,9347
2241,4029,6920,2241,3190
2242,2553,8995,2242,3193
2243,1600,9477,2243,5634
2244,3960,7428,2244,7828
2245,3740,9043,2245,6929
2246,1404,5476,2246,2258
2247,9059,5796,2247,2667
2248,9367,2308,2248,4997
2249,7137,1387,2249,2002
2250,3175,215,2250,7568
2251,4854,4983,2251,1742
2252,6997,9575,2252,4439
2253,1105,5762,2253,7848
2254,2411,4722,2254,6313
2255,1591,744,2255,2803
2256,9207,857,2256,6830
2257,3977,1432,2257,4123
2258,6924,4561,2258,7361
2259,7771,7913,2259,6979
2260,8776,2842,2260,8973
2261,5022,501,2261,9529
2262,5846,3036,2262,9983
2263,4008,6407,2263,6682
2264,3535,8754,2264,2780
2265,1600,4109,2265,3626
2266,1384,9997,2266,6404
2267,9843,6421,2267,6142
2268,7242,4513,2268,6951
2269,6397,9202,2269,7330
2270,1659,138,2270,5971
2271,4945,6554,2271,6255
2272,2487,8372,2272,8963
2273,8280,6303,2273,1239
2274,2634,2353,2274,2677
2275,2165,5530,2275,8015
2276,9403,2864,2276,3603
2277,9078,2993,2277,3883
2278,1869,6441,2278,5766
2279,6265,4292,2279,3224
2280,4836,1054,2280,3079
2281,4532,1550,2281,2488
2282,7985,5689,2282,2191
2283,1454,1827,2283,3619
2284,8764,1796,2284,3118
2285,6891,1274,2285,6577
2286,4911,9160,2286,8201
2287,7368,5786,2287,9344
2288,5053,2306,2288,2416
2289,2492,1384,2289,1709
2290,3092,5945,2290,5999
2291,6108,7268,2291,6542
2292,8133,7217,2292,5196
2293,6973,6626,2293,6061
2294,8838,7291,2294,9312
2295,228,6399,2295,5834
2296,3326,7843,2296,577
2297,9406,3097,2297,7949
2298,2914,3141,2298,3203
2299,4993,7821,2299,2840
2300,4550,2550,2300,588
2301,1802,4957,2301,2051
2302,3698,384,2302,4771
2303,929,9197,2303,4882
2304,5402,9145,2304,139
2305,6681,341,2305,2352
2306,784,5853,2306,6557
2307,6136,8536,2307,9099
2308,6568,9887,2308,8585
2309,7238,7474,2309,6753
2310,4683,6897,2310,8853
2311,7329,3745,2311,2361
2312,526,5553,2312,9883
2313,7040,1851,2313,4577
2314,3202,4580,2314,2263
2315,9011,4342,2315,4879
2316,5793,8670,2316,4631
2317,6561,7736,2317,7476
2318,8589,4990,2318,7031
2319,6911,2572,2319,5529
2320,9939,9349,2320,4575
2321,9233,9600,2321,4640
2322,3228,5711,2322,5486
2323,873,9102,2323,8506
2324,5876,1550,2324,5506
2325,5707,5652,2325,4751
2326,3866,6574,2326,808
2327,1137,402,2327,89
2328,3907,3402,2328,5537
2329,2565,9333,2329,610
2330,3928,1049,2330,4586
2331,9393,1199,2331,5305
2332,6927,9514,2332,3084
2333,5599,3366,2333,5697
2334,8172,6618,2334,226
2335,3280,4993,2335,4983
2336,684,9051,2336,4326
2337,7257,5558,2337,9394
2338,6069,6478,2338,4509
2339,4540,5966,2339,8928
2340,7053,4289,2340,145
2341,4477,6221,2341,9273
2342,2433,7415,2342,5789
2343,8981,8607,2343,4899
2344,6052,2160,2344,5281
2345,4463,5025,2345,5401
2346,1460,5817,2346,4600
2347,8888,4245,2347,5879
2348,3136,6356,2348,3614
2349,3455,9146,2349,6399
2350,2813,655,2350,8187
2351,3306,8720,2351,5959
2352,1801,8295,2352,3662
2353,4325,9076,2353,3482
2354,4458,7271,2354,7097
2355,5103,6185,2355,3224
2356,8798,1599,2356,9628
2357,3983,5429,2357,6568
2358,8043,1567,2358,2974
2359,7623,6140,2359,6402
2360,6568,2505,2360,2518
2361,7391,3673,2361,1542
2362,895,72,2362,3742
2363,5209,1981,2363,2712
2364,2454,9058,2364,178
2365,9851,6178,2365,6010
2366,4720,417,2366,9257
2367,2224,5653,2367,8153
2368,7840,7968,2368,1348
2369,2681,9767,2369,5748
2370,3101,1833,2370,5094
2371,878,557,2371,6519
2372,1595,389,2372,7594
2373,4959,4901,2373,3838
2374,801,6807,2374,8903
2375,7635,4952,2375,3333
2376,2220,1448,2376,5910
2377,9544,7387,2377,4128
2378,5280,26,2378,4656
2379,8226,6833,2379,4885
2380,5720,8035,2380,596
2381,1217,2460,2381,5921
2382,6151,6703,2382,1521
2383,6535,1864,2383,9245
2384,491,5119,2384,921
2385,6628,280,2385,6628
2386,3146,9930,2386,6468
2387,4330,7498,2387,8398
2388,6399,7371,2388,6528
2389,1047,3931,2389,9884
2390,4977,192,2390,6930
2391,1568,4166,2391,6412
2392,7993,9054,2392,308
2393,2019,7061,2393,1561
2394,6092,8667,2394,5349
2395,8367,8381,2395,4414
2396,5518,6588,2396,8359
2397,4785,8228,2397,8861
2398,9695,7025,2398,3713
2399,1330,8698,2399,484
2400,7807,8844,2400,240
2401,510,2301,2401,17
2402,3979,7672,2402,6831
2403,7782,9940,2403,6435
2404,2119,5382,2404,9635
2405,3334,748,2405,2402
2406,7841,2943,2406,1238
2407,6525,469,2407,4323
2408,5280,5473,2408,9401
2409,4026,7428,2409,6611
2410,8624,2587,2410,6423
2411,4111,9201,2411,4647
2412,7646,350,2412,8517
2413,6027,7941,2413,6337
2414,4362,3164,2414,6037
2415,4487,776,2415,6626
2416,1593,3144,2416,1400
2417,8566,1727,2417,784
2418,7293,544,2418,7510
2419,9277,3999,2419,7833
2420,2482,8053,2420,9162
2421,6739,1025,2421,4753
2422,8603,3320,2422,6131
2423,5769,8143,2423,5731
2424,5925,708,2424,6339
2425,4300,5870,2425,3572
2426,4432,472,2426,6329
2427,8289,8036,2427,1791
2428,611,9778,2428,1926
2429,6441,3727,2429,3949
2430,3515,3559,2430,4728
2431,7239,8933,2431,1246
2432,6202,6035,2432,3613
2433,1525,6584,2433,7045
2434,6472,1549,2434,1036
2435,1978,1802,2435,2885
2436,4922,3379,2436,4088
2437,4116,1005,2437,1302
2438,9517,8311,2438,8582
2439,8404,5775,2439,1916
2440,6428,781,2440,959
2441,366,925,2441,1780
2442,8885,3681,2442,7226
2443,4869,3732,2443,1930
2444,9829,8898,2444,4289
2445,1806,6198,2445,8648
2446,9270,1220,2446,1149
2447,6329,5322,2447,4089
2448,6712,582,2448,2220
2449,5489,9338,2449,1064
2450,5206,6885,2450,3626
2451,2619,311,2451,4535
2452,1721,9833,2452,8763
2453,3052,4867,2453,8208
2454,1250,4832,2454,1126
2455,1694,3167,2455,3292
2456,3521,7843,2456,7939
2457,246,7778,2457,6709
2458,4984,1466,2458,9043
2459,1966,65,2459,736
2460,2227,2275,2460,9659
2461,1023,8438,2461,2788
2462,8707,3228,2462,8828
2463,8055,9423,2463,8371
2464,5384,6286,2464,582
2465,4865,1416,2465,1545
2466,4108,9016,2466,5528
2467,8856,4137,2467,5867
2468,6073,5193,2468,2463
2469,3293,7336,2469,7663
2470,1283,1576,2470,9970
2471,3074,2192,2471,4512
2472,757,4726,2472,7216
2473,3148,5465,2473,8035
2474,6441,618,2474,3264
2475,1410,3545,2475,4684
2476,2582,453,2476,6240
2477,3017,5878,2477,1609
2478,1239,3336,2478,1311
2479,4447,1984,2479,2404
2480,7670,5238,2480,4487
2481,2355,6800,2481,887
2482,9923,9387,2482,8237
2483,5597,7665,2483,9556
2484,9059,3524,2484,5300
2485,3436,2939,2485,7900
2486,9217,3375,2486,6250
2487,7433,5606,2487,214
2488,9365,9873,2488,8548
2489,5405,2769,2489,2285
2490,74,6338,2490,1486
2491,9008,8869,2491,3641
2492,9603,9384,2492,9537
2493,7393,7492,2493,2194
2494,2845,5382,2494,5962
2495,4390,3760,2495,4008
2496,9582,7710,2496,4425
2497,3322,3155,2497,1393
2498,8996,3724,2498,4448
2499,3117,4812,2499,427
2500,1662,3666,2500,4390
2501,7083,3423,2501,2373
2502,2508,7635,2502,8358
2503,66,3877,2503,6036
2504,6834,1625,2504,8329
2505,7580,4067,2505,4721
2506,5373,2432,2506,5191
2507,3981,9165,2507,7896
2508,8478,1835,2508,2948
2509,6475,7912,2509,7421
2510,4070,4439,2510,9130
2511,2400,8012,2511,7709
2512,4495,6582,2512,3209
2513,3829,7260,2513,4346
2514,8553,2307,2514,309
2515,2708,4622,2515,5032
2516,3220,1399,2516,8696
2517,4243,297,2517,8854
2518,169,8674,2518,4838
2519,4941,4712,2519,7577
2520,2416,2510,2520,8066
2521,3846,8138,2521,2575
2522,7009,8749,2522,8659
2523,3590,579,2523,5665
2524,5490,1220,2524,1577
2525,9170,1827,2525,1200
2526,1035,2108,2526,901
2527,2368,3526,2527,7242
2528,6042,9004,2528,6244
2529,3028,3918,2529,9670
2530,268,5950,2530,3228
2531,768,4557,2531,6288
2532,6771,7184,2532,3519
2533,3150,5622,2533,1052
2534,7606,2591,2534,583
2535,9133,9259,2535,7275
2536,8200,8552,2536,9315
2537,3389,5921,2537,8744
2538,4696,3888,2538,9996
2539,3768,5097,2539,7291
2540,8412,3278,2540,1021
2541,8113,7794,2541,4840
2542,3503,8764,2542,5427
2543,2329,8115,2543,9444
2544,7082,2983,2544,2152
2545,5651,9936,2545,4122
2546,9816,9293,2546,1303
2547,8989,4359,2547,397
2548,4067,3908,2548,5479
2549,2466,6863,2549,993
2550,2286,9731,2550,8681
2551,5741,27,2551,8354
2552,6162,3170,2552,8299
2553,3677,1807,2553,3448
2554,7851,2557,2554,5546
2555,8230,7654,2555,6322
2556,5664,5741,2556,1478
2557,745,8258,2557,3768
2558,3551,7950,2558,2714
2559,5297,2441,2559,5190
2560,7628,7308,2560,3632
2561,9462,5585,2561,1705
2562,5257,5529,2562,1643
2563,9834,9869,2563,533
2564,7612,6128,2564,1614
2565,4690,8289,2565,6044
2566,8148,1077,2566,3082
2567,8901,5776,2567,3401
2568,6635,2313,2568,6998
2569,1221,2973,2569,6999
2570,8417,8854,2570,8646
2571,2348,9264,2571,4987
2572,3448,9094,2572,1919
2573,9028,5373,2573,3668
2574,9262,365,2574,3665
2575,5836,4317,2575,543
2576,7793,6877,2576,1504
2577,3377,2744,2577,9206
2578,5613,7079,2578,3919
2579,3460,7917,2579,9362
2580,2499,1360,2580,9626
2581,6509,1287,2581,9880
2582,4526,2529,2582,2861
2583,531,6256,2583,196
2584,2365,4201,2584,9427
2585,1526,2262,2585,4125
2586,1615,1532,2586,4036
2587,2066,1533,2587,7389
2588,6340,6141,2588,9817
2589,6773,2839,2589,1969
2590,5652,8576,2590,3124
2591,6275,791,2591,4448
2592,3580,7948,2592,8405
2593,8991,4393,2593,4266
2594,6585,1636,2594,4115
2595,1257,9265,2595,1317
2596,3449,5154,2596,7127
2597,7521,323,2597,9714
2598,7895,1558,2598,8519
2599,5420,5892,2599,1631
2600,6612,680,2600,4087
2601,1702,3290,2601,8930
2602,9898,882,2602,5239
2603,6105,4989,2603,5489
2604,5174,5665,2604,4621
2605,3858,9825,2605,8606
2606,5085,7739,2606,1518
2607,3281,6321,2607,4207
2608,1133,1149,2608,2930
2609,9359,9127,2609,8258
2610,1287,9533,2610,5924
2611,7831,9313,2611,2136
2612,6495,7567,2612,4544
2613,347,6750,2613,1010
2614,5320,62,2614,2068
2615,6430,5811,2615,7488
2616,9457,5256,2616,1219
2617,6389,3316,2617,5094
2618,3944,2735,2618,1046
2619,3190,8574,2619,6756
2620,7973,3275,2620,7386
2621,3803,9252,2621,3933
2622,3482,1394,2622,9075
2623,6891,6610,2623,3422
2624,8588,1367,2624,6402
2625,6823,7853,2625,266
2626,5444,7205,2626,2275
2627,7479,6552,2627,7663
2628,5535,5549,2628,8554
2629,3967,2784,2629,9921
2630,9127,4498,2630,1307
2631,953,1918,2631,1502
2632,7915,9463,2632,3947
2633,2465,3187,2633,2832
2634,8280,6954,2634,2858
2635,7683,7273,2635,261
2636,4322,6404,2636,5736
2637,793,7764,2637,4802
2638,1332,75,2638,5862
2639,1591,5322,2639,3519
2640,2650,9078,2640,9510
2641,1825,4121,2641,3419
2642,2649,5343,2642,5888
2643,7046,9421,2643,9547
2644,9143,2733,2644,1379
2645,9231,7523,2645,8928
2646,7381,1460,2646,9982
2647,6970,3883,2647,483
2648,488,5057,2648,9838
2649,5354,5565,2649,4428
2650,8869,645,2650,3939
2651,9351,613,2651,4694
2652,4279,7550,2652,8216
2653,7071,9878,2653,9288
2654,9289,9060,2654,3231
2655,4650,2913,2655,5224
2656,6878,2218,2656,8419
2657,3553,6065,2657,6374
2658,7748,8360,2658,6559
2659,5320,3876,2659,2126
2660,5872,49,2660,8040
2661,8824,4804,2661,8803
2662,8455,9251,2662,1139
2663,8848,8579,2663,2381
2664,118,3209,2664,9062
2665,9386,2251,2665,606
2666,5940,6893,2666,7383
2667,1422,819,2667,9193
2668,7709,6193,2668,5757
2669,7212,9637,2669,4736
2670,6439,6119,2670,4751
2671,6742,5815,2671,8130
2672,5942,8276,2672,3949
2673,4110,2714,2673,4413
2674,649,256,2674,1344
2675,5161,8688,2675,682
2676,6269,8106,2676,8530
2677,9276,996,2677,4795
2678,5278,3749,2678,2474
2679,1095,1943,2679,6056
2680,5478,8948,2680,4833
2681,6711,2945,2681,8880
2682,2348,9302,2682,2769
2683,9682,3448,2683,6672
2684,2143,9448,2684,5551
2685,5746,1483,2685,6323
2686,3744,4682,2686,6558
2687,7913,7020,2687,1190
2688,2478,7949,2688,9793
2689,2377,1790,2689,8614
2690,7258,9970,2690,6122
2691,246,9518,2691,1414
2692,7865,8997,2692,4161
2693,708,9325,2693,3636
2694,2323,800,2694,2261
2695,5329,8360,2695,9118
2696,369,4138,2696,1163
2697,1343,2503,2697,3388
2698,7850,7303,2698,6091
2699,867,37,2699,1997
2700,9658,9251,2700,2329
2701,9785,6898,2701,7860
2702,5068,7647,2702,3704
2703,260,4957,2703,2021
2704,9095,7880,2704,1125
2705,4104,352,2705,8903
2706,2909,7991,2706,6410
2707,7511,3680,2707,7992
2708,1505,6336,2708,6513
2709,1656,5134,2709,460
2710,4507,5499,2710,1676
2711,1878,7643,2711,1132
2712,6909,5494,2712,11
2713,9545,2642,2713,2738
2714,8816,141,2714,1313
2715,1800,1864,2715,5253
2716,6791,3904,2716,2588
2717,3493,9284,2717,4669
2718,7067,2201,2718,5519
2719,2140,175,2719,3755
2720,4634,1009,2720,1770
2721,1805,6384,2721,2591
2722,3782,2767,2722,7030
2723,8246,5999,2723,7176
2724,904,5787,2724,3299
2725,5413,2337,2725,5415
2726,2444,2788,2726,4096
2727,7708,2631,2727,9834
2728,9326,6625,2728,2979
2729,4931,8620,2729,2024
2730,2851,219,2730,5946
2731,6242,8368,2731,3122
2732,4870,271,2732,9496
2733,9235,7850,2733,5658
2734,8745,2602,2734,1770
2735,926,6962,2735,9177
2736,475,3628,2736,4649
2737,7319,7783,2737,4247
2738,1993,3116,2738,1566
2739,9400,9988,2739,5727
2740,8128,8638,2740,9824
2741,7786,7414,2741,5650
2742,9948,9766,2742,7749
2743,5763,8974,2743,8345
2744,4903,6716,2744,5284
2745,7781,9802,2745,8084
2746,1480,1443,2746,9403
2747,3437,5840,2747,8472
2748,7802,9859,2748,6748
2749,2289,2205,2749,4673
2750,4337,5157,2750,7152
2751,9245,6126,2751,863
2752,3256,8613,2752,1526
2753,7658,5824,2753,6322
2754,7035,8340,2754,5290
2755,1743,2306,2755,493
2756,8607,7622,2756,5188
2757,6407,9104,2757,567
2758,9169,3758,2758,6844
2759,3386,4883,2759,9816
2760,9925,6161,2760,229
2761,890,4762,2761,7313
2762,5377,3081,2762,9775
2763,867,5822,2763,5190
2764,1241,3987,2764,2235
2765,8109,3743,2765,4607
2766,6,4710,2766,8943
2767,7223,9936,2767,8626
2768,5627,3353,2768,7108
2769,5900,4378,2769,4726
2770,5371,6864,2770,5552
2771,154,2102,2771,6540
2772,5900,6921,2772,3943
2773,5346,3236,2773,2250
2774,6116,4534,2774,5479
2775,2345,7649,2775,5736
2776,5197,5464,2776,1072
2777,3783,4303,2777,4256
2778,2355,5367,2778,7828
2779,5929,3588,2779,7043
2780,5956,3966,2780,2129
2781,9545,1809,2781,6212
2782,6780,7311,2782,9620
2783,9938,9911,2783,4557
2784,1088,3641,2784,4303
2785,8425,1835,2785,8485
2786,6422,4345,2786,8231
2787,20,4088,2787,6232
2788,7844,4728,2788,5764
2789,9785,7721,2789,4818
2790,4725,6883,2790,5080
2791,2746,602,2791,2099
2792,9343,7736,2792,8696
2793,8263,583,2793,7020
2794,3783,9199,2794,7537
2795,2271,8946,2795,6478
2796,161,177,2796,8827
2797,3712,7892,2797,8169
2798,9781,2819,2798,4256
2799,1566,1332,2799,1501
2800,9714,3173,2800,1538
2801,4966,5643,2801,4366
2802,9913,8860,2802,7747
2803,9478,1794,2803,6471
2804,2912,8636,2804,5761
2805,4213,6027,2805,348
2806,5405,8670,2806,1296
2807,5606,3684,2807,6980
2808,3491,6422,2808,8422
2809,4291,9517,2809,3152
2810,6895,760,2810,2385
2811,4324,7811,2811,7399
2812,7351,7737,2812,4271
2813,809,713,2813,4232
2814,7172,1312,2814,5070
2815,6447,2404,2815,5693
2816,5639,7239,2816,6127
2817,7305,6549,2817,6649
2818,9900,6357,2818,3661
2819,900,8838,2819,3771
2820,1378,8001,2820,34
2821,3256,6890,2821,5827
2822,1556,2221,2822,2836
2823,5831,4544,2823,7978
2824,6079,6873,2824,7219
2825,9059,4316,2825,5545
2826,6294,42,2826,2438
2827,4823,1476,2827,7670
2828,5744,6424,2828,2395
2829,8140,5575,2829,5937
2830,3855,813,2830,2456
2831,2992,190,2831,4931
2832,814,1957,2832,344
2833,5335,6984,2833,3055
2834,9001,7794,2834,7485
2835,458,1444,2835,2643
2836,703,2817,2836,1617
2837,4268,5642,2837,3175
2838,8519,9572,2838,93
2839,2706,9157,2839,62
2840,9968,2670,2840,6273
2841,9502,7817,2841,7121
2842,6491,2416,2842,4211
2843,4962,7564,2843,8436
2844,8100,2054,2844,8619
2845,9748,4656,2845,4771
2846,3429,9808,2846,6921
2847,7625,1634,2847,9862
2848,1123,7254,2848,7044
2849,9038,2211,2849,3220
2850,5735,7895,2850,4430
2851,5369,9619,2851,3037
2852,6537,2876,2852,7571
2853,3874,8437,2853,2013
2854,7361,1300,2854,6538
2855,5332,19,2855,9898
2856,4654,75,2856,3567
2857,3734,5815,2857,5954
2858,6065,9825,2858,3201
2859,6552,8299,2859,8683
2860,5640,1144,2860,9495
2861,4060,4008,2861,9027
2862,6153,8192,2862,4167
2863,6497,3452,2863,8005
2864,8917,2851,2864,3227
2865,9261,3561,2865,7049
2866,8339,6626,2866,9753
2867,1620,6319,2867,7197
2868,1999,4326,2868,1604
2869,3390,2475,2869,2700
2870,9874,7043,2870,4859
2871,7951,8785,2871,3206
2872,3952,4360,2872,1448
2873,515,8188,2873,9333
2874,3898,9179,2874,8911
2875,7069,9131,2875,4178
2876,8289,6680,2876,9252
2877,7121,6319,2877,8096
2878,3841,2492,2878,6924
2879,1906,3408,2879,2993
2880,8174,4315,2880,6521
2881,5190,6093,2881,5856
2882,2633,4662,2882,8925
2883,5481,6311,2883,6698
2884,7855,9806,2884,1686
2885,3505,9052,2885,7401
2886,5386,762,2886,3362
2887,7968,3162,2887,5989
2888,7671,6902,2888,3499
2889,2966,3933,2889,1064
2890,9340,6983,2890,5275
2891,2839,3737,2891,5923
2892,2418,1411,2892,6241
2893,6531,7261,2893,3735
2894,1982,3448,2894,5901
2895,7462,3795,2895,4841
2896,5031,2570,2896,1011
2897,8468,3685,2897,1846
2898,3211,8680,2898,1133
2899,8146,6759,2899,5873
2900,4448,8366,2900,6560
2901,349,4739,2901,5869
2902,6701,4434,2902,2083
2903,4389,1687,2903,4497
2904,8547,8332,2904,4093
2905,3766,2660,2905,8063
2906,2365,4381,2906,1988
2907,4089,2523,2907,5851
2908,9436,9450,2908,3507
2909,5046,6805,2909,3333
2910,8669,1421,2910,2532
2911,3310,1841,2911,3571
2912,1813,2811,2912,3176
2913,2629,9146,2913,1487
2914,7582,3878,2914,2731
2915,151,1633,2915,3326
2916,8755,146,2916,1351
2917,5245,1180,2917,6825
2918,8483,3104,2918,6554
2919,148,5376,2919,4414
2920,9108,2210,2920,8647
2921,6371,6678,2921,8619
2922,695,1419,2922,6772
2923,3078,3315,2923,4189
2924,4027,2322,2924,739
2925,8406,1517,2925,7800
2926,1778,8488,2926,1178
2927,4764,2350,2927,4290
2928,4540,1016,2928,9321
2929,9353,9129,2929,872
2930,1319,3971,2930,3083
2931,7338,8143,2931,6496
2932,7536,6908,2932,1143
2933,1206,6883,2933,4356
2934,2950,2709,2934,3399
2935,2156,3413,2935,7022
2936,7141,9376,2936,7298
2937,3983,7128,2937,4802
2938,1606,1593,2938,6096
2939,916,7015,2939,7257
2940,1750,2780,2940,2036
2941,3992,9238,2941,6241
2942,2646,8050,2942,1257
2943,3851,6518,2943,6659
2944,2255,8178,2944,7433
2945,9880,8141,2945,3041
2946,2167,4258,2946,136
2947,3929,4853,2947,5754
2948,3179,5537,2948,8780
2949,5574,17,2949,2656
2950,2318,5805,2950,639
2951,5568,2676,2951,9145
2952,4277,2855,2952,2266
2953,4064,39,2953,3375
2954,624,2499,2954,9874
2955,8166,1480,2955,2988
2956,1040,4215,2956,6291
2957,8736,6105,2957,5923
2958,3820,7440,2958,6007
2959,2922,8951,2959,909
2960,1479,6462,2960,852
2961,7518,837,2961,6585
2962,4720,6869,2962,3402
2963,5654,8974,2963,5822
2964,2314,5122,2964,3058
2965,2342,1835,2965,6909
2966,9264,4012,2966,6329
2967,820,3557,2967,6897
2968,6534,8299,2968,5834
2969,7254,4504,2969,8181
2970,6381,5333,2970,1977
2971,6974,1656,2971,4862
2972,238,1568,2972,5325
2973,5369,8264,2973,9831
2974,4884,2285,2974,8609
2975,6186,3,2975,5362
2976,1142,383,2976,2964
2977,3259,1718,2977,9338
2978,8624,3006,2978,5842
2979,9218,5463,2979,4087
2980,5821,3119,2980,7923
2981,2044,2260,2981,7664
2982,8449,7846,2982,9737
2983,8343,8066,2983,5818
2984,6442,3058,2984,4125
2985,2814,3318,2985,1322
2986,5059,2623,2986,1840
2987,6715,5531,2987,5369
2988,7588,8343,2988,4490
2989,8558,7972,2989,7826
2990,5605,9253,2990,2395
2991,7240,6073,2991,6582
2992,3155,5197,2992,5424
2993,4967,8882,2993,4886
2994,4367,1003,2994,2460
2995,3622,5939,2995,9690
2996,6414,641,2996,7545
2997,9429,2909,2997,6022
2998,9901,9420,2998,6848
2999,3750,5037,2999,4984
3000,5904,2559,3000,944
3001,3207,4530,3001,9755
3002,5159,4757,3002,7172
3003,5146,6433,3003,1470
3004,9692,2231,3004,9766
3005,4586,3086,3005,8493
3006,4497,9513,3006,712
3007,1821,702,3007,9699
3008,4166,6630,3008,4715
3009,7365,2858,3009,3694
3010,8262,9339,3010,5341
3011,4279,4435,3011,8395
3012,3233,4177,3012,7295
3013,7821,2504,3013,4555
3014,7188,834,3014,2223
3015,2838,4911,3015,9646
3016,6099,4902,3016,4159
3017,6631,9289,3017,1211
3018,3906,4052,3018,9420
3019,5302,4608,3019,5707
3020,8189,3036,3020,6540
3021,8708,1787,3021,5667
3022,6555,4108,3022,7286
3023,5012,7861,3023,2097
3024,3273,2899,3024,1666
3025,5585,8632,3025,8773
3026,34,7341,3026,5909
3027,3880,1657,3027,9638
3028,1416,8964,3028,9734
3029,8008,2946,3029,5484
3030,9422,18,3030,6157
3031,7466,831,3031,3541
3032,8489,4282,3032,6684
3033,4018,2431,3033,4421
3034,1315,9828,3034,5403
3035,5077,531,3035,728
3036,3018,9205,3036,2569
3037,252,2141,3037,2843
3038,7032,6091,3038,7841
3039,5227,1588,3039,2370
3040,2364,7624,3040,794
3041,9238,9520,3041,4691
3042,7965,1670,3042,3
3043,5428,8850,3043,5517
3044,907,3848,3044,3533
3045,9928,7750,3045,6283
3046,3272,966,3046,7795
3047,8819,2844,3047,1586
3048,4874,7356,3048,6648
3049,1714,988,3049,3549
3050,8602,3360,3050,5169
3051,2673,3742,3051,4257
3052,3301,8749,3052,3776
3053,3448,5990,3053,3768
3054,9569,2762,3054,2232
3055,5981,780,3055,8332
3056,2428,8068,3056,7866
3057,2456,6713,3057,1298
3058,274,215,3058,147
3059,8938,9508,3059,3604
3060,8411,335,3060,2368
3061,3796,6378,3061,6488
3062,2431,1370,3062,6387
3063,8356,4774,3063,4256
3064,5169,1906,3064,6118
3065,8218,8321,3065,6307
3066,7553,5110,3066,6168
3067,1014,1280,3067,3460
3068,4989,7369,3068,6554
3069,863,1121,3069,9569
3070,3214,9166,3070,658
3071,9175,2656,3071,976
3072,6285,9483,3072,6508
3073,5433,1266,3073,9975
3074,9982,2790,3074,630
3075,1417,1439,3075,5775
3076,2209,6372,3076,4585
