product_id,name,price,subcategory,category
2708,product11,311.61,subcategory2,category9
2709,product46,216.59,subcategory5,category9
2710,product95,16.25,subcategory1,category2
2711,product43,35.38,subcategory4,category5
2712,product55,1.98,subcategory4,category6
2713,product43,273.18,subcategory5,category2
2714,product3,265.83,subcategory3,category4
2715,product65,309.36,subcategory3,category8
2716,product27,110.2,subcategory3,category3
2717,product20,275.59,subcategory1,category10
2718,product23,271.68,subcategory4,category9
2719,product79,144.71,subcategory2,category8
2720,product52,68.42,subcategory3,category3
2721,product50,199.92,subcategory5,category2
2722,product90,256.91,subcategory3,category5
2723,product60,139.66,subcategory5,category9
2724,product71,149.09,subcategory2,category4
2725,product35,257.77,subcategory4,category4
2726,product5,52.48,subcategory5,category5
2727,product65,272.79,subcategory5,category3
2728,product76,408.33,subcategory1,category2
2729,product78,169.94,subcategory2,category7
2730,product68,254.56,subcategory1,category3
2731,product70,94.62,subcategory3,category4
2732,product28,384.3,subcategory4,category1
2733,product40,169.72,subcategory5,category7
2734,product23,90.85,subcategory3,category3
2735,product63,205.4,subcategory4,category1
2736,product56,266.73,subcategory5,category1
2737,product29,341.63,subcategory2,category10
2738,product17,164.57,subcategory5,category2
2739,product25,74.45,subcategory4,category5
2740,product40,213.18,subcategory3,category3
2741,product1,286.98,subcategory5,category4
2742,product79,23.41,subcategory4,category5
2743,product77,42.27,subcategory4,category6
2744,product25,169.57,subcategory3,category6
2745,product74,104.43,subcategory1,category1
2746,product57,76.2,subcategory5,category1
2747,product47,329.5,subcategory2,category9
2748,product11,232.86,subcategory1,category9
2749,product77,242.07,subcategory5,category4
2750,product59,110.55,subcategory5,category3
2751,product86,21.25,subcategory5,category9
2752,product27,136.09,subcategory5,category1
2753,product9,67.21,subcategory5,category8
2754,product10,145.21,subcategory2,category4
2755,product55,132.11,subcategory1,category3
2756,product12,66.04,subcategory1,category4
2757,product33,12.18,subcategory4,category3
2758,product12,28.72,subcategory5,category6
2759,product58,164.74,subcategory2,category7
2760,product73,41.26,subcategory2,category1
2761,product42,107.92,subcategory1,category9
2762,product1,150.9,subcategory4,category4
2763,product36,234.22,subcategory4,category9
2764,product82,213.02,subcategory4,category4
2765,product93,134.83,subcategory2,category7
2766,product52,26.6,subcategory2,category3
2767,product20,19.73,subcategory5,category4
2768,product42,126.24,subcategory2,category1
2769,product25,321.62,subcategory2,category5
2770,product83,87.33,subcategory1,category8
2771,product75,107.97,subcategory1,category2
2772,product57,192.09,subcategory2,category2
2773,product9,266.27,subcategory4,category8
2774,product79,32.12,subcategory1,category8
2775,product71,266.87,subcategory5,category9
2776,product46,155.32,subcategory1,category10
2777,product63,172.95,subcategory2,category5
2778,product53,261.56,subcategory3,category6
2779,product6,96.5,subcategory2,category6
2780,product93,437.08,subcategory3,category6
2781,product92,23.67,subcategory1,category2
2782,product18,479.97,subcategory5,category8
2783,product36,104.31,subcategory2,category9
2784,product1,267.88,subcategory4,category7
2785,product51,141.52,subcategory2,category2
2786,product43,245.58,subcategory3,category8
2787,product85,26.27,subcategory1,category5
2788,product72,279.72,subcategory5,category10
2789,product95,114.9,subcategory4,category9
2790,product44,248.26,subcategory2,category6
2791,product70,368.96,subcategory4,category9
2792,product76,132.19,subcategory2,category2
2793,product42,153.83,subcategory3,category4
2794,product23,175.08,subcategory5,category2
2795,product16,269.59,subcategory4,category6
2796,product77,73.96,subcategory2,category9
2797,product16,235.04,subcategory5,category6
2798,product73,46.29,subcategory1,category3
2799,product41,130.62,subcategory3,category6
2800,product32,190.16,subcategory1,category4
2801,product79,192.05,subcategory1,category3
2802,product89,265.56,subcategory2,category6
2803,product84,45.32,subcategory3,category7
2804,product29,297.65,subcategory4,category3
2805,product12,277.87,subcategory4,category7
2806,product44,351.15,subcategory5,category3
2807,product59,73.42,subcategory2,category3
2808,product53,229.32,subcategory5,category5
2809,product92,53.25,subcategory1,category2
2810,product2,89.8,subcategory4,category4
2811,product71,16.12,subcategory5,category6
2812,product78,196.25,subcategory4,category1
2813,product37,445.96,subcategory2,category8
2814,product48,138.18,subcategory2,category1
2815,product2,195.73,subcategory5,category7
2816,product96,180.65,subcategory2,category7
2817,product18,182.98,subcategory2,category9
2818,product40,189.61,subcategory1,category10
2819,product13,88.45,subcategory4,category10
2820,product10,108.63,subcategory1,category4
2821,product6,230.86,subcategory1,category10
2822,product57,127.21,subcategory2,category7
2823,product1,159.45,subcategory4,category1
2824,product53,217.32,subcategory3,category2
2825,product53,47.52,subcategory2,category3
2826,product10,113.48,subcategory3,category6
2827,product24,88.09,subcategory4,category7
2828,product66,70.22,subcategory1,category4
2829,product32,195.27,subcategory4,category8
2830,product100,219.84,subcategory3,category3
2831,product23,230.69,subcategory3,category7
2832,product30,113.6,subcategory3,category6
2833,product6,74.7,subcategory4,category6
2834,product4,270.64,subcategory1,category4
2835,product51,285.31,subcategory3,category5
2836,product32,224.89,subcategory2,category2
2837,product61,57.24,subcategory1,category1
2838,product100,292.73,subcategory4,category4
2839,product18,33.8,subcategory5,category4
2840,product57,198.52,subcategory2,category3
2841,product11,198.5,subcategory3,category7
2842,product22,194.8,subcategory2,category2
2843,product63,76.5,subcategory3,category4
2844,product77,20.57,subcategory4,category8
2845,product17,122.11,subcategory2,category2
2846,product74,357.27,subcategory2,category6
2847,product84,194.28,subcategory4,category10
2848,product71,6.05,subcategory5,category3
2849,product26,288.91,subcategory1,category1
2850,product8,109.14,subcategory1,category4
2851,product78,25.88,subcategory2,category3
2852,product58,32.44,subcategory3,category10
2853,product49,272.77,subcategory4,category3
2854,product8,290.22,subcategory3,category7
2855,product32,250.19,subcategory5,category9
2856,product47,205.77,subcategory1,category9
2857,product58,119.67,subcategory3,category10
2858,product89,154.09,subcategory1,category8
2859,product93,276.63,subcategory3,category1
2860,product50,167.31,subcategory4,category3
2861,product56,163.87,subcategory3,category9
2862,product37,137.81,subcategory3,category6
2863,product46,296.71,subcategory1,category5
2864,product8,279.13,subcategory2,category9
2865,product73,7.31,subcategory4,category7
2866,product71,231.78,subcategory5,category10
2867,product78,140.72,subcategory5,category5
2868,product57,193.36,subcategory2,category1
2869,product98,17.56,subcategory2,category7
2870,product85,75.91,subcategory1,category10
2871,product20,132.34,subcategory3,category3
2872,product2,147.68,subcategory3,category9
2873,product8,481.21,subcategory3,category8
2874,product20,147.47,subcategory3,category1
2875,product88,134.43,subcategory2,category8
2876,product51,142.43,subcategory4,category2
2877,product75,224.97,subcategory2,category7
2878,product18,3.6,subcategory3,category10
2879,product97,165.7,subcategory4,category3
2880,product51,388.25,subcategory2,category5
2881,product26,102.45,subcategory3,category2
2882,product81,4.96,subcategory2,category1
2883,product75,85.6,subcategory4,category6
2884,product27,72.89,subcategory5,category1
2885,product96,144.78,subcategory3,category8
2886,product45,257.89,subcategory1,category1
2887,product78,239.62,subcategory1,category2
2888,product98,154.49,subcategory5,category7
2889,product63,121.31,subcategory3,category6
2890,product96,285.84,subcategory2,category4
2891,product38,208.18,subcategory3,category6
2892,product5,287.25,subcategory1,category10
2893,product1,142.13,subcategory2,category10
2894,product88,153.72,subcategory5,category5
2895,product60,451.63,subcategory5,category9
2896,product83,292.57,subcategory3,category1
2897,product59,131.48,subcategory3,category4
2898,product67,143.65,subcategory1,category1
2899,product27,119.39,subcategory3,category10
2900,product9,84.45,subcategory3,category6
2901,product25,128.93,subcategory2,category6
2902,product1,345,subcategory3,category8
2903,product7,154.89,subcategory5,category6
2904,product83,107.97,subcategory2,category10
2905,product46,228.29,subcategory2,category6
2906,product25,240.27,subcategory2,category9
2907,product95,207.43,subcategory4,category3
2908,product59,116.93,subcategory2,category10
2909,product21,246.03,subcategory5,category10
2910,product65,159.47,subcategory5,category6
2911,product100,275.59,subcategory4,category1
2912,product5,199.47,subcategory2,category7
2913,product52,133.3,subcategory2,category3
2914,product79,355.73,subcategory3,category2
2915,product40,91.53,subcategory2,category7
2916,product28,101.35,subcategory3,category2
2917,product85,315.01,subcategory1,category4
2918,product92,368.65,subcategory3,category6
2919,product28,392.93,subcategory4,category1
2920,product92,157.25,subcategory5,category7
2921,product79,421.24,subcategory3,category3
2922,product71,173.24,subcategory5,category10
2923,product59,161.44,subcategory1,category8
2924,product49,23.85,subcategory3,category4
2925,product96,176.44,subcategory3,category9
2926,product29,67.13,subcategory3,category6
2927,product84,53.75,subcategory4,category6
2928,product30,256.69,subcategory2,category10
2929,product36,68.01,subcategory1,category10
2930,product96,24.09,subcategory3,category4
2931,product48,88.93,subcategory1,category5
2932,product74,196.98,subcategory5,category9
2933,product87,63.44,subcategory5,category2
2934,product53,68.83,subcategory4,category3
2935,product31,85.3,subcategory2,category6
2936,product19,131.82,subcategory5,category1
2937,product86,73.42,subcategory4,category2
2938,product19,202.43,subcategory1,category4
2939,product15,165.43,subcategory4,category9
2940,product89,284.63,subcategory1,category2
2941,product88,277.61,subcategory2,category6
2942,product87,35.43,subcategory1,category3
2943,product81,8.29,subcategory2,category2
2944,product84,138.18,subcategory2,category8
2945,product28,64.86,subcategory1,category5
2946,product79,223.03,subcategory5,category5
2947,product41,232.52,subcategory3,category4
2948,product68,16.54,subcategory5,category3
2949,product73,224.26,subcategory1,category3
2950,product77,365.39,subcategory1,category5
2951,product60,108.58,subcategory2,category10
2952,product80,297.51,subcategory2,category3
2953,product99,157,subcategory2,category4
2954,product47,208.98,subcategory1,category6
2955,product47,276.29,subcategory2,category9
2956,product66,115.77,subcategory5,category10
2957,product86,254.25,subcategory3,category2
2958,product20,44.94,subcategory5,category6
2959,product11,292.78,subcategory2,category8
2960,product59,151.14,subcategory1,category8
2961,product80,88.35,subcategory1,category1
2962,product52,37.7,subcategory1,category9
2963,product16,285.46,subcategory1,category5
2964,product23,31.18,subcategory3,category8
2965,product98,239.67,subcategory1,category5
2966,product72,187.65,subcategory3,category5
2967,product83,161.48,subcategory1,category1
2968,product12,296.35,subcategory2,category10
2969,product60,149.45,subcategory2,category8
2970,product55,121.49,subcategory3,category5
2971,product94,219.49,subcategory3,category2
2972,product25,287.58,subcategory5,category2
2973,product31,131.13,subcategory1,category4
2974,product38,60.18,subcategory4,category2
2975,product5,116.55,subcategory2,category5
2976,product48,82.76,subcategory1,category8
2977,product46,173.4,subcategory1,category5
2978,product78,166.22,subcategory2,category10
2979,product79,94.91,subcategory2,category5
2980,product93,134.45,subcategory1,category1
2981,product81,210.95,subcategory3,category3
2982,product59,39.9,subcategory3,category4
2983,product23,249.17,subcategory2,category8
2984,product44,306.15,subcategory4,category9
2985,product44,5.61,subcategory2,category4
2986,product76,155.04,subcategory4,category2
2987,product24,134.18,subcategory4,category5
2988,product42,94.1,subcategory3,category3
2989,product8,23.2,subcategory3,category9
2990,product75,170.37,subcategory3,category9
2991,product44,252.51,subcategory2,category4
2992,product9,90.41,subcategory1,category9
2993,product98,66.7,subcategory5,category6
2994,product30,107,subcategory1,category1
2995,product72,3.7,subcategory3,category6
2996,product50,244.03,subcategory4,category7
2997,product3,154.99,subcategory3,category2
2998,product36,136.27,subcategory3,category7
2999,product63,22.17,subcategory2,category2
3000,product92,223.9,subcategory5,category6
3001,product94,80.27,subcategory3,category4
3002,product9,206.96,subcategory5,category7
3003,product70,390.81,subcategory5,category3
3004,product89,150.54,subcategory4,category10
3005,product84,329.5,subcategory1,category5
3006,product82,109.32,subcategory3,category5
3007,product16,29.02,subcategory1,category8
3008,product46,185.69,subcategory4,category4
3009,product65,319.53,subcategory2,category9
3010,product82,297.73,subcategory4,category6
3011,product12,142.24,subcategory4,category10
3012,product7,256.22,subcategory2,category2
3013,product51,195.08,subcategory2,category9
3014,product5,247.29,subcategory1,category5
3015,product21,142.65,subcategory3,category10
3016,product51,19.12,subcategory5,category5
3017,product96,46,subcategory3,category1
3018,product66,371.43,subcategory1,category4
3019,product23,78.53,subcategory3,category1
3020,product94,110.31,subcategory2,category1
3021,product45,153.67,subcategory1,category7
3022,product55,377.07,subcategory5,category6
3023,product88,280.35,subcategory3,category7
3024,product91,121.4,subcategory1,category8
3025,product72,233.09,subcategory5,category5
3026,product24,469.27,subcategory5,category5
3027,product96,201.27,subcategory2,category8
3028,product98,71.48,subcategory1,category3
3029,product10,55.18,subcategory4,category1
3030,product15,187.95,subcategory3,category4
3031,product99,196.43,subcategory4,category8
3032,product67,6.69,subcategory4,category6
3033,product3,38.48,subcategory1,category7
3034,product25,342.4,subcategory3,category4
3035,product84,331.56,subcategory5,category3
3036,product72,236.3,subcategory5,category5
3037,product100,205.57,subcategory5,category7
3038,product57,165.71,subcategory2,category2
3039,product22,300.13,subcategory3,category7
3040,product25,264.28,subcategory4,category5
3041,product14,96.05,subcategory2,category5
3042,product84,127.7,subcategory2,category1
3043,product48,137.64,subcategory5,category9
3044,product17,245.36,subcategory1,category8
3045,product57,126.1,subcategory2,category2
3046,product100,210.62,subcategory3,category7
3047,product60,242.48,subcategory2,category2
3048,product14,297.11,subcategory1,category9
3049,product9,410.7,subcategory3,category6
3050,product33,190.11,subcategory3,category2
3051,product27,229.41,subcategory4,category9
3052,product65,273.75,subcategory3,category5
3053,product59,203.45,subcategory5,category4
3054,product98,14.77,subcategory4,category9
3055,product19,307.21,subcategory5,category2
3056,product95,212.9,subcategory1,category2
3057,product94,140.25,subcategory4,category10
3058,product75,60.75,subcategory3,category8
3059,product9,76.7,subcategory3,category4
3060,product99,252.84,subcategory5,category9
3061,product75,200.38,subcategory1,category4
3062,product23,218.05,subcategory5,category9
3063,product48,236.01,subcategory2,category10
3064,product27,378.98,subcategory5,category8
3065,product99,2.35,subcategory5,category9
3066,product93,147.92,subcategory1,category5
3067,product25,8,subcategory4,category1
3068,product8,5.83,subcategory1,category4
3069,product53,210.92,subcategory1,category8
3070,product10,423.95,subcategory5,category4
3071,product100,206.18,subcategory2,category3
3072,product25,37.04,subcategory5,category2
3073,product36,172.07,subcategory5,category7
3074,product19,164.39,subcategory2,category1
3075,product56,252.63,subcategory5,category4
3076,product39,276.42,subcategory1,category8
3077,product76,269.2,subcategory3,category5
3078,product75,272.49,subcategory2,category2
3079,product59,181.88,subcategory4,category1
3080,product86,243.06,subcategory4,category1
3081,product73,149.35,subcategory5,category9
3082,product14,47.27,subcategory4,category8
3083,product86,68.35,subcategory2,category8
3084,product40,68.83,subcategory5,category8
3085,product34,63.39,subcategory2,category8
3086,product7,79.4,subcategory3,category1
3087,product99,62.01,subcategory1,category10
3088,product22,12.34,subcategory5,category5
3089,product39,167.61,subcategory4,category7
3090,product7,346.57,subcategory4,category9
3091,product62,8.37,subcategory1,category4
3092,product34,194.09,subcategory4,category8
3093,product63,119.88,subcategory3,category1
3094,product55,133.72,subcategory2,category4
3095,product14,36.77,subcategory4,category8
3096,product29,88.5,subcategory4,category10
3097,product50,189.84,subcategory2,category6
3098,product16,131.59,subcategory1,category5
3099,product56,267,subcategory3,category7
3100,product98,197.98,subcategory4,category3
3101,product2,154.15,subcategory1,category7
3102,product20,112.9,subcategory5,category9
3103,product26,227.54,subcategory2,category6
3104,product37,277.02,subcategory4,category4
3105,product67,206.54,subcategory4,category10
3106,product95,181.97,subcategory5,category6
3107,product83,26.25,subcategory3,category1
3108,product18,97.32,subcategory1,category7
3109,product26,262.29,subcategory5,category6
3110,product85,197.57,subcategory2,category9
3111,product75,285.74,subcategory4,category9
3112,product36,18.75,subcategory3,category10
3113,product76,64.27,subcategory5,category4
3114,product65,166.03,subcategory5,category2
3115,product37,353.11,subcategory3,category9
3116,product75,89.87,subcategory4,category1
3117,product100,142.37,subcategory2,category6
3118,product11,95.11,subcategory5,category8
3119,product13,162.95,subcategory2,category2
3120,product10,218.34,subcategory1,category4
3121,product23,204.7,subcategory5,category3
3122,product35,164.91,subcategory3,category3
3123,product89,14.95,subcategory1,category10
3124,product14,151.51,subcategory5,category5
3125,product11,271.81,subcategory1,category2
3126,product76,194.74,subcategory4,category2
3127,product25,397.38,subcategory1,category2
3128,product22,257.68,subcategory5,category7
3129,product81,282.38,subcategory1,category1
3130,product97,194.26,subcategory4,category7
3131,product76,166.14,subcategory2,category1
3132,product66,68.3,subcategory5,category8
3133,product57,299.13,subcategory2,category5
3134,product21,101.79,subcategory2,category5
3135,product75,107.39,subcategory3,category2
3136,product12,301.63,subcategory1,category9
3137,product8,121.44,subcategory3,category9
3138,product6,64.23,subcategory5,category3
3139,product76,127.38,subcategory1,category7
3140,product56,234.47,subcategory3,category6
3141,product67,293.95,subcategory2,category8
3142,product16,152.36,subcategory4,category2
3143,product31,271.46,subcategory4,category7
3144,product13,57.23,subcategory2,category9
3145,product59,100.27,subcategory1,category1
3146,product58,281.25,subcategory4,category2
3147,product91,99.49,subcategory2,category6
3148,product75,260.02,subcategory1,category3
3149,product98,81.24,subcategory3,category9
3150,product26,58.54,subcategory5,category6
3151,product87,222.83,subcategory5,category7
3152,product14,25.72,subcategory3,category7
3153,product32,47.37,subcategory3,category4
3154,product9,294.56,subcategory3,category4
3155,product12,165.78,subcategory2,category4
3156,product22,293.16,subcategory2,category8
3157,product67,8.46,subcategory3,category6
3158,product81,244.37,subcategory1,category1
3159,product72,156.56,subcategory3,category5
3160,product94,434.71,subcategory2,category5
3161,product21,211.75,subcategory3,category1
3162,product31,223.63,subcategory3,category2
3163,product86,258.43,subcategory4,category8
3164,product24,179.98,subcategory3,category5
3165,product20,460.16,subcategory2,category10
3166,product93,254.62,subcategory2,category4
3167,product61,289.56,subcategory1,category3
3168,product11,357.77,subcategory4,category5
3169,product49,291.19,subcategory1,category9
3170,product62,232.85,subcategory3,category9
3171,product59,213.02,subcategory5,category9
3172,product16,269.09,subcategory1,category4
3173,product32,66.87,subcategory1,category3
3174,product76,57.26,subcategory1,category6
3175,product49,69.34,subcategory2,category6
3176,product59,13.38,subcategory3,category1
3177,product59,365.08,subcategory2,category6
3178,product74,224.4,subcategory1,category10
3179,product84,244.25,subcategory5,category10
3180,product83,106.81,subcategory4,category1
3181,product9,126.11,subcategory5,category8
3182,product57,5.12,subcategory5,category10
3183,product34,94.22,subcategory5,category2
3184,product7,81.55,subcategory2,category6
3185,product38,278.97,subcategory4,category3
3186,product29,18.34,subcategory2,category4
3187,product6,259.23,subcategory3,category3
3188,product49,285.65,subcategory3,category7
3189,product15,294.45,subcategory5,category9
3190,product53,114.77,subcategory5,category8
3191,product20,217.28,subcategory3,category8
3192,product18,40.46,subcategory3,category5
3193,product12,236.19,subcategory4,category6
3194,product73,55.26,subcategory2,category8
3195,product53,273.42,subcategory4,category9
3196,product78,214.29,subcategory4,category5
3197,product24,258.73,subcategory4,category5
3198,product13,55.85,subcategory5,category3
3199,product88,42.8,subcategory5,category10
3200,product35,31.72,subcategory2,category6
3201,product76,269.78,subcategory3,category6
3202,product30,46.19,subcategory4,category6
3203,product37,174.29,subcategory3,category10
3204,product32,208.44,subcategory5,category8
3205,product90,404.09,subcategory1,category6
3206,product6,65.28,subcategory1,category2
3207,product49,182.1,subcategory3,category2
3208,product8,99.86,subcategory2,category7
3209,product41,289.31,subcategory2,category8
3210,product84,183.51,subcategory4,category1
3211,product92,18.82,subcategory1,category3
3212,product55,45.33,subcategory4,category3
3213,product99,299.93,subcategory3,category8
3214,product28,167.71,subcategory2,category7
3215,product85,25.91,subcategory3,category4
3216,product54,80.5,subcategory4,category7
3217,product70,394.57,subcategory4,category10
3218,product100,78.04,subcategory1,category3
3219,product56,13.77,subcategory1,category2
3220,product29,204.11,subcategory3,category4
3221,product25,92.59,subcategory3,category2
3222,product35,244.58,subcategory4,category1
3223,product39,163.66,subcategory3,category9
3224,product81,248.42,subcategory4,category2
3225,product54,207.97,subcategory3,category1
3226,product47,384.95,subcategory3,category2
3227,product25,266.04,subcategory2,category3
3228,product68,116.9,subcategory5,category3
3229,product59,135.45,subcategory3,category2
3230,product38,166.81,subcategory1,category4
3231,product4,60.69,subcategory5,category3
3232,product12,282.97,subcategory5,category3
3233,product55,209.75,subcategory2,category10
3234,product90,82.23,subcategory5,category5
3235,product7,289.93,subcategory2,category2
3236,product23,168.71,subcategory2,category10
3237,product32,221.44,subcategory1,category5
3238,product89,298.48,subcategory4,category1
3239,product85,242.55,subcategory4,category9
3240,product17,84.12,subcategory3,category7
3241,product98,29.28,subcategory3,category10
3242,product80,297.21,subcategory2,category7
3243,product31,253.4,subcategory3,category5
3244,product64,64.44,subcategory5,category1
3245,product91,23.31,subcategory2,category2
3246,product94,175.25,subcategory5,category9
3247,product81,88.96,subcategory5,category7
3248,product2,438.08,subcategory5,category10
3249,product49,96.49,subcategory3,category3
3250,product44,182.41,subcategory3,category10
3251,product43,226.73,subcategory5,category9
3252,product86,241.61,subcategory4,category5
3253,product45,97.73,subcategory1,category8
3254,product73,51.29,subcategory4,category9
3255,product61,161.48,subcategory5,category5
3256,product65,108.95,subcategory2,category1
3257,product36,182.19,subcategory1,category1
3258,product13,267.65,subcategory4,category1
3259,product76,291.56,subcategory5,category9
3260,product37,278.58,subcategory2,category2
3261,product12,241.36,subcategory2,category3
3262,product63,288.15,subcategory2,category8
3263,product91,146.9,subcategory5,category8
3264,product63,275.19,subcategory1,category3
3265,product62,289.89,subcategory5,category5
3266,product23,186.09,subcategory3,category4
3267,product34,385.15,subcategory3,category6
3268,product97,289.85,subcategory2,category5
3269,product67,27.88,subcategory5,category10
3270,product20,199.32,subcategory4,category8
3271,product59,262.44,subcategory2,category7
3272,product82,420.94,subcategory2,category4
3273,product85,205.22,subcategory4,category2
3274,product46,41.33,subcategory3,category4
3275,product83,216.57,subcategory1,category7
3276,product53,96.36,subcategory4,category3
3277,product33,73.21,subcategory2,category2
3278,product84,345.31,subcategory2,category10
3279,product89,59.47,subcategory4,category9
3280,product92,186.23,subcategory5,category5
3281,product44,58.81,subcategory4,category3
3282,product74,257.04,subcategory2,category3
3283,product5,241.62,subcategory4,category8
3284,product51,229,subcategory5,category2
3285,product50,297.71,subcategory3,category2
3286,product56,277.02,subcategory4,category8
3287,product29,73.11,subcategory3,category1
3288,product65,235.47,subcategory4,category2
3289,product41,252.68,subcategory4,category4
3290,product39,86.89,subcategory1,category6
3291,product15,278.03,subcategory4,category3
3292,product5,254.95,subcategory4,category7
3293,product83,232.18,subcategory4,category1
3294,product98,152.4,subcategory2,category6
3295,product97,137.96,subcategory1,category10
3296,product48,187.32,subcategory5,category6
3297,product63,299.78,subcategory1,category7
3298,product62,241.39,subcategory4,category2
3299,product74,229.9,subcategory4,category7
3300,product71,207.43,subcategory5,category3
3301,product47,77.43,subcategory4,category9
3302,product48,287.78,subcategory3,category5
3303,product94,18.29,subcategory5,category8
3304,product25,222.82,subcategory2,category5
3305,product89,78.97,subcategory4,category7
3306,product75,156.27,subcategory5,category7
3307,product11,297.96,subcategory2,category3
3308,product73,348.86,subcategory3,category10
3309,product58,166.43,subcategory2,category9
3310,product36,62.16,subcategory4,category3
3311,product21,206.03,subcategory5,category2
3312,product15,57.77,subcategory2,category7
3313,product98,102.98,subcategory4,category4
3314,product28,296.38,subcategory2,category8
3315,product10,111.63,subcategory5,category9
3316,product66,9.32,subcategory3,category10
3317,product19,216.63,subcategory1,category3
3318,product84,291.54,subcategory4,category3
3319,product2,63.45,subcategory4,category10
3320,product74,228.72,subcategory4,category6
3321,product19,57.87,subcategory4,category1
3322,product10,127.9,subcategory1,category1
3323,product94,257.4,subcategory4,category7
3324,product66,43.05,subcategory2,category9
3325,product48,287.61,subcategory2,category8
3326,product87,81.51,subcategory1,category7
3327,product12,120.75,subcategory1,category4
3328,product83,37.7,subcategory1,category6
3329,product78,255.43,subcategory5,category1
3330,product17,211.15,subcategory4,category7
3331,product76,185.14,subcategory1,category4
3332,product25,153.89,subcategory4,category9
3333,product50,375.09,subcategory1,category6
3334,product16,177.19,subcategory2,category1
3335,product76,119.51,subcategory4,category5
3336,product30,100,subcategory4,category5
3337,product32,252.79,subcategory5,category7
3338,product6,106.33,subcategory2,category7
3339,product70,260.95,subcategory1,category6
3340,product20,269.87,subcategory4,category5
3341,product13,265.83,subcategory4,category8
3342,product20,212.82,subcategory1,category2
3343,product67,122.08,subcategory2,category7
3344,product78,135.1,subcategory5,category3
3345,product78,241.93,subcategory5,category8
3346,product33,126.14,subcategory1,category2
3347,product12,284.11,subcategory5,category7
3348,product80,251.23,subcategory5,category2
3349,product5,108.98,subcategory3,category10
3350,product92,128.27,subcategory5,category5
3351,product54,58.24,subcategory2,category6
3352,product53,214.85,subcategory1,category4
3353,product93,177.05,subcategory4,category1
3354,product23,167.05,subcategory2,category5
3355,product28,226.56,subcategory5,category9
3356,product2,287.31,subcategory2,category9
3357,product18,82.98,subcategory3,category5
3358,product86,25.9,subcategory5,category8
3359,product91,120.68,subcategory2,category5
3360,product71,2.29,subcategory2,category8
3361,product97,146.36,subcategory3,category8
3362,product65,35.81,subcategory2,category2
3363,product49,72.3,subcategory5,category9
3364,product89,274.81,subcategory1,category9
3365,product61,258.9,subcategory1,category1
3366,product97,174.57,subcategory4,category7
3367,product59,392.86,subcategory3,category1
3368,product34,2.49,subcategory1,category7
3369,product33,216.46,subcategory2,category2
3370,product54,49.86,subcategory2,category4
3371,product56,44.08,subcategory1,category6
3372,product44,208.64,subcategory5,category9
3373,product7,99.79,subcategory3,category5
3374,product70,147.23,subcategory1,category6
3375,product40,275.3,subcategory2,category6
3376,product22,113.27,subcategory5,category2
3377,product27,185.12,subcategory1,category7
3378,product78,215.44,subcategory4,category4
3379,product43,227.86,subcategory1,category1
3380,product26,26.5,subcategory2,category9
3381,product14,50.93,subcategory2,category1
3382,product65,7.99,subcategory2,category1
3383,product79,290.5,subcategory2,category1
3384,product99,90.83,subcategory1,category2
3385,product68,34.48,subcategory1,category2
3386,product8,177.51,subcategory1,category2
3387,product71,43.59,subcategory5,category5
3388,product88,100.25,subcategory2,category5
3389,product70,226.79,subcategory4,category8
3390,product82,70.83,subcategory5,category6
3391,product49,364.16,subcategory5,category1
3392,product69,57.5,subcategory3,category8
3393,product76,247.19,subcategory5,category1
3394,product24,134.15,subcategory3,category2
3395,product70,191.72,subcategory4,category1
3396,product7,260.99,subcategory4,category2
3397,product58,267.4,subcategory1,category5
3398,product95,193.99,subcategory5,category2
3399,product80,64.64,subcategory1,category1
3400,product74,159.63,subcategory5,category1
3401,product88,294.45,subcategory5,category8
3402,product21,179.44,subcategory1,category9
3403,product95,11.68,subcategory2,category4
3404,product85,296.01,subcategory5,category3
3405,product19,34.47,subcategory5,category5
3406,product68,95.34,subcategory3,category3
3407,product70,170.08,subcategory3,category9
3408,product78,82.57,subcategory4,category1
3409,product89,247.3,subcategory5,category9
3410,product85,146.05,subcategory5,category6
3411,product54,131.58,subcategory3,category7
3412,product62,211.24,subcategory2,category7
3413,product40,7.9,subcategory1,category10
3414,product9,91.58,subcategory1,category7
3415,product22,214.24,subcategory2,category6
3416,product10,23.59,subcategory3,category10
3417,product34,342.65,subcategory1,category8
3418,product58,176.88,subcategory4,category4
3419,product61,259.75,subcategory3,category10
3420,product65,116.36,subcategory5,category7
3421,product14,282.2,subcategory1,category4
3422,product95,163.87,subcategory2,category5
3423,product96,47.29,subcategory4,category7
3424,product16,279.38,subcategory5,category2
3425,product15,315.68,subcategory3,category5
3426,product76,170.74,subcategory2,category2
3427,product46,202.1,subcategory4,category7
3428,product35,295.16,subcategory3,category10
3429,product37,128.58,subcategory3,category7
3430,product52,211.7,subcategory3,category4
3431,product12,101.18,subcategory1,category6
3432,product33,156.09,subcategory4,category1
3433,product9,207.23,subcategory3,category7
3434,product95,52.04,subcategory4,category2
3435,product54,89.44,subcategory1,category7
3436,product63,150.17,subcategory1,category1
3437,product38,231.3,subcategory2,category6
3438,product93,94.67,subcategory5,category10
3439,product38,267.05,subcategory2,category1
3440,product44,184.9,subcategory4,category5
3441,product48,144.28,subcategory3,category5
3442,product66,382.09,subcategory3,category2
3443,product11,239.51,subcategory2,category1
