location_id,city,state
2540,city9,state7
2541,city8,state0
2542,city2,state1
2543,city6,state6
2544,city4,state3
2545,city0,state7
2546,city8,state9
2547,city5,state7
2548,city6,state6
2549,city5,state5
2550,city5,state3
2551,city9,state4
2552,city3,state1
2553,city6,state8
2554,city1,state3
2555,city0,state3
2556,city0,state2
2557,city2,state4
2558,city4,state6
2559,city5,state7
2560,city5,state1
2561,city10,state6
2562,city10,state9
2563,city9,state3
2564,city4,state2
2565,city6,state9
2566,city7,state2
2567,city9,state9
2568,city5,state1
2569,city7,state10
2570,city6,state9
2571,city2,state0
2572,city3,state1
2573,city1,state9
2574,city1,state6
2575,city0,state3
2576,city2,state3
2577,city9,state2
2578,city10,state10
2579,city3,state6
2580,city2,state10
2581,city7,state6
2582,city3,state9
2583,city4,state8
2584,city7,state3
2585,city4,state6
2586,city5,state5
2587,city9,state4
2588,city3,state4
2589,city6,state7
2590,city8,state0
2591,city4,state8
2592,city4,state10
2593,city10,state8
2594,city4,state7
2595,city7,state0
2596,city5,state5
2597,city4,state2
2598,city4,state7
2599,city5,state5
2600,city1,state7
2601,city7,state9
2602,city6,state6
2603,city8,state1
2604,city10,state9
2605,city10,state6
2606,city0,state4
2607,city2,state2
2608,city5,state10
2609,city5,state6
2610,city3,state0
2611,city6,state4
2612,city3,state3
2613,city5,state2
2614,city8,state8
2615,city10,state8
2616,city10,state3
2617,city6,state6
2618,city8,state5
2619,city2,state2
2620,city5,state5
2621,city2,state7
2622,city3,state0
2623,city3,state5
2624,city6,state3
2625,city8,state8
2626,city10,state6
2627,city10,state6
2628,city9,state8
2629,city1,state4
2630,city2,state0
2631,city3,state0
2632,city1,state2
2633,city9,state7
2634,city7,state6
2635,city6,state8
2636,city8,state0
2637,city3,state4
2638,city10,state2
2639,city5,state0
2640,city4,state2
2641,city8,state0
2642,city6,state0
2643,city4,state0
2644,city1,state0
2645,city2,state1
2646,city10,state9
2647,city3,state9
2648,city1,state8
2649,city5,state9
2650,city5,state5
2651,city2,state6
2652,city2,state2
2653,city2,state4
2654,city9,state1
2655,city0,state9
2656,city7,state3
2657,city4,state7
2658,city4,state5
2659,city10,state2
2660,city7,state3
2661,city1,state10
2662,city7,state8
2663,city8,state8
2664,city0,state0
2665,city4,state9
2666,city10,state10
2667,city9,state2
2668,city1,state5
2669,city9,state6
2670,city2,state4
2671,city4,state4
2672,city2,state1
2673,city6,state7
2674,city2,state4
2675,city3,state1
2676,city2,state2
2677,city4,state10
2678,city8,state0
2679,city8,state1
2680,city0,state2
2681,city6,state1
2682,city4,state2
2683,city4,state2
2684,city6,state2
2685,city2,state4
2686,city8,state1
2687,city1,state1
2688,city6,state9
2689,city7,state6
2690,city6,state0
2691,city5,state1
2692,city2,state10
2693,city0,state2
2694,city0,state0
2695,city8,state1
2696,city3,state9
2697,city9,state3
2698,city6,state9
2699,city8,state0
2700,city3,state8
2701,city1,state8
2702,city5,state2
2703,city4,state6
2704,city0,state6
2705,city2,state1
2706,city3,state6
2707,city7,state1
2708,city5,state4
2709,city10,state3
2710,city4,state3
2711,city9,state3
2712,city6,state2
2713,city0,state3
2714,city4,state1
2715,city5,state6
2716,city3,state6
2717,city3,state1
2718,city4,state9
2719,city4,state2
2720,city10,state2
2721,city10,state3
2722,city2,state3
2723,city1,state4
2724,city2,state7
2725,city8,state4
2726,city6,state9
2727,city7,state6
2728,city2,state1
2729,city8,state9
2730,city0,state2
2731,city2,state5
2732,city5,state2
2733,city10,state7
2734,city2,state6
2735,city0,state9
2736,city6,state0
2737,city1,state3
2738,city0,state5
2739,city8,state2
2740,city1,state0
2741,city9,state6
2742,city5,state4
2743,city1,state9
2744,city5,state6
2745,city10,state6
2746,city1,state7
2747,city2,state1
2748,city3,state3
2749,city3,state6
2750,city4,state3
2751,city10,state0
2752,city3,state6
2753,city7,state7
2754,city3,state5
2755,city8,state10
2756,city9,state8
2757,city6,state8
2758,city3,state3
2759,city0,state1
2760,city10,state2
2761,city10,state7
2762,city9,state0
2763,city2,state6
2764,city3,state3
2765,city4,state3
2766,city0,state1
2767,city10,state9
2768,city7,state2
2769,city7,state9
2770,city4,state4
2771,city10,state10
2772,city1,state0
2773,city9,state6
2774,city0,state10
2775,city2,state6
2776,city4,state9
2777,city6,state9
2778,city10,state10
2779,city9,state9
2780,city1,state2
2781,city6,state8
2782,city0,state0
2783,city10,state9
2784,city1,state9
2785,city7,state4
2786,city2,state8
2787,city3,state2
2788,city2,state4
2789,city1,state8
2790,city7,state6
2791,city0,state5
2792,city2,state7
2793,city7,state9
2794,city4,state7
2795,city10,state7
2796,city0,state1
2797,city6,state2
2798,city2,state3
2799,city7,state5
2800,city8,state3
2801,city0,state1
2802,city0,state5
2803,city7,state3
2804,city6,state4
2805,city5,state1
2806,city2,state10
2807,city5,state6
2808,city8,state7
2809,city6,state5
2810,city2,state1
2811,city4,state10
2812,city3,state6
2813,city0,state9
2814,city9,state1
2815,city4,state10
2816,city8,state2
2817,city8,state10
2818,city8,state9
2819,city7,state7
2820,city2,state6
2821,city5,state2
2822,city7,state0
2823,city8,state7
2824,city7,state6
2825,city9,state0
2826,city0,state6
2827,city1,state7
2828,city6,state4
2829,city2,state0
2830,city1,state0
2831,city3,state4
2832,city2,state0
2833,city4,state2
2834,city4,state5
2835,city4,state5
2836,city5,state6
2837,city0,state3
2838,city7,state3
2839,city5,state7
2840,city8,state1
2841,city9,state6
2842,city0,state5
2843,city2,state0
2844,city10,state1
2845,city1,state9
2846,city10,state2
2847,city0,state0
2848,city1,state8
2849,city9,state9
2850,city10,state3
2851,city1,state6
2852,city2,state4
2853,city8,state0
2854,city2,state7
2855,city4,state9
2856,city10,state3
2857,city6,state5
2858,city1,state5
2859,city0,state3
2860,city5,state7
2861,city6,state2
2862,city4,state10
2863,city8,state1
2864,city9,state8
2865,city7,state8
2866,city0,state6
2867,city2,state9
2868,city1,state0
2869,city10,state9
2870,city8,state5
2871,city3,state2
2872,city3,state1
2873,city0,state2
2874,city3,state7
2875,city7,state1
2876,city8,state3
2877,city1,state10
2878,city2,state9
2879,city0,state4
2880,city8,state4
2881,city3,state2
2882,city5,state0
2883,city3,state2
2884,city3,state9
2885,city10,state3
2886,city10,state3
2887,city1,state5
2888,city2,state2
2889,city4,state0
2890,city10,state8
2891,city0,state8
2892,city8,state5
2893,city4,state3
2894,city0,state9
2895,city4,state3
2896,city8,state5
2897,city9,state1
2898,city7,state7
2899,city3,state2
2900,city5,state4
2901,city2,state8
2902,city10,state10
2903,city8,state9
2904,city4,state1
2905,city6,state6
2906,city9,state6
2907,city4,state1
2908,city8,state8
2909,city1,state4
2910,city5,state9
2911,city8,state5
2912,city6,state0
2913,city9,state6
2914,city4,state3
2915,city9,state6
2916,city8,state10
2917,city5,state5
2918,city3,state1
2919,city8,state3
2920,city1,state2
2921,city1,state6
2922,city2,state9
2923,city1,state5
2924,city8,state1
2925,city5,state6
2926,city8,state1
2927,city2,state1
2928,city6,state3
2929,city0,state4
2930,city10,state3
2931,city3,state8
2932,city0,state6
2933,city2,state5
2934,city1,state9
2935,city0,state6
2936,city9,state6
2937,city5,state8
2938,city3,state1
2939,city9,state6
2940,city6,state10
2941,city2,state10
2942,city1,state5
2943,city3,state9
2944,city7,state5
2945,city3,state0
2946,city9,state1
2947,city10,state3
2948,city8,state10
2949,city0,state8
2950,city3,state6
2951,city2,state4
2952,city10,state5
2953,city4,state9
2954,city5,state6
2955,city8,state8
2956,city3,state10
2957,city1,state10
2958,city0,state3
2959,city3,state2
2960,city2,state8
2961,city6,state5
2962,city7,state5
2963,city6,state10
2964,city4,state8
2965,city8,state8
2966,city3,state4
2967,city6,state8
2968,city2,state9
2969,city7,state6
2970,city10,state0
2971,city10,state9
2972,city2,state1
2973,city0,state2
2974,city10,state10
2975,city3,state9
2976,city6,state7
2977,city10,state8
2978,city1,state5
2979,city1,state1
2980,city9,state10
2981,city6,state3
2982,city3,state7
2983,city0,state7
2984,city6,state3
2985,city3,state8
2986,city5,state5
2987,city9,state5
2988,city2,state8
2989,city4,state4
2990,city2,state9
2991,city1,state2
2992,city9,state3
2993,city1,state2
2994,city8,state1
2995,city7,state3
2996,city10,state9
2997,city8,state3
2998,city8,state0
2999,city2,state10
3000,city5,state9
3001,city7,state2
3002,city2,state4
3003,city4,state1
3004,city5,state1
3005,city4,state7
3006,city10,state7
3007,city6,state4
3008,city0,state3
3009,city1,state9
3010,city5,state0
3011,city4,state0
3012,city9,state1
3013,city0,state1
3014,city4,state10
3015,city9,state1
3016,city3,state5
3017,city10,state9
3018,city6,state3
3019,city2,state1
3020,city9,state1
3021,city0,state0
3022,city1,state3
3023,city9,state3
3024,city6,state4
3025,city10,state3
3026,city8,state3
3027,city8,state3
3028,city7,state8
3029,city2,state8
3030,city10,state3
3031,city2,state10
3032,city6,state8
3033,city0,state6
3034,city7,state9
3035,city9,state6
3036,city10,state4
3037,city5,state0
3038,city0,state5
3039,city8,state10
3040,city4,state1
3041,city4,state2
3042,city3,state0
3043,city1,state0
3044,city5,state10
3045,city0,state2
3046,city1,state5
3047,city8,state7
3048,city0,state10
3049,city7,state7
3050,city5,state1
3051,city2,state8
3052,city9,state2
3053,city4,state0
3054,city1,state3
3055,city4,state4
3056,city8,state10
3057,city9,state8
3058,city7,state3
3059,city10,state7
3060,city8,state0
3061,city5,state2
3062,city6,state9
3063,city10,state1
3064,city8,state6
3065,city8,state9
3066,city10,state1
3067,city10,state6
3068,city4,state4
3069,city8,state3
3070,city0,state7
3071,city8,state1
3072,city3,state8
3073,city5,state8
3074,city8,state1
3075,city2,state4
3076,city6,state3
3077,city2,state5
3078,city5,state6
3079,city6,state2
3080,city10,state1
3081,city2,state5
3082,city8,state6
3083,city10,state9
3084,city1,state9
3085,city3,state1
3086,city1,state5
3087,city2,state0
3088,city5,state2
3089,city9,state1
3090,city8,state9
3091,city3,state10
3092,city3,state9
3093,city8,state9
3094,city5,state0
3095,city3,state6
3096,city10,state0
3097,city3,state5
3098,city2,state9
3099,city5,state4
3100,city5,state2
3101,city3,state9
3102,city0,state8
3103,city4,state0
3104,city7,state7
3105,city3,state4
3106,city9,state3
3107,city1,state1
3108,city5,state4
3109,city4,state10
3110,city3,state4
3111,city10,state6
3112,city10,state4
3113,city6,state1
3114,city10,state6
3115,city2,state4
3116,city10,state2
3117,city2,state0
3118,city5,state9
3119,city9,state2
3120,city1,state3
3121,city2,state6
3122,city9,state2
3123,city1,state10
3124,city3,state3
3125,city0,state5
3126,city3,state1
3127,city2,state9
3128,city6,state6
3129,city7,state10
3130,city9,state0
3131,city4,state2
3132,city10,state8
3133,city7,state9
3134,city6,state1
3135,city7,state3
3136,city2,state2
3137,city5,state9
3138,city6,state0
3139,city7,state3
3140,city0,state8
3141,city10,state10
3142,city2,state8
3143,city9,state2
3144,city6,state7
3145,city5,state4
3146,city6,state8
3147,city3,state0
3148,city3,state2
3149,city7,state3
3150,city9,state5
3151,city6,state0
3152,city6,state10
3153,city3,state5
3154,city7,state6
3155,city0,state7
3156,city1,state7
3157,city10,state7
3158,city2,state3
3159,city3,state3
3160,city10,state7
3161,city8,state6
3162,city0,state10
3163,city8,state2
3164,city7,state9
3165,city9,state5
3166,city9,state0
3167,city5,state8
3168,city0,state0
3169,city7,state10
3170,city6,state9
3171,city9,state7
3172,city3,state0
3173,city5,state6
3174,city10,state8
3175,city8,state7
3176,city8,state6
3177,city4,state6
3178,city9,state10
3179,city4,state4
3180,city4,state6
3181,city1,state10
3182,city6,state1
3183,city3,state8
3184,city4,state1
3185,city10,state4
3186,city5,state8
3187,city9,state10
3188,city3,state0
3189,city9,state8
3190,city4,state10
3191,city5,state5
3192,city8,state7
3193,city2,state8
3194,city4,state9
3195,city10,state10
3196,city7,state8
3197,city2,state2
3198,city4,state5
3199,city6,state8
3200,city7,state0
3201,city9,state8
3202,city6,state7
3203,city4,state4
3204,city7,state1
3205,city8,state10
3206,city3,state5
3207,city8,state0
3208,city3,state6
3209,city5,state1
3210,city5,state5
3211,city2,state3
3212,city4,state7
3213,city7,state5
3214,city6,state10
3215,city6,state6
3216,city4,state6
3217,city1,state2
3218,city6,state10
3219,city0,state6
3220,city10,state10
3221,city5,state10
3222,city4,state4
3223,city2,state7
3224,city8,state6
3225,city1,state3
3226,city4,state7
3227,city4,state4
3228,city2,state9
3229,city0,state10
3230,city7,state5
3231,city9,state0
3232,city7,state9
3233,city1,state5
3234,city9,state9
3235,city1,state4
3236,city9,state10
3237,city8,state8
3238,city9,state6
3239,city2,state9
3240,city7,state8
3241,city4,state8
3242,city1,state7
3243,city6,state0
3244,city8,state2
3245,city2,state1
3246,city7,state0
3247,city1,state10
3248,city0,state3
3249,city9,state10
3250,city4,state0
3251,city2,state5
3252,city8,state10
3253,city1,state7
3254,city4,state3
3255,city1,state5
3256,city1,state6
3257,city3,state3
3258,city6,state4
3259,city8,state9
3260,city10,state1
3261,city0,state8
3262,city8,state2
3263,city5,state5
3264,city9,state9
3265,city2,state8
3266,city4,state6
3267,city7,state8
3268,city10,state5
3269,city4,state3
3270,city8,state8
3271,city0,state7
3272,city5,state4
3273,city2,state1
3274,city6,state10
3275,city10,state9
3276,city1,state7
3277,city7,state8
3278,city7,state3
3279,city1,state4
3280,city0,state1
3281,city3,state9
3282,city9,state6
3283,city6,state3
3284,city4,state8
3285,city1,state4
3286,city8,state7
3287,city3,state8
3288,city10,state1
3289,city7,state4
3290,city0,state1
3291,city2,state6
3292,city2,state6
3293,city5,state8
3294,city5,state9
3295,city7,state10
3296,city2,state6
3297,city7,state6
3298,city9,state10
3299,city7,state6
3300,city1,state1
3301,city8,state7
3302,city6,state2
3303,city6,state9
3304,city8,state9
3305,city7,state1
3306,city3,state1
3307,city10,state7
3308,city8,state0
3309,city3,state6
3310,city3,state0
3311,city5,state4
3312,city6,state4
3313,city4,state1
3314,city10,state5
3315,city10,state0
3316,city5,state7
3317,city10,state9
3318,city8,state1
3319,city10,state2
3320,city10,state6
3321,city0,state0
3322,city6,state3
3323,city2,state0
3324,city2,state3
3325,city0,state0
3326,city5,state2
3327,city0,state6
3328,city1,state7
3329,city4,state5
3330,city10,state0
3331,city7,state9
3332,city3,state1
3333,city2,state2
3334,city9,state7
3335,city1,state6
3336,city0,state1
3337,city9,state4
3338,city2,state10
3339,city3,state9
3340,city2,state3
3341,city4,state0
3342,city8,state10
3343,city3,state2
3344,city2,state9
3345,city10,state10
3346,city9,state7
3347,city9,state8
3348,city7,state10
3349,city5,state2
3350,city7,state8
3351,city8,state3
3352,city4,state9
3353,city1,state8
3354,city4,state6
3355,city4,state7
3356,city2,state2
3357,city9,state6
3358,city7,state4
3359,city0,state8
3360,city9,state8
3361,city3,state8
3362,city2,state7
3363,city8,state3
3364,city9,state0
3365,city5,state2
3366,city7,state8
3367,city9,state8
3368,city2,state0
3369,city4,state9
3370,city7,state8
3371,city4,state9
3372,city0,state3
3373,city4,state0
3374,city1,state6
3375,city5,state4
3376,city5,state1
3377,city2,state7
3378,city6,state1
3379,city8,state0
3380,city4,state9
3381,city4,state8
3382,city9,state7
3383,city4,state3
3384,city7,state1
3385,city3,state9
3386,city2,state5
3387,city8,state3
3388,city0,state1
3389,city7,state8
3390,city4,state0
3391,city7,state4
3392,city8,state4
3393,city10,state2
3394,city4,state9
3395,city5,state6
3396,city3,state3
3397,city5,state5
3398,city5,state6
3399,city6,state5
3400,city1,state6
3401,city7,state2
3402,city2,state5
3403,city4,state4
3404,city5,state2
3405,city8,state5
3406,city1,state6
3407,city2,state3
3408,city10,state1
3409,city7,state3
3410,city8,state7
3411,city4,state6
3412,city10,state2
3413,city5,state2
3414,city7,state6
3415,city2,state10
3416,city6,state7
3417,city0,state1
3418,city4,state5
3419,city10,state7
3420,city0,state7
3421,city8,state6
3422,city9,state6
3423,city1,state7
3424,city3,state4
3425,city3,state0
3426,city0,state7
3427,city9,state2
3428,city2,state8
3429,city3,state0
3430,city1,state5
3431,city1,state6
3432,city4,state9
3433,city2,state2
3434,city7,state1
3435,city5,state10
3436,city5,state6
3437,city9,state9
3438,city8,state3
3439,city9,state2
3440,city6,state2
3441,city4,state6
3442,city3,state10
3443,city10,state1
3444,city3,state9
3445,city4,state1
3446,city9,state0
3447,city7,state3
3448,city0,state5
3449,city6,state9
3450,city8,state10
3451,city2,state3
3452,city5,state8
3453,city7,state10
3454,city5,state1
3455,city4,state4
3456,city9,state1
3457,city8,state10
3458,city3,state6
3459,city0,state1
3460,city6,state4
3461,city2,state5
3462,city2,state2
3463,city9,state0
3464,city10,state4
3465,city6,state6
3466,city4,state9
3467,city5,state9
3468,city9,state0
3469,city8,state1
3470,city7,state9
3471,city7,state7
3472,city6,state7
3473,city10,state1
3474,city5,state2
3475,city4,state0
3476,city9,state1
3477,city6,state7
3478,city4,state9
3479,city5,state2
3480,city10,state7
3481,city10,state5
3482,city6,state3
3483,city0,state4
3484,city3,state9
3485,city9,state4
3486,city0,state9
3487,city0,state4
3488,city5,state10
3489,city2,state7
3490,city5,state0
3491,city1,state4
3492,city2,state7
3493,city0,state1
3494,city4,state6
3495,city4,state0
3496,city9,state4
3497,city1,state1
3498,city4,state8
3499,city9,state1
3500,city6,state5
3501,city3,state2
3502,city2,state3
3503,city8,state3
3504,city1,state1
3505,city8,state0
3506,city2,state6
3507,city7,state10
3508,city1,state2
3509,city0,state9
3510,city4,state7
3511,city3,state8
3512,city7,state4
3513,city4,state8
3514,city2,state2
3515,city1,state8
3516,city3,state7
3517,city8,state2
3518,city8,state1
3519,city9,state7
3520,city2,state5
3521,city1,state10
3522,city5,state6
3523,city8,state8
3524,city10,state2
3525,city0,state9
3526,city10,state0
3527,city7,state1
3528,city7,state0
3529,city2,state1
3530,city3,state0
3531,city7,state0
3532,city7,state10
3533,city7,state4
3534,city0,state7
3535,city4,state2
3536,city3,state7
3537,city10,state0
3538,city7,state10
3539,city6,state1
3540,city9,state8
3541,city6,state5
3542,city10,state3
3543,city1,state6
3544,city1,state7
3545,city6,state5
3546,city5,state6
3547,city10,state6
3548,city10,state2
3549,city0,state10
3550,city1,state2
3551,city6,state5
3552,city3,state6
3553,city9,state1
3554,city6,state6
3555,city6,state7
3556,city6,state2
3557,city3,state7
3558,city6,state9
3559,city8,state4
3560,city5,state5
3561,city3,state5
3562,city3,state2
3563,city9,state8
3564,city4,state9
3565,city7,state9
3566,city10,state9
3567,city6,state2
3568,city3,state8
3569,city1,state0
3570,city3,state3
3571,city1,state3
3572,city7,state0
3573,city8,state9
3574,city9,state5
3575,city4,state10
3576,city0,state5
3577,city6,state3
3578,city1,state0
3579,city1,state1
3580,city1,state7
3581,city7,state2
3582,city6,state2
3583,city4,state10
3584,city9,state1
3585,city4,state8
3586,city3,state1
3587,city9,state9
3588,city10,state1
3589,city2,state2
3590,city8,state0
3591,city9,state2
3592,city5,state3
3593,city0,state8
3594,city2,state2
3595,city7,state0
3596,city3,state1
3597,city9,state3
3598,city4,state0
3599,city1,state1
3600,city0,state4
3601,city6,state1
3602,city6,state2
3603,city4,state6
3604,city7,state9
3605,city10,state7
3606,city10,state4
3607,city1,state10
3608,city1,state3
3609,city0,state9
3610,city6,state10
3611,city1,state9
3612,city2,state1
3613,city9,state6
3614,city5,state7
3615,city1,state0
3616,city6,state0
3617,city10,state10
3618,city3,state7
3619,city8,state0
3620,city1,state7
3621,city9,state10
3622,city7,state5
3623,city1,state10
3624,city9,state4
3625,city8,state1
3626,city8,state4
3627,city2,state3
3628,city0,state8
3629,city0,state6
3630,city9,state8
3631,city9,state1
3632,city4,state0
3633,city5,state5
3634,city3,state7
3635,city4,state7
3636,city8,state10
3637,city1,state2
3638,city3,state0
3639,city9,state0
3640,city5,state10
3641,city2,state8
3642,city5,state3
3643,city0,state9
3644,city10,state3
3645,city2,state2
3646,city3,state10
3647,city0,state10
3648,city3,state8
3649,city5,state3
3650,city0,state1
3651,city0,state8
3652,city0,state2
3653,city6,state7
3654,city5,state7
3655,city4,state5
3656,city4,state5
3657,city8,state1
3658,city0,state7
3659,city6,state2
3660,city7,state1
3661,city8,state6
3662,city3,state6
3663,city8,state3
3664,city9,state2
3665,city0,state4
3666,city8,state3
3667,city5,state2
3668,city10,state1
3669,city9,state4
3670,city10,state0
3671,city2,state7
3672,city3,state5
3673,city5,state4
3674,city8,state3
3675,city1,state9
3676,city8,state9
3677,city7,state5
3678,city9,state7
3679,city2,state6
3680,city9,state9
3681,city10,state1
3682,city10,state3
3683,city5,state0
3684,city10,state0
3685,city1,state8
3686,city8,state9
3687,city0,state1
3688,city0,state3
3689,city2,state9
3690,city2,state4
3691,city10,state5
3692,city5,state0
3693,city2,state9
3694,city7,state8
3695,city10,state5
3696,city2,state0
3697,city9,state0
3698,city5,state8
3699,city1,state0
3700,city10,state8
3701,city5,state3
3702,city9,state3
3703,city9,state3
3704,city10,state4
3705,city3,state9
3706,city1,state2
3707,city7,state2
3708,city8,state2
3709,city6,state1
3710,city10,state1
3711,city0,state5
3712,city7,state4
3713,city0,state0
3714,city9,state6
3715,city2,state8
3716,city9,state5
3717,city0,state5
3718,city7,state6
3719,city2,state9
3720,city3,state3
3721,city5,state0
3722,city0,state10
3723,city2,state6
3724,city9,state0
3725,city3,state9
3726,city10,state7
3727,city9,state9
3728,city0,state5
3729,city1,state10
3730,city6,state8
3731,city9,state10
3732,city7,state5
3733,city3,state1
3734,city2,state10
3735,city2,state10
3736,city5,state9
3737,city8,state4
3738,city1,state9
3739,city1,state7
3740,city0,state0
3741,city2,state2
3742,city5,state2
3743,city1,state9
3744,city3,state4
3745,city8,state0
3746,city6,state4
3747,city1,state7
3748,city2,state3
3749,city6,state4
3750,city4,state9
3751,city7,state4
3752,city7,state0
3753,city5,state0
3754,city3,state9
3755,city1,state1
3756,city1,state7
3757,city6,state5
3758,city6,state4
3759,city8,state3
3760,city8,state5
3761,city7,state7
3762,city2,state1
3763,city6,state1
3764,city8,state4
3765,city1,state1
3766,city1,state10
3767,city10,state10
3768,city0,state2
3769,city3,state6
3770,city6,state5
3771,city4,state6
3772,city8,state4
3773,city1,state9
3774,city2,state5
3775,city5,state9
3776,city3,state2
3777,city10,state10
3778,city1,state8
3779,city6,state5
3780,city1,state8
3781,city2,state4
3782,city7,state9
3783,city4,state9
3784,city1,state2
3785,city1,state4
3786,city2,state0
3787,city5,state7
3788,city5,state1
3789,city8,state7
3790,city8,state10
3791,city2,state3
3792,city0,state4
3793,city1,state1
3794,city6,state2
3795,city9,state9
3796,city2,state0
3797,city4,state4
3798,city4,state0
3799,city8,state9
3800,city10,state7
3801,city5,state1
3802,city7,state3
3803,city3,state7
3804,city5,state8
3805,city1,state4
3806,city4,state6
3807,city10,state0
3808,city0,state2
3809,city6,state7
3810,city2,state4
3811,city2,state8
3812,city3,state3
3813,city9,state2
3814,city8,state4
3815,city3,state0
3816,city2,state2
3817,city3,state9
3818,city9,state2
3819,city10,state4
3820,city2,state0
3821,city4,state1
3822,city0,state5
3823,city1,state5
3824,city9,state3
3825,city8,state7
3826,city2,state1
3827,city9,state5
3828,city2,state6
3829,city7,state10
3830,city2,state5
3831,city5,state10
3832,city9,state1
3833,city7,state5
3834,city5,state1
3835,city0,state3
3836,city4,state5
3837,city7,state1
3838,city1,state0
3839,city0,state8
3840,city1,state5
3841,city9,state9
3842,city7,state3
3843,city8,state3
3844,city8,state5
3845,city8,state2
3846,city0,state10
3847,city1,state8
3848,city2,state8
3849,city8,state10
3850,city6,state9
3851,city9,state0
3852,city7,state2
3853,city1,state8
3854,city1,state6
3855,city0,state8
3856,city7,state5
3857,city6,state0
3858,city4,state8
3859,city3,state2
3860,city5,state9
3861,city9,state8
3862,city3,state1
3863,city3,state5
3864,city0,state6
3865,city0,state10
3866,city8,state2
3867,city5,state7
3868,city8,state3
3869,city10,state5
3870,city5,state6
3871,city4,state9
3872,city4,state6
3873,city7,state1
3874,city10,state2
3875,city9,state8
3876,city6,state1
3877,city6,state9
3878,city9,state7
3879,city10,state0
3880,city1,state2
3881,city1,state8
3882,city4,state8
3883,city7,state1
3884,city4,state10
3885,city8,state0
3886,city4,state6
3887,city6,state6
3888,city5,state9
3889,city3,state1
3890,city2,state4
3891,city6,state4
3892,city4,state4
3893,city9,state9
3894,city3,state5
3895,city1,state4
3896,city0,state3
3897,city2,state1
3898,city7,state7
3899,city7,state4
3900,city5,state6
3901,city10,state4
3902,city9,state6
3903,city4,state0
3904,city2,state8
3905,city1,state0
3906,city1,state5
3907,city7,state0
3908,city4,state10
3909,city2,state0
3910,city3,state8
3911,city1,state8
3912,city2,state10
3913,city3,state7
3914,city10,state0
3915,city3,state6
3916,city3,state4
3917,city8,state6
3918,city1,state4
3919,city0,state6
3920,city3,state10
3921,city9,state9
3922,city2,state0
3923,city4,state0
3924,city7,state4
3925,city4,state9
3926,city4,state9
3927,city5,state6
3928,city10,state2
3929,city6,state2
3930,city6,state2
3931,city5,state1
3932,city4,state9
3933,city8,state0
3934,city9,state6
3935,city1,state0
3936,city9,state6
3937,city10,state3
3938,city6,state5
3939,city10,state7
3940,city3,state10
3941,city8,state7
3942,city1,state4
3943,city5,state2
3944,city4,state9
3945,city3,state0
3946,city4,state8
3947,city1,state7
3948,city1,state3
3949,city0,state9
3950,city0,state2
3951,city2,state1
3952,city0,state2
3953,city5,state9
3954,city7,state2
3955,city1,state0
3956,city3,state5
3957,city9,state4
3958,city7,state3
3959,city10,state10
3960,city5,state9
3961,city8,state6
3962,city8,state9
3963,city1,state2
3964,city6,state0
3965,city1,state10
3966,city9,state2
3967,city2,state3
3968,city5,state9
3969,city7,state7
3970,city5,state4
3971,city10,state5
3972,city5,state3
3973,city8,state6
3974,city0,state4
3975,city10,state2
3976,city9,state2
3977,city4,state8
3978,city10,state7
3979,city2,state8
3980,city0,state0
3981,city5,state7
3982,city3,state1
3983,city9,state5
3984,city7,state2
3985,city1,state3
3986,city8,state1
3987,city0,state6
3988,city3,state6
3989,city5,state1
3990,city9,state2
3991,city0,state4
3992,city0,state0
3993,city6,state8
3994,city4,state7
3995,city4,state10
3996,city10,state7
3997,city4,state5
3998,city7,state3
3999,city10,state3
4000,city4,state3
4001,city5,state0
4002,city0,state2
4003,city0,state1
4004,city10,state0
4005,city8,state7
4006,city5,state5
4007,city1,state10
4008,city9,state1
4009,city9,state8
4010,city1,state0
4011,city0,state10
4012,city2,state3
4013,city2,state7
4014,city4,state1
4015,city1,state8
4016,city7,state6
4017,city7,state7
4018,city9,state7
4019,city9,state2
4020,city3,state1
4021,city6,state7
4022,city8,state9
4023,city7,state7
4024,city9,state8
4025,city10,state7
4026,city0,state4
4027,city7,state10
4028,city1,state9
4029,city10,state4
4030,city9,state3
4031,city2,state10
4032,city4,state4
4033,city9,state1
4034,city3,state1
4035,city9,state4
4036,city3,state5
4037,city1,state10
4038,city8,state8
4039,city8,state2
4040,city5,state8
4041,city1,state10
4042,city6,state1
4043,city5,state5
4044,city9,state7
4045,city6,state5
4046,city3,state10
4047,city8,state8
4048,city2,state6
4049,city7,state8
4050,city5,state7
4051,city10,state9
4052,city5,state9
4053,city4,state8
4054,city8,state5
4055,city4,state8
4056,city6,state8
4057,city6,state10
4058,city4,state10
4059,city1,state8
4060,city0,state5
4061,city7,state8
4062,city7,state6
4063,city4,state7
4064,city2,state3
4065,city2,state10
4066,city8,state5
4067,city9,state10
4068,city6,state0
4069,city3,state10
4070,city7,state4
4071,city0,state5
4072,city9,state3
4073,city4,state10
4074,city8,state4
4075,city7,state2
4076,city8,state3
4077,city7,state2
4078,city7,state1
4079,city2,state1
4080,city3,state9
4081,city6,state9
4082,city2,state6
4083,city1,state4
4084,city1,state1
4085,city5,state8
4086,city4,state3
4087,city9,state5
4088,city6,state7
4089,city3,state7
4090,city3,state4
4091,city5,state1
4092,city1,state5
4093,city2,state10
