location_id,city,state
2537,city7,state6
2538,city10,state3
2539,city1,state0
2540,city5,state7
2541,city5,state2
2542,city2,state9
2543,city9,state5
2544,city5,state0
2545,city6,state2
2546,city0,state3
2547,city1,state9
2548,city9,state7
2549,city6,state0
2550,city2,state4
2551,city1,state4
2552,city5,state3
2553,city1,state2
2554,city2,state10
2555,city5,state0
2556,city5,state5
2557,city6,state0
2558,city9,state1
2559,city7,state1
2560,city6,state8
2561,city4,state6
2562,city9,state6
2563,city1,state4
2564,city2,state9
2565,city6,state9
2566,city10,state10
2567,city8,state7
2568,city1,state5
2569,city4,state6
2570,city2,state8
2571,city0,state6
2572,city7,state1
2573,city9,state2
2574,city6,state10
2575,city8,state1
2576,city4,state9
2577,city4,state10
2578,city7,state8
2579,city1,state3
2580,city4,state2
2581,city8,state10
2582,city2,state4
2583,city4,state0
2584,city0,state6
2585,city5,state2
2586,city3,state10
2587,city5,state6
2588,city9,state8
2589,city4,state2
2590,city2,state2
2591,city10,state2
2592,city8,state9
2593,city3,state7
2594,city1,state9
2595,city6,state1
2596,city9,state5
2597,city4,state7
2598,city9,state6
2599,city6,state10
2600,city9,state2
2601,city4,state3
2602,city2,state5
2603,city10,state6
2604,city7,state2
2605,city10,state4
2606,city1,state0
2607,city2,state9
2608,city0,state9
2609,city2,state3
2610,city3,state3
2611,city9,state2
2612,city0,state9
2613,city10,state1
2614,city10,state10
2615,city4,state5
2616,city9,state0
2617,city2,state6
2618,city8,state8
2619,city9,state9
2620,city9,state8
2621,city7,state0
2622,city10,state10
2623,city4,state9
2624,city0,state2
2625,city7,state5
2626,city2,state5
2627,city8,state8
2628,city9,state0
2629,city0,state5
2630,city3,state7
2631,city1,state10
2632,city9,state10
2633,city6,state2
2634,city3,state5
2635,city5,state3
2636,city5,state5
2637,city2,state0
2638,city9,state1
2639,city6,state8
2640,city4,state2
2641,city8,state2
2642,city8,state9
2643,city4,state4
2644,city7,state1
2645,city6,state7
2646,city10,state9
2647,city5,state3
2648,city0,state0
2649,city2,state8
2650,city1,state0
2651,city10,state5
2652,city10,state6
2653,city4,state5
2654,city1,state7
2655,city10,state10
2656,city0,state2
2657,city3,state10
2658,city6,state5
2659,city2,state9
2660,city10,state4
2661,city5,state1
2662,city5,state1
2663,city5,state3
2664,city6,state8
2665,city0,state1
2666,city10,state6
2667,city3,state3
2668,city6,state0
2669,city7,state9
2670,city4,state7
2671,city9,state7
2672,city10,state5
2673,city2,state3
2674,city4,state4
2675,city7,state9
2676,city6,state9
2677,city0,state9
2678,city4,state9
2679,city3,state0
2680,city6,state9
2681,city9,state7
2682,city4,state4
2683,city0,state9
2684,city9,state2
2685,city4,state0
2686,city10,state10
2687,city1,state10
2688,city7,state1
2689,city0,state5
2690,city6,state10
2691,city7,state9
2692,city1,state6
2693,city9,state9
2694,city9,state7
2695,city3,state10
2696,city0,state8
2697,city10,state9
2698,city5,state6
2699,city5,state10
2700,city0,state3
2701,city1,state1
2702,city5,state6
2703,city5,state2
2704,city4,state1
2705,city0,state0
2706,city9,state10
2707,city6,state7
2708,city6,state1
2709,city5,state3
2710,city6,state3
2711,city4,state0
2712,city7,state3
2713,city10,state7
2714,city8,state9
2715,city8,state8
2716,city4,state1
2717,city2,state10
2718,city10,state9
2719,city10,state8
2720,city10,state8
2721,city3,state8
2722,city7,state7
2723,city8,state3
2724,city10,state10
2725,city3,state9
2726,city10,state2
2727,city1,state1
2728,city7,state3
2729,city2,state6
2730,city5,state6
2731,city7,state3
2732,city7,state1
2733,city6,state9
2734,city10,state1
2735,city0,state5
2736,city0,state6
2737,city0,state4
2738,city5,state5
2739,city4,state9
2740,city5,state5
2741,city6,state8
2742,city6,state9
2743,city7,state8
2744,city6,state1
2745,city3,state3
2746,city1,state5
2747,city4,state1
2748,city9,state4
2749,city7,state1
2750,city6,state7
2751,city4,state3
2752,city3,state2
2753,city0,state9
2754,city1,state8
2755,city0,state7
2756,city4,state3
2757,city10,state0
2758,city6,state2
2759,city8,state10
2760,city7,state0
2761,city7,state0
2762,city6,state1
2763,city10,state4
2764,city5,state2
2765,city4,state6
2766,city3,state5
2767,city7,state3
2768,city1,state3
2769,city10,state2
2770,city6,state0
2771,city4,state10
2772,city9,state1
2773,city9,state6
2774,city9,state6
2775,city4,state1
2776,city10,state1
2777,city4,state2
2778,city3,state3
2779,city3,state1
2780,city2,state8
2781,city1,state4
2782,city2,state10
2783,city0,state3
2784,city6,state5
2785,city2,state3
2786,city2,state5
2787,city7,state9
2788,city2,state1
2789,city3,state0
2790,city0,state7
2791,city7,state8
2792,city4,state7
2793,city6,state10
2794,city9,state9
2795,city1,state5
2796,city10,state2
2797,city6,state1
2798,city8,state5
2799,city7,state3
2800,city0,state7
2801,city3,state7
2802,city9,state3
2803,city10,state7
2804,city10,state3
2805,city5,state1
2806,city2,state7
2807,city0,state1
2808,city7,state5
2809,city7,state0
2810,city8,state3
2811,city2,state4
2812,city1,state1
2813,city2,state2
2814,city5,state10
2815,city0,state4
2816,city1,state9
2817,city9,state1
2818,city7,state0
2819,city8,state4
2820,city6,state8
2821,city7,state6
2822,city10,state4
2823,city7,state0
2824,city1,state10
2825,city8,state7
2826,city6,state9
2827,city10,state9
2828,city7,state1
2829,city8,state7
2830,city9,state3
2831,city6,state9
2832,city8,state0
2833,city4,state7
2834,city0,state2
2835,city0,state3
2836,city6,state4
2837,city6,state3
2838,city6,state10
2839,city5,state0
2840,city7,state7
2841,city8,state3
2842,city5,state8
2843,city6,state8
2844,city0,state3
2845,city0,state5
2846,city8,state5
2847,city5,state8
2848,city3,state8
2849,city5,state9
2850,city1,state6
2851,city10,state0
2852,city5,state0
2853,city5,state1
2854,city0,state6
2855,city2,state1
2856,city3,state7
2857,city4,state1
2858,city0,state0
2859,city9,state6
2860,city4,state7
2861,city1,state5
2862,city2,state9
2863,city6,state0
2864,city5,state4
2865,city6,state1
2866,city0,state1
2867,city10,state4
2868,city10,state6
2869,city10,state0
2870,city10,state0
2871,city6,state7
2872,city7,state4
2873,city3,state5
2874,city6,state4
2875,city4,state6
2876,city8,state6
2877,city3,state9
2878,city10,state4
2879,city6,state3
2880,city3,state10
2881,city3,state5
2882,city10,state4
2883,city4,state3
2884,city4,state6
2885,city10,state8
2886,city0,state2
2887,city8,state1
2888,city3,state10
2889,city0,state2
2890,city6,state5
2891,city6,state2
2892,city2,state10
2893,city7,state5
2894,city4,state7
2895,city5,state8
2896,city4,state8
2897,city4,state8
2898,city3,state1
2899,city6,state9
2900,city3,state1
2901,city3,state3
2902,city4,state9
2903,city5,state4
2904,city10,state5
2905,city5,state6
2906,city9,state2
2907,city8,state6
2908,city3,state1
2909,city9,state9
2910,city10,state10
2911,city0,state1
2912,city3,state1
2913,city7,state5
2914,city2,state9
2915,city4,state9
2916,city6,state9
2917,city0,state7
2918,city2,state8
2919,city7,state7
2920,city10,state7
2921,city7,state4
2922,city8,state7
2923,city2,state9
2924,city8,state5
2925,city0,state1
2926,city1,state3
2927,city3,state7
2928,city8,state7
2929,city9,state2
2930,city10,state2
2931,city7,state6
2932,city6,state7
2933,city6,state9
2934,city2,state3
2935,city8,state3
2936,city4,state8
2937,city1,state5
2938,city5,state4
2939,city9,state3
2940,city8,state0
2941,city2,state5
2942,city7,state2
2943,city1,state9
2944,city10,state8
2945,city9,state2
2946,city4,state1
2947,city4,state8
2948,city5,state4
2949,city8,state8
2950,city5,state4
2951,city6,state6
2952,city6,state9
2953,city9,state3
2954,city6,state2
2955,city10,state5
2956,city5,state7
2957,city3,state1
2958,city8,state0
2959,city5,state6
2960,city3,state5
2961,city3,state4
2962,city7,state5
2963,city5,state2
2964,city9,state8
2965,city9,state3
2966,city8,state8
2967,city6,state2
2968,city9,state7
2969,city7,state2
2970,city3,state3
2971,city0,state2
2972,city9,state10
2973,city6,state3
2974,city3,state2
2975,city2,state8
2976,city9,state4
2977,city9,state6
2978,city7,state3
2979,city7,state2
2980,city10,state3
2981,city2,state4
2982,city2,state6
2983,city7,state2
2984,city10,state4
2985,city10,state9
2986,city6,state1
2987,city5,state0
2988,city0,state1
2989,city6,state3
2990,city10,state5
2991,city3,state2
2992,city0,state9
2993,city10,state6
2994,city1,state10
2995,city9,state8
2996,city2,state5
2997,city0,state4
2998,city1,state7
2999,city2,state7
3000,city6,state6
3001,city1,state8
3002,city0,state4
3003,city3,state2
3004,city4,state6
3005,city6,state6
3006,city8,state3
3007,city2,state4
3008,city5,state5
3009,city10,state6
3010,city1,state0
3011,city8,state5
3012,city3,state3
3013,city2,state1
3014,city4,state2
3015,city3,state4
3016,city10,state8
3017,city4,state3
3018,city0,state4
3019,city3,state2
3020,city10,state4
3021,city1,state1
3022,city9,state9
3023,city7,state3
3024,city1,state6
3025,city5,state1
3026,city3,state6
3027,city9,state5
3028,city3,state10
3029,city5,state4
3030,city0,state2
3031,city10,state5
3032,city7,state1
3033,city6,state0
3034,city0,state4
3035,city8,state5
3036,city4,state4
3037,city7,state2
3038,city1,state10
3039,city5,state10
3040,city3,state4
3041,city1,state9
3042,city4,state1
3043,city7,state6
3044,city2,state7
3045,city10,state4
3046,city8,state1
3047,city5,state1
3048,city3,state3
3049,city3,state5
3050,city10,state7
3051,city6,state2
3052,city9,state10
3053,city10,state7
3054,city1,state1
3055,city4,state0
3056,city4,state3
3057,city1,state2
3058,city2,state8
3059,city2,state1
3060,city1,state1
3061,city5,state8
3062,city9,state2
3063,city3,state0
3064,city1,state2
3065,city0,state9
3066,city2,state2
3067,city4,state8
3068,city9,state9
3069,city4,state3
3070,city6,state9
3071,city3,state6
3072,city9,state6
3073,city1,state4
3074,city9,state2
3075,city3,state6
3076,city5,state7
3077,city10,state5
3078,city4,state10
3079,city7,state1
3080,city8,state2
3081,city1,state1
3082,city3,state10
3083,city8,state3
3084,city3,state4
3085,city9,state7
3086,city3,state6
3087,city2,state2
3088,city9,state1
3089,city1,state1
3090,city1,state7
3091,city1,state0
3092,city0,state1
3093,city4,state0
3094,city4,state6
3095,city10,state4
3096,city8,state5
3097,city2,state9
3098,city3,state5
3099,city5,state1
3100,city4,state8
3101,city4,state4
3102,city6,state6
3103,city7,state7
3104,city10,state8
3105,city2,state2
3106,city4,state9
3107,city9,state2
3108,city3,state0
3109,city1,state8
3110,city5,state2
3111,city1,state0
3112,city3,state7
3113,city7,state0
3114,city10,state2
3115,city1,state7
3116,city5,state8
3117,city0,state3
3118,city7,state5
3119,city5,state2
3120,city10,state10
3121,city10,state10
3122,city6,state5
3123,city1,state3
3124,city5,state8
3125,city9,state0
3126,city6,state9
3127,city1,state5
3128,city2,state6
3129,city10,state3
3130,city0,state8
3131,city2,state3
3132,city2,state2
3133,city1,state4
3134,city3,state9
3135,city2,state3
3136,city0,state5
3137,city2,state3
3138,city3,state0
3139,city5,state7
3140,city0,state3
3141,city6,state8
3142,city9,state7
3143,city4,state4
3144,city9,state4
3145,city7,state9
3146,city4,state9
3147,city4,state2
3148,city4,state10
3149,city5,state9
3150,city8,state0
3151,city4,state10
3152,city7,state7
3153,city0,state2
3154,city8,state3
3155,city2,state6
3156,city5,state4
3157,city0,state9
3158,city6,state1
3159,city9,state7
3160,city10,state6
3161,city8,state1
3162,city10,state6
3163,city4,state1
3164,city3,state9
3165,city3,state9
3166,city7,state0
3167,city8,state9
3168,city6,state2
3169,city1,state4
3170,city7,state8
3171,city6,state10
3172,city8,state4
3173,city6,state9
3174,city0,state2
3175,city0,state6
3176,city10,state3
3177,city10,state4
3178,city2,state8
3179,city9,state5
3180,city6,state9
3181,city9,state0
3182,city7,state4
3183,city7,state6
3184,city0,state7
3185,city5,state1
3186,city0,state5
3187,city9,state3
3188,city7,state7
3189,city5,state5
3190,city5,state10
3191,city1,state5
3192,city8,state8
3193,city4,state10
3194,city4,state4
3195,city0,state1
3196,city0,state3
3197,city4,state0
3198,city9,state7
3199,city10,state6
3200,city3,state4
3201,city10,state5
3202,city1,state3
3203,city3,state6
3204,city5,state2
3205,city6,state1
3206,city9,state0
3207,city5,state0
3208,city2,state9
3209,city4,state1
3210,city4,state0
3211,city8,state6
3212,city2,state1
3213,city10,state3
3214,city2,state4
3215,city6,state8
3216,city1,state1
3217,city9,state7
3218,city6,state9
3219,city6,state3
3220,city4,state0
3221,city4,state4
3222,city10,state0
3223,city3,state0
3224,city5,state7
3225,city7,state8
3226,city7,state2
3227,city1,state8
3228,city10,state2
3229,city3,state8
3230,city1,state5
3231,city8,state2
3232,city6,state2
3233,city9,state1
3234,city7,state9
3235,city5,state8
3236,city0,state8
3237,city5,state4
3238,city9,state6
3239,city5,state9
3240,city5,state10
3241,city9,state2
3242,city6,state7
3243,city6,state3
3244,city4,state7
3245,city4,state4
3246,city4,state6
3247,city3,state7
3248,city8,state6
3249,city0,state9
3250,city8,state2
3251,city10,state1
3252,city10,state7
3253,city1,state6
3254,city7,state6
3255,city10,state1
3256,city9,state3
3257,city2,state6
3258,city0,state3
3259,city2,state5
3260,city6,state7
3261,city9,state1
3262,city7,state1
3263,city5,state0
3264,city0,state5
3265,city5,state8
3266,city8,state6
3267,city4,state7
3268,city0,state9
3269,city7,state2
3270,city6,state8
3271,city2,state8
3272,city0,state1
3273,city1,state2
3274,city3,state2
3275,city6,state6
3276,city9,state1
3277,city3,state3
3278,city3,state7
3279,city10,state9
3280,city7,state8
3281,city10,state2
3282,city7,state8
3283,city6,state4
3284,city3,state2
3285,city3,state3
3286,city3,state7
3287,city4,state10
3288,city1,state4
3289,city5,state2
3290,city5,state9
3291,city7,state9
3292,city6,state4
3293,city4,state0
3294,city0,state5
3295,city0,state10
3296,city2,state10
3297,city2,state4
3298,city0,state9
3299,city2,state4
3300,city10,state6
3301,city5,state10
3302,city8,state6
3303,city0,state1
3304,city0,state3
3305,city4,state0
3306,city2,state3
3307,city2,state4
3308,city1,state3
3309,city1,state8
3310,city6,state6
3311,city9,state5
3312,city10,state2
3313,city4,state2
3314,city0,state1
3315,city7,state1
3316,city5,state0
3317,city6,state4
3318,city1,state3
3319,city3,state1
3320,city2,state7
3321,city3,state1
3322,city2,state1
3323,city9,state4
3324,city10,state9
3325,city6,state5
3326,city3,state9
3327,city10,state6
3328,city9,state3
3329,city10,state10
3330,city2,state8
3331,city0,state9
3332,city8,state2
3333,city5,state8
3334,city1,state0
3335,city10,state5
3336,city9,state5
3337,city0,state5
3338,city8,state1
3339,city7,state5
3340,city6,state0
3341,city9,state8
3342,city5,state5
3343,city8,state1
3344,city7,state8
3345,city2,state9
3346,city7,state7
3347,city10,state7
3348,city10,state9
3349,city10,state7
3350,city5,state0
3351,city10,state3
3352,city4,state8
3353,city8,state4
3354,city9,state0
3355,city1,state5
3356,city7,state10
3357,city0,state9
3358,city9,state5
3359,city10,state8
3360,city1,state3
3361,city9,state0
3362,city6,state3
3363,city8,state2
3364,city3,state3
3365,city9,state8
3366,city6,state0
3367,city9,state5
3368,city6,state2
3369,city1,state0
3370,city6,state9
3371,city3,state2
3372,city1,state9
3373,city0,state10
3374,city5,state9
3375,city1,state0
3376,city8,state0
3377,city6,state10
3378,city9,state1
3379,city10,state6
3380,city10,state7
3381,city7,state1
3382,city2,state9
3383,city10,state10
3384,city3,state3
3385,city7,state8
3386,city9,state4
3387,city4,state6
3388,city8,state7
3389,city4,state9
3390,city6,state2
3391,city4,state4
3392,city10,state10
3393,city4,state6
3394,city8,state6
3395,city10,state7
3396,city3,state1
3397,city7,state2
3398,city0,state6
3399,city4,state5
3400,city5,state0
3401,city1,state9
3402,city7,state0
3403,city4,state7
3404,city4,state9
3405,city9,state5
3406,city7,state5
3407,city4,state3
3408,city10,state8
3409,city6,state10
3410,city7,state4
3411,city7,state0
3412,city0,state2
3413,city6,state3
3414,city2,state0
3415,city0,state1
3416,city2,state9
3417,city1,state4
3418,city0,state1
3419,city10,state0
3420,city8,state9
3421,city8,state4
3422,city4,state8
3423,city1,state8
3424,city8,state10
3425,city9,state5
3426,city7,state6
3427,city7,state3
3428,city8,state5
3429,city10,state9
3430,city1,state7
3431,city10,state1
3432,city5,state5
3433,city10,state2
3434,city2,state5
3435,city9,state7
3436,city0,state5
3437,city1,state8
3438,city10,state9
3439,city10,state2
3440,city9,state7
3441,city4,state0
3442,city1,state10
3443,city7,state5
3444,city7,state2
3445,city7,state6
3446,city5,state4
3447,city8,state4
3448,city4,state10
3449,city4,state10
3450,city7,state4
3451,city9,state1
3452,city3,state6
3453,city8,state3
3454,city0,state1
3455,city4,state2
3456,city0,state10
3457,city8,state5
3458,city0,state1
3459,city2,state4
3460,city0,state7
3461,city5,state7
3462,city4,state10
3463,city8,state10
3464,city10,state7
3465,city0,state3
3466,city8,state9
3467,city2,state6
3468,city10,state7
3469,city6,state5
3470,city3,state9
3471,city7,state5
3472,city6,state8
3473,city8,state8
3474,city1,state8
3475,city8,state2
3476,city10,state2
3477,city0,state5
3478,city0,state1
3479,city0,state8
3480,city3,state0
3481,city2,state0
3482,city2,state5
3483,city8,state2
3484,city1,state9
3485,city8,state10
3486,city1,state2
3487,city3,state3
3488,city0,state0
3489,city8,state4
3490,city10,state6
3491,city9,state7
3492,city6,state4
3493,city7,state5
3494,city7,state7
3495,city10,state1
3496,city1,state9
3497,city6,state7
3498,city10,state4
3499,city9,state9
3500,city7,state9
3501,city5,state8
3502,city4,state9
3503,city4,state2
3504,city4,state4
3505,city7,state6
3506,city4,state2
3507,city8,state5
3508,city3,state7
3509,city1,state8
3510,city9,state1
3511,city3,state6
3512,city7,state6
3513,city4,state9
3514,city0,state0
3515,city0,state0
3516,city0,state1
3517,city3,state9
3518,city8,state8
3519,city9,state8
3520,city4,state6
3521,city3,state4
3522,city3,state7
3523,city3,state6
3524,city6,state2
3525,city10,state4
3526,city9,state4
3527,city4,state1
3528,city1,state4
3529,city2,state4
3530,city6,state10
3531,city2,state8
3532,city5,state9
3533,city5,state5
3534,city9,state4
3535,city6,state3
3536,city5,state4
3537,city1,state0
3538,city0,state0
3539,city4,state1
3540,city7,state9
3541,city9,state5
3542,city1,state3
3543,city2,state1
3544,city4,state4
3545,city4,state3
3546,city1,state3
3547,city10,state6
3548,city7,state9
3549,city6,state4
3550,city3,state1
3551,city5,state6
3552,city8,state8
3553,city1,state8
3554,city5,state5
3555,city7,state6
3556,city2,state9
3557,city7,state1
3558,city0,state7
3559,city5,state3
3560,city8,state7
3561,city6,state6
3562,city6,state9
3563,city10,state1
3564,city6,state4
3565,city5,state10
3566,city5,state8
3567,city4,state5
3568,city8,state8
3569,city10,state2
3570,city1,state9
3571,city7,state2
3572,city2,state3
3573,city9,state0
3574,city9,state10
3575,city10,state7
3576,city1,state3
3577,city4,state1
3578,city2,state7
3579,city7,state1
3580,city7,state2
3581,city2,state4
3582,city8,state7
3583,city9,state5
3584,city7,state9
3585,city2,state0
3586,city0,state6
3587,city3,state8
3588,city0,state8
3589,city10,state3
3590,city9,state8
3591,city3,state7
3592,city6,state3
3593,city6,state0
3594,city0,state7
3595,city2,state5
3596,city7,state4
3597,city3,state7
3598,city10,state6
3599,city9,state7
3600,city4,state10
3601,city7,state5
3602,city5,state9
3603,city3,state6
3604,city4,state8
3605,city7,state1
3606,city1,state3
3607,city10,state2
3608,city3,state6
3609,city10,state5
3610,city6,state2
3611,city0,state9
3612,city3,state7
3613,city3,state0
3614,city0,state0
3615,city9,state2
3616,city5,state8
3617,city9,state8
3618,city2,state6
3619,city10,state0
3620,city6,state4
3621,city4,state8
3622,city4,state8
3623,city7,state0
3624,city6,state9
3625,city5,state7
3626,city10,state10
3627,city0,state8
3628,city9,state6
3629,city0,state9
3630,city8,state10
3631,city5,state4
3632,city8,state0
3633,city7,state5
3634,city0,state9
3635,city10,state1
3636,city9,state8
3637,city5,state1
3638,city6,state6
3639,city7,state8
3640,city2,state3
3641,city1,state4
3642,city7,state3
3643,city5,state10
3644,city8,state10
3645,city10,state5
3646,city7,state10
3647,city3,state5
3648,city10,state6
3649,city2,state0
3650,city3,state10
3651,city3,state7
3652,city5,state10
3653,city10,state8
3654,city1,state1
3655,city10,state0
3656,city4,state9
3657,city4,state1
3658,city6,state2
3659,city3,state3
3660,city9,state2
3661,city0,state5
3662,city2,state6
3663,city6,state10
3664,city0,state3
3665,city8,state8
3666,city1,state1
3667,city8,state6
3668,city10,state10
3669,city8,state9
3670,city9,state3
3671,city6,state5
3672,city4,state6
3673,city9,state6
3674,city8,state9
3675,city3,state7
3676,city0,state5
3677,city9,state8
3678,city2,state8
3679,city6,state5
3680,city3,state1
3681,city10,state1
3682,city5,state6
3683,city8,state2
3684,city5,state0
3685,city9,state5
3686,city7,state8
3687,city9,state5
3688,city9,state8
3689,city6,state1
3690,city5,state10
3691,city4,state6
3692,city7,state6
3693,city9,state5
3694,city4,state7
3695,city7,state8
3696,city7,state2
3697,city4,state8
3698,city0,state6
3699,city3,state0
3700,city5,state10
3701,city0,state3
3702,city6,state2
3703,city1,state1
3704,city9,state8
3705,city5,state6
3706,city3,state2
3707,city8,state8
3708,city2,state9
3709,city1,state3
3710,city4,state6
3711,city10,state3
3712,city9,state0
3713,city3,state9
3714,city10,state6
3715,city3,state8
3716,city2,state2
3717,city1,state10
3718,city2,state10
3719,city8,state7
3720,city8,state6
3721,city3,state0
3722,city1,state8
3723,city2,state9
3724,city6,state3
3725,city8,state6
3726,city2,state10
3727,city6,state9
3728,city8,state5
3729,city7,state9
3730,city6,state5
3731,city8,state8
3732,city6,state10
3733,city2,state1
3734,city10,state4
3735,city9,state10
3736,city3,state3
3737,city10,state10
3738,city5,state10
3739,city6,state1
3740,city3,state3
3741,city7,state3
3742,city2,state0
3743,city5,state5
3744,city3,state0
3745,city8,state3
3746,city0,state5
3747,city2,state4
3748,city3,state1
3749,city8,state1
3750,city9,state7
3751,city9,state2
3752,city10,state10
3753,city8,state2
3754,city1,state6
3755,city4,state5
3756,city5,state7
3757,city3,state0
3758,city7,state6
3759,city2,state8
3760,city7,state3
3761,city1,state1
3762,city9,state9
3763,city8,state9
3764,city0,state8
3765,city2,state10
3766,city2,state2
3767,city1,state1
3768,city10,state7
3769,city3,state1
3770,city2,state5
3771,city0,state3
3772,city0,state7
3773,city10,state10
3774,city5,state5
3775,city0,state5
3776,city4,state1
3777,city3,state8
3778,city9,state1
3779,city2,state0
3780,city10,state1
3781,city7,state6
3782,city9,state4
3783,city9,state5
3784,city8,state6
3785,city5,state6
3786,city2,state8
3787,city4,state1
3788,city5,state10
3789,city7,state5
3790,city4,state7
3791,city3,state0
3792,city0,state0
3793,city7,state4
3794,city7,state1
3795,city6,state5
3796,city4,state10
3797,city4,state9
3798,city1,state4
3799,city8,state5
3800,city10,state6
3801,city5,state0
3802,city8,state5
3803,city8,state4
3804,city10,state1
3805,city7,state1
3806,city7,state1
3807,city7,state8
3808,city6,state6
3809,city5,state1
3810,city9,state1
3811,city6,state2
3812,city6,state10
3813,city0,state6
3814,city4,state10
3815,city6,state2
3816,city8,state5
3817,city7,state7
3818,city1,state7
3819,city1,state8
3820,city3,state6
3821,city4,state7
3822,city6,state4
3823,city8,state4
3824,city4,state10
3825,city7,state2
3826,city9,state3
3827,city4,state1
3828,city5,state8
3829,city5,state10
3830,city2,state5
3831,city4,state10
3832,city2,state5
3833,city2,state0
3834,city9,state2
3835,city7,state5
3836,city3,state8
3837,city2,state3
3838,city7,state7
3839,city10,state4
3840,city5,state3
3841,city1,state6
3842,city0,state10
3843,city4,state2
3844,city1,state6
3845,city0,state7
3846,city3,state8
3847,city6,state4
3848,city7,state8
3849,city6,state5
3850,city1,state5
3851,city4,state10
3852,city8,state2
3853,city7,state5
3854,city9,state5
3855,city8,state0
3856,city7,state7
3857,city8,state6
3858,city7,state2
3859,city10,state8
3860,city2,state8
3861,city6,state7
3862,city3,state6
3863,city0,state0
3864,city0,state3
3865,city2,state8
3866,city0,state9
3867,city9,state8
3868,city9,state8
3869,city3,state6
3870,city1,state3
3871,city1,state0
3872,city7,state8
3873,city4,state7
3874,city9,state10
3875,city4,state10
3876,city4,state9
3877,city5,state4
3878,city0,state9
3879,city8,state9
3880,city5,state5
3881,city0,state9
3882,city7,state5
3883,city9,state5
3884,city4,state3
3885,city4,state7
3886,city3,state1
3887,city5,state5
3888,city5,state5
3889,city1,state5
3890,city8,state10
3891,city8,state1
3892,city1,state10
3893,city10,state2
3894,city2,state4
3895,city10,state8
3896,city6,state7
3897,city2,state7
3898,city4,state10
3899,city1,state2
3900,city0,state3
3901,city3,state0
3902,city7,state9
3903,city1,state4
3904,city8,state4
3905,city10,state8
3906,city3,state5
3907,city0,state3
3908,city2,state6
3909,city6,state2
3910,city1,state3
3911,city9,state2
3912,city8,state4
3913,city1,state5
3914,city2,state0
3915,city4,state5
3916,city7,state0
3917,city3,state6
3918,city0,state2
3919,city7,state7
3920,city0,state6
3921,city4,state8
3922,city4,state1
3923,city2,state0
3924,city10,state10
3925,city0,state5
3926,city7,state0
3927,city0,state4
3928,city6,state3
3929,city10,state6
3930,city1,state2
3931,city4,state0
3932,city4,state3
3933,city7,state10
3934,city4,state6
3935,city4,state9
3936,city9,state6
3937,city8,state10
3938,city7,state5
3939,city6,state4
3940,city7,state7
3941,city0,state10
3942,city4,state0
3943,city6,state5
3944,city0,state10
3945,city0,state5
3946,city0,state0
3947,city10,state9
3948,city2,state5
3949,city6,state5
3950,city8,state7
3951,city6,state4
3952,city7,state1
3953,city1,state6
3954,city3,state6
3955,city1,state6
3956,city7,state9
3957,city6,state4
3958,city5,state3
3959,city3,state8
3960,city7,state8
3961,city6,state8
3962,city8,state7
3963,city8,state5
3964,city4,state10
3965,city5,state3
3966,city0,state7
3967,city4,state6
3968,city9,state4
3969,city1,state9
3970,city9,state6
3971,city7,state6
3972,city4,state1
3973,city6,state3
3974,city9,state8
3975,city6,state2
3976,city8,state3
3977,city1,state3
3978,city3,state9
3979,city4,state8
3980,city9,state1
3981,city9,state0
3982,city7,state10
3983,city4,state3
3984,city8,state0
3985,city10,state10
3986,city3,state0
3987,city4,state9
3988,city5,state8
3989,city8,state8
3990,city3,state4
3991,city4,state6
3992,city8,state7
3993,city8,state6
3994,city2,state6
3995,city0,state9
3996,city7,state5
3997,city2,state2
3998,city6,state0
3999,city7,state4
4000,city5,state9
4001,city3,state3
4002,city3,state6
4003,city6,state5
4004,city2,state5
4005,city7,state5
4006,city4,state2
4007,city0,state5
4008,city2,state10
4009,city6,state3
4010,city7,state3
4011,city5,state8
4012,city0,state6
4013,city9,state6
4014,city3,state6
4015,city0,state6
4016,city10,state10
4017,city10,state5
4018,city1,state10
4019,city10,state6
4020,city2,state10
4021,city3,state2
4022,city2,state1
4023,city8,state8
4024,city2,state9
4025,city2,state3
4026,city7,state9
4027,city6,state10
4028,city3,state5
4029,city5,state8
4030,city1,state1
4031,city4,state9
4032,city3,state6
4033,city7,state6
4034,city1,state5
4035,city0,state5
4036,city0,state7
4037,city4,state7
4038,city1,state10
4039,city9,state10
4040,city3,state10
4041,city8,state2
4042,city1,state9
4043,city1,state3
4044,city0,state4
4045,city3,state9
4046,city5,state4
4047,city7,state6
4048,city5,state7
4049,city1,state2
4050,city5,state2
4051,city6,state10
4052,city5,state10
4053,city3,state7
4054,city3,state9
4055,city9,state7
4056,city5,state5
4057,city6,state9
4058,city6,state9
4059,city4,state3
4060,city2,state4
4061,city0,state5
4062,city2,state2
4063,city4,state0
4064,city1,state6
4065,city8,state0
4066,city6,state10
4067,city3,state5
4068,city9,state1
4069,city8,state6
4070,city8,state4
4071,city4,state8
4072,city1,state9
4073,city7,state3
4074,city9,state6
4075,city0,state4
4076,city10,state5
4077,city8,state2
4078,city3,state2
4079,city10,state2
4080,city9,state8
4081,city1,state9
4082,city3,state2
4083,city3,state5
4084,city1,state6
4085,city5,state2
4086,city1,state6
4087,city0,state4
4088,city5,state10
4089,city4,state5
4090,city7,state10
