sales_id,location_id,product_id,date_added,sales
3334,8181,5903,6669,2
3335,6626,2994,6671,8
3336,3086,7904,6673,9
3337,8866,8444,6675,5
3338,8727,3365,6677,6
3339,4896,9999,6679,6
3340,3931,5046,6681,8
3341,591,3999,6683,3
3342,1264,6986,6685,0
3343,2667,3181,6687,7
3344,7448,3577,6689,3
3345,9644,8914,6691,2
3346,6945,930,6693,0
3347,1441,9424,6695,1
3348,578,8151,6697,6
3349,2676,4776,6699,0
3350,2162,2284,6701,7
3351,634,3696,6703,5
3352,6129,6521,6705,9
3353,6209,7900,6707,5
3354,2746,9699,6709,0
3355,4139,9248,6711,6
3356,5468,4676,6713,7
3357,3027,1890,6715,4
3358,2924,5453,6717,6
3359,7948,9682,6719,0
3360,9583,2486,6721,4
3361,3978,4748,6723,1
3362,1900,7829,6725,0
3363,9467,2808,6727,8
3364,5471,3110,6729,1
3365,2548,6653,6731,9
3366,5026,2218,6733,2
3367,7576,1587,6735,10
3368,4543,8529,6737,8
3369,1339,5070,6739,4
3370,5468,4017,6741,8
3371,2283,8645,6743,0
3372,6275,4951,6745,2
3373,1263,4566,6747,10
3374,8935,4049,6749,9
3375,2238,5273,6751,2
3376,3375,8525,6753,3
3377,260,8570,6755,6
3378,485,268,6757,5
3379,9212,9798,6759,4
3380,8264,8537,6761,8
3381,8230,240,6763,3
3382,8675,8132,6765,9
3383,4203,4945,6767,7
3384,946,9139,6769,4
3385,7318,8087,6771,10
3386,7951,3506,6773,7
3387,7116,3961,6775,0
3388,3322,6352,6777,6
3389,6039,7848,6779,5
3390,8142,4969,6781,9
3391,9869,1010,6783,6
3392,896,3124,6785,8
3393,7057,4718,6787,10
3394,4786,5863,6789,6
3395,8803,4219,6791,3
3396,1263,5245,6793,10
3397,7934,1691,6795,3
3398,956,8506,6797,1
3399,5939,7237,6799,4
3400,854,3221,6801,0
3401,7009,1416,6803,5
3402,5864,2779,6805,9
3403,9291,8038,6807,2
3404,5729,5616,6809,8
3405,6677,2311,6811,1
3406,4827,4926,6813,8
3407,4209,1426,6815,0
3408,2027,7773,6817,0
3409,4022,1207,6819,2
3410,5772,76,6821,6
3411,2141,931,6823,10
3412,5165,6313,6825,3
3413,3380,6648,6827,1
3414,7526,9802,6829,7
3415,652,6676,6831,2
3416,4161,2540,6833,9
3417,3756,7743,6835,3
3418,664,6558,6837,1
3419,184,1886,6839,0
3420,714,1575,6841,4
3421,6474,5726,6843,7
3422,7295,3949,6845,8
3423,8705,8436,6847,8
3424,4628,9972,6849,10
3425,7022,5571,6851,3
3426,8502,1347,6853,5
3427,8371,8007,6855,6
3428,9301,2232,6857,1
3429,7617,3888,6859,6
3430,4488,2722,6861,6
3431,3295,6597,6863,1
3432,6468,2199,6865,7
3433,3571,6230,6867,9
3434,8298,1629,6869,5
3435,2329,2275,6871,9
3436,3171,8939,6873,2
3437,4013,464,6875,6
3438,731,2873,6877,7
3439,9438,670,6879,1
3440,8315,4857,6881,1
3441,3555,1578,6883,8
3442,9325,5733,6885,3
3443,8379,9656,6887,5
3444,657,1877,6889,5
3445,1384,1018,6891,9
3446,9617,9001,6893,5
3447,9452,6698,6895,8
3448,7997,3754,6897,10
3449,3319,4154,6899,5
3450,4577,9337,6901,1
3451,1488,4924,6903,3
3452,631,4623,6905,7
3453,5195,1606,6907,6
3454,1669,8253,6909,8
3455,9424,5003,6911,10
3456,5284,6521,6913,10
3457,1222,7592,6915,5
3458,697,9228,6917,9
3459,9001,7927,6919,6
3460,9678,6168,6921,2
3461,2448,5939,6923,2
3462,7159,8739,6925,8
3463,2693,269,6927,1
3464,5932,738,6929,0
3465,2103,4951,6931,8
3466,170,8032,6933,7
3467,5499,88,6935,4
3468,51,4473,6937,2
3469,1914,6060,6939,7
3470,8590,734,6941,5
3471,6111,8853,6943,9
3472,6397,875,6945,3
3473,3569,2655,6947,4
3474,4196,9327,6949,3
3475,4564,7350,6951,10
3476,2780,5944,6953,10
3477,7614,9158,6955,1
3478,1688,1842,6957,6
3479,6562,6337,6959,4
3480,529,1351,6961,4
3481,7018,6001,6963,10
3482,1048,989,6965,10
3483,3246,7375,6967,1
3484,5150,9518,6969,5
3485,6408,8660,6971,3
3486,9123,7770,6973,3
3487,8145,9558,6975,7
3488,8536,1412,6977,8
3489,9363,9579,6979,10
3490,3885,3257,6981,3
3491,8250,9364,6983,9
3492,4140,574,6985,0
3493,4316,1996,6987,6
3494,4741,2520,6989,8
3495,5888,3715,6991,10
3496,3586,9591,6993,1
3497,8591,6837,6995,7
3498,2580,2271,6997,7
3499,8630,8823,6999,8
3500,8325,7385,7001,3
3501,1758,1832,7003,2
3502,7797,749,7005,0
3503,3978,6177,7007,3
3504,8038,8616,7009,8
3505,2421,7519,7011,6
3506,9581,1317,7013,4
3507,5314,890,7015,5
3508,4398,4781,7017,4
3509,2184,5983,7019,10
3510,5649,5505,7021,8
3511,328,5274,7023,10
3512,4060,889,7025,10
3513,2188,1771,7027,4
3514,161,5734,7029,1
3515,8105,9464,7031,7
3516,5597,1801,7033,4
3517,2235,127,7035,8
3518,4804,6586,7037,7
3519,9328,9553,7039,10
3520,6550,1170,7041,0
3521,6232,2240,7043,9
3522,3175,811,7045,5
3523,9017,2786,7047,9
3524,1665,6497,7049,4
3525,3531,5407,7051,7
3526,4397,4670,7053,9
3527,8394,6845,7055,1
3528,9871,1401,7057,0
3529,8130,6366,7059,7
3530,7766,7966,7061,6
3531,7429,8414,7063,6
3532,1985,8903,7065,5
3533,93,4902,7067,0
3534,9256,6732,7069,0
3535,1057,5298,7071,9
3536,3137,1615,7073,9
3537,7288,2524,7075,1
3538,2061,5167,7077,5
3539,879,525,7079,1
3540,5629,6625,7081,2
3541,5816,3624,7083,2
3542,5463,5595,7085,1
3543,4801,4653,7087,10
3544,7462,9759,7089,3
3545,9082,8830,7091,9
3546,556,4503,7093,3
3547,7063,1348,7095,5
3548,6957,4158,7097,4
3549,18,8513,7099,0
3550,7051,3847,7101,3
3551,6804,4652,7103,7
3552,2014,9974,7105,7
3553,2249,5180,7107,1
3554,5129,9116,7109,7
3555,706,8373,7111,1
3556,9858,1057,7113,5
3557,736,3656,7115,5
3558,5758,2308,7117,10
3559,1881,2014,7119,0
3560,9555,6317,7121,7
3561,1481,4430,7123,9
3562,7260,835,7125,10
3563,1045,857,7127,4
3564,6744,4598,7129,2
3565,9788,4319,7131,0
3566,9111,4318,7133,9
3567,5733,8041,7135,9
3568,5358,2065,7137,4
3569,4081,928,7139,5
3570,4634,8720,7141,0
3571,6793,1399,7143,6
3572,8701,5700,7145,7
3573,287,3428,7147,6
3574,6598,8622,7149,0
3575,4931,8705,7151,9
3576,3797,2683,7153,8
3577,5139,3426,7155,10
3578,4570,5380,7157,8
3579,4827,4257,7159,6
3580,7963,1663,7161,9
3581,6622,7360,7163,6
3582,2221,882,7165,0
3583,2651,6193,7167,1
3584,6306,6103,7169,10
3585,407,8294,7171,2
3586,490,7215,7173,7
3587,8175,3392,7175,0
3588,4866,379,7177,5
3589,5716,6863,7179,0
3590,7394,9335,7181,3
3591,6547,5983,7183,6
3592,1126,7489,7185,8
3593,975,9597,7187,4
3594,4420,3746,7189,9
3595,8113,1616,7191,9
3596,4421,2493,7193,8
3597,1848,4740,7195,10
3598,3016,2986,7197,7
3599,2433,1476,7199,5
3600,2894,1383,7201,10
3601,6460,7652,7203,9
3602,9527,3749,7205,6
3603,9735,9916,7207,5
3604,6938,3414,7209,5
3605,4076,2909,7211,5
3606,6194,553,7213,5
3607,7366,1004,7215,2
3608,3807,9715,7217,1
3609,8423,6226,7219,3
3610,6986,2665,7221,10
3611,8835,2770,7223,5
3612,5249,2492,7225,2
3613,3520,8626,7227,0
3614,8277,1808,7229,5
3615,6149,3234,7231,5
3616,6823,4651,7233,10
3617,950,4482,7235,1
3618,3867,1619,7237,2
3619,8056,3052,7239,3
3620,2161,3804,7241,8
3621,8850,8838,7243,6
3622,4238,1447,7245,1
3623,1543,8323,7247,2
3624,259,3559,7249,8
3625,2179,6822,7251,6
3626,4935,2395,7253,9
3627,1487,4260,7255,9
3628,3824,6314,7257,9
3629,663,1672,7259,9
3630,141,5026,7261,0
3631,1908,5998,7263,5
3632,9871,5244,7265,5
3633,1507,4153,7267,0
3634,9443,4992,7269,6
3635,763,9230,7271,1
3636,4305,8674,7273,8
3637,6595,2076,7275,0
3638,7744,4040,7277,0
3639,187,5740,7279,2
3640,9424,6818,7281,8
3641,2200,6889,7283,9
3642,3867,3652,7285,4
3643,7966,9962,7287,10
3644,7812,234,7289,0
3645,9361,5053,7291,8
3646,6134,9354,7293,7
3647,3949,3686,7295,0
3648,295,7276,7297,6
3649,9341,7117,7299,7
3650,583,343,7301,8
3651,1088,8034,7303,0
3652,7739,6404,7305,2
3653,8042,6870,7307,7
3654,2616,4773,7309,10
3655,5209,2232,7311,1
3656,3580,8295,7313,1
3657,8135,855,7315,9
3658,9988,3778,7317,5
3659,1227,4098,7319,1
3660,4070,2727,7321,3
3661,5221,2060,7323,2
3662,1690,1701,7325,0
3663,7808,4661,7327,0
3664,4034,9334,7329,5
3665,5609,7074,7331,5
3666,2294,9067,7333,10
3667,8610,5149,7335,8
3668,9634,4913,7337,0
3669,4731,8226,7339,8
3670,5227,5936,7341,8
3671,7397,575,7343,10
3672,2972,770,7345,2
3673,1759,9480,7347,9
3674,1175,4519,7349,8
3675,3533,1039,7351,8
3676,1514,8074,7353,10
3677,4825,7957,7355,8
3678,5294,7862,7357,4
3679,1196,2268,7359,0
3680,2552,6384,7361,1
3681,8522,9495,7363,4
3682,8237,928,7365,5
3683,9500,2061,7367,5
3684,4276,4031,7369,1
3685,1304,3810,7371,9
3686,7222,2160,7373,1
3687,4231,7368,7375,0
3688,4165,7446,7377,7
3689,216,9771,7379,9
3690,7171,6013,7381,4
3691,2007,1010,7383,6
3692,1268,1345,7385,9
3693,5564,4760,7387,6
3694,2963,9967,7389,7
3695,3216,6289,7391,1
3696,2349,5878,7393,2
3697,3422,9673,7395,7
3698,5296,8299,7397,9
3699,8244,6525,7399,9
3700,4480,8735,7401,5
3701,5865,3037,7403,2
3702,5773,2841,7405,3
3703,9277,851,7407,7
3704,3267,628,7409,6
3705,5544,1403,7411,5
3706,4434,6182,7413,1
3707,3552,2407,7415,8
3708,9109,8615,7417,9
3709,5128,2128,7419,3
3710,9297,606,7421,1
3711,9114,1067,7423,8
3712,8794,21,7425,6
3713,981,9745,7427,3
3714,5443,2143,7429,4
3715,4805,226,7431,9
3716,2667,9804,7433,2
3717,7885,7430,7435,2
3718,6052,4854,7437,2
3719,1145,752,7439,8
3720,3004,4057,7441,8
3721,7723,6306,7443,5
3722,1018,1527,7445,4
3723,3361,4221,7447,9
3724,6311,653,7449,5
3725,8089,2601,7451,6
3726,3821,5261,7453,2
3727,6065,1998,7455,2
3728,8379,5923,7457,4
3729,4356,8180,7459,5
3730,356,362,7461,7
3731,167,7790,7463,3
3732,3706,2920,7465,7
3733,8161,9240,7467,0
3734,5479,2663,7469,1
3735,3541,8371,7471,6
3736,1856,4249,7473,2
3737,5623,5665,7475,3
3738,598,9252,7477,0
3739,5921,6692,7479,3
3740,6593,1780,7481,4
3741,6011,1878,7483,6
3742,1603,8582,7485,0
3743,108,7000,7487,6
3744,3750,1480,7489,2
3745,6702,5915,7491,7
3746,4732,1094,7493,5
3747,6566,9029,7495,5
3748,9987,1238,7497,6
3749,8339,932,7499,4
3750,8008,2344,7501,7
3751,6729,9915,7503,3
3752,7766,2793,7505,7
3753,7311,9081,7507,4
3754,5082,7012,7509,4
3755,1862,2319,7511,7
3756,6805,616,7513,9
3757,9847,2784,7515,2
3758,6165,1669,7517,10
3759,7928,16,7519,9
3760,5633,5189,7521,10
3761,2896,1409,7523,1
3762,9060,5586,7525,1
3763,8593,1817,7527,1
3764,1821,3558,7529,4
3765,6714,3372,7531,10
3766,6496,1863,7533,7
3767,8824,9572,7535,4
3768,9185,9219,7537,0
3769,7429,8170,7539,5
3770,1901,8967,7541,10
3771,9598,7418,7543,9
3772,4878,9703,7545,2
3773,3824,7733,7547,2
3774,7990,193,7549,10
3775,2776,6001,7551,7
3776,8726,9732,7553,7
3777,740,7420,7555,10
3778,6572,1632,7557,9
3779,5364,2346,7559,7
3780,9680,2462,7561,4
3781,9519,301,7563,0
3782,4016,6781,7565,10
3783,9749,6910,7567,2
3784,544,5950,7569,10
3785,1460,6343,7571,7
3786,9917,5622,7573,6
3787,7885,8074,7575,7
3788,2040,3287,7577,6
3789,1309,3567,7579,4
3790,6571,5253,7581,1
3791,5366,277,7583,5
3792,477,7349,7585,4
3793,8031,3980,7587,8
3794,7481,2019,7589,10
3795,9225,7519,7591,1
3796,4660,7536,7593,6
3797,5438,5555,7595,10
3798,3514,1805,7597,2
3799,2387,7368,7599,4
3800,876,8867,7601,10
3801,912,3614,7603,9
3802,6127,5032,7605,3
3803,761,7825,7607,4
3804,741,3541,7609,1
3805,7476,1339,7611,10
3806,8935,9274,7613,9
3807,1627,5680,7615,2
3808,1961,8528,7617,9
3809,811,8960,7619,5
3810,1467,4566,7621,8
3811,4116,2629,7623,4
3812,2213,9678,7625,1
3813,5060,694,7627,10
3814,9511,3693,7629,4
3815,1847,548,7631,2
3816,7908,8037,7633,4
3817,2809,9275,7635,3
3818,3249,3375,7637,1
3819,6003,9114,7639,2
3820,6192,2067,7641,6
3821,564,9871,7643,2
3822,2710,656,7645,5
3823,9977,2060,7647,4
3824,9275,1747,7649,0
3825,9973,7463,7651,3
3826,3065,9986,7653,6
3827,1158,2689,7655,3
3828,9672,9757,7657,1
3829,161,6352,7659,2
3830,5517,66,7661,3
3831,1670,3471,7663,5
3832,9360,9367,7665,1
3833,8146,103,7667,5
3834,8573,1131,7669,3
3835,9782,512,7671,2
3836,7312,7723,7673,6
3837,1641,129,7675,7
3838,9008,5487,7677,0
3839,9476,1595,7679,9
3840,2129,8130,7681,8
3841,8667,2444,7683,2
3842,9294,3507,7685,3
3843,2596,289,7687,2
3844,4878,1541,7689,0
3845,3879,7883,7691,2
3846,889,9864,7693,1
3847,3258,506,7695,10
3848,4204,9952,7697,1
3849,3724,6919,7699,1
3850,1736,8899,7701,1
3851,9984,5273,7703,9
3852,5958,4758,7705,6
3853,7585,857,7707,8
3854,832,9933,7709,3
3855,1618,8346,7711,5
3856,9282,8515,7713,0
3857,2776,9986,7715,1
3858,9027,2567,7717,10
3859,5044,6598,7719,3
3860,2594,7080,7721,2
3861,3680,233,7723,10
3862,2473,1901,7725,7
3863,2618,9862,7727,8
3864,4618,6346,7729,2
3865,6110,9675,7731,8
3866,2799,5095,7733,2
3867,4803,575,7735,6
3868,5128,690,7737,9
3869,5300,8159,7739,6
3870,7407,1812,7741,7
3871,2224,7334,7743,10
3872,2574,8668,7745,8
3873,4691,4875,7747,9
3874,1626,6384,7749,2
3875,8557,3676,7751,1
3876,367,6827,7753,10
3877,9417,1953,7755,8
3878,6406,5876,7757,10
3879,3122,934,7759,2
3880,372,6942,7761,9
3881,9601,9897,7763,0
3882,4774,6645,7765,10
3883,831,6470,7767,7
3884,5508,7832,7769,4
3885,7467,95,7771,3
3886,3523,5890,7773,9
3887,7592,2539,7775,8
3888,4211,3722,7777,7
3889,7671,1016,7779,0
3890,4256,4600,7781,5
3891,340,5455,7783,8
3892,7726,8094,7785,3
3893,9121,9333,7787,1
3894,269,3845,7789,5
3895,5504,9517,7791,0
3896,6477,3278,7793,3
3897,1313,2612,7795,3
3898,1226,754,7797,9
3899,2153,384,7799,7
3900,3102,2456,7801,2
3901,3752,5416,7803,8
3902,3384,7400,7805,0
3903,6710,1758,7807,5
3904,4158,7950,7809,6
3905,3522,9383,7811,7
3906,1762,9583,7813,5
3907,4104,8996,7815,8
3908,2604,1091,7817,8
3909,6847,51,7819,3
3910,1835,565,7821,10
3911,637,2082,7823,4
3912,2437,3409,7825,4
3913,4677,6654,7827,0
3914,9571,8587,7829,4
3915,5801,4574,7831,7
3916,9231,2165,7833,0
3917,7054,6784,7835,5
3918,4407,1131,7837,4
3919,8568,6989,7839,5
3920,9768,3864,7841,1
3921,1006,8433,7843,4
3922,5242,1903,7845,4
3923,2640,9889,7847,0
3924,3781,4930,7849,5
3925,9289,9710,7851,7
3926,6192,9016,7853,7
3927,859,4326,7855,1
3928,1521,9584,7857,10
3929,2431,1849,7859,9
3930,4994,1223,7861,4
3931,6244,4898,7863,4
3932,7361,1607,7865,7
3933,5577,1943,7867,9
3934,4802,3696,7869,2
3935,6584,5318,7871,8
3936,959,9801,7873,7
3937,9017,4140,7875,7
3938,8103,9407,7877,4
3939,6136,7052,7879,2
3940,5919,9291,7881,8
3941,658,2552,7883,4
3942,5538,3234,7885,4
3943,6537,5065,7887,9
3944,6929,1718,7889,10
3945,5860,2794,7891,1
3946,5084,7516,7893,8
3947,737,9380,7895,7
3948,1432,4214,7897,3
3949,5827,4274,7899,4
3950,7981,1234,7901,3
3951,3100,6180,7903,7
3952,1729,8184,7905,5
3953,4825,900,7907,0
3954,9192,9920,7909,10
3955,5400,8249,7911,8
3956,5896,5465,7913,6
3957,2940,6261,7915,9
3958,4299,604,7917,8
3959,3397,6899,7919,2
3960,3599,7371,7921,3
3961,9340,5119,7923,7
3962,4614,6768,7925,5
3963,8942,2684,7927,5
3964,3979,4233,7929,6
3965,2122,9452,7931,1
3966,1522,8011,7933,3
3967,5074,8045,7935,0
3968,3680,1017,7937,2
3969,9406,3995,7939,10
3970,1789,5326,7941,3
3971,8453,2463,7943,7
3972,3706,3577,7945,4
3973,2055,4179,7947,8
3974,6558,7846,7949,4
3975,8845,5616,7951,0
3976,4341,8011,7953,5
3977,9839,8897,7955,4
3978,3754,8520,7957,2
3979,6809,9262,7959,0
3980,2080,7686,7961,4
3981,5029,3991,7963,2
3982,5482,1265,7965,3
3983,2463,5661,7967,3
3984,8325,8160,7969,2
3985,8278,3091,7971,4
3986,2835,334,7973,7
3987,4252,5506,7975,8
3988,271,2658,7977,4
3989,9971,1201,7979,2
3990,8711,1109,7981,8
3991,3817,2677,7983,6
3992,8272,1228,7985,9
3993,2945,3475,7987,2
3994,2377,7135,7989,8
3995,6153,7584,7991,7
3996,8952,8198,7993,1
3997,3767,6192,7995,1
3998,917,2905,7997,10
3999,5867,1696,7999,8
4000,6573,9429,8001,1
4001,7353,92,8003,8
4002,1711,9316,8005,10
4003,4150,8584,8007,6
4004,9818,7223,8009,6
4005,8722,1377,8011,8
4006,9278,665,8013,0
4007,1396,5942,8015,1
4008,2383,515,8017,3
4009,8584,1288,8019,9
4010,1581,9113,8021,2
4011,8873,1412,8023,5
4012,5125,8737,8025,5
4013,4383,1829,8027,7
4014,1091,2597,8029,10
4015,8311,9284,8031,10
4016,3780,4908,8033,0
4017,225,4421,8035,7
4018,5333,3062,8037,7
4019,4023,4942,8039,1
4020,2472,1748,8041,7
4021,2953,8592,8043,4
4022,9930,2470,8045,8
4023,4654,312,8047,1
4024,1259,8859,8049,2
4025,7381,602,8051,2
4026,1015,2362,8053,0
4027,8231,919,8055,9
4028,4277,1883,8057,8
4029,4069,6425,8059,4
4030,9798,8041,8061,6
4031,5239,4468,8063,9
4032,3862,9551,8065,0
4033,2817,2562,8067,3
4034,2719,2470,8069,8
4035,2257,2290,8071,7
4036,7759,5450,8073,0
4037,3737,3236,8075,1
4038,7948,3715,8077,10
4039,6087,1228,8079,3
4040,2303,8729,8081,7
4041,6824,3829,8083,1
4042,3208,655,8085,2
4043,4251,304,8087,4
4044,5695,4949,8089,10
4045,5771,1154,8091,4
4046,2633,4709,8093,1
4047,6923,4176,8095,6
4048,679,7204,8097,1
4049,6875,3180,8099,2
4050,5923,9940,8101,9
4051,749,969,8103,6
4052,4421,9349,8105,9
4053,2101,7530,8107,10
4054,1606,2287,8109,2
4055,8114,9951,8111,3
4056,2237,639,8113,7
4057,8784,2722,8115,7
4058,6843,5898,8117,10
4059,4598,208,8119,8
4060,4614,2859,8121,4
4061,822,6464,8123,6
4062,6973,2867,8125,4
4063,3435,5536,8127,0
4064,9818,5349,8129,2
4065,1975,9736,8131,7
4066,3176,5781,8133,7
4067,9168,8897,8135,5
4068,4959,9127,8137,2
4069,6885,3203,8139,0
4070,4693,8702,8141,3
4071,3007,7074,8143,10
4072,6214,4971,8145,5
4073,139,9315,8147,6
4074,89,3290,8149,1
4075,3675,1019,8151,0
4076,4638,5726,8153,4
4077,3891,5162,8155,9
4078,6948,7924,8157,3
4079,1946,2046,8159,5
4080,9185,4307,8161,4
4081,2127,3827,8163,4
4082,2693,8803,8165,6
4083,4941,8154,8167,10
4084,7347,8156,8169,1
4085,3075,1265,8171,6
4086,6381,695,8173,10
4087,2961,2304,8175,0
4088,8842,1815,8177,3
4089,1940,9109,8179,10
4090,9909,9730,8181,7
4091,6771,2283,8183,3
4092,1908,3250,8185,1
4093,9994,4642,8187,6
4094,1685,3025,8189,10
4095,5942,9188,8191,2
4096,2962,1030,8193,2
4097,7495,4369,8195,3
4098,4106,7591,8197,0
4099,1548,8034,8199,0
4100,3183,8777,8201,5
4101,8714,606,8203,4
4102,7594,4584,8205,1
4103,9132,8719,8207,7
4104,739,6189,8209,10
4105,640,9501,8211,9
4106,4048,9363,8213,1
4107,4874,7370,8215,2
4108,1695,7445,8217,2
4109,9666,5176,8219,0
4110,5534,6763,8221,2
4111,6775,9196,8223,5
4112,2676,6273,8225,6
4113,6231,6025,8227,3
4114,6037,3462,8229,9
4115,9312,9579,8231,8
4116,7617,8073,8233,5
4117,7516,780,8235,8
4118,6440,3915,8237,3
4119,5487,5387,8239,1
4120,8585,8298,8241,4
4121,3862,7111,8243,9
4122,1599,3166,8245,7
4123,2905,2803,8247,7
4124,4279,2650,8249,5
4125,1911,3178,8251,1
4126,477,8259,8253,2
4127,9806,85,8255,0
4128,7155,354,8257,8
4129,3645,5251,8259,1
4130,276,8825,8261,4
4131,323,3408,8263,2
4132,4840,8014,8265,7
4133,6835,283,8267,1
4134,9115,919,8269,8
4135,3849,8656,8271,9
4136,3997,5297,8273,4
4137,8712,1250,8275,3
4138,6814,1318,8277,10
4139,6234,4677,8279,5
4140,3036,3147,8281,0
4141,7583,3877,8283,0
4142,7602,2958,8285,2
4143,2258,3926,8287,1
4144,4972,9908,8289,1
4145,7543,2350,8291,0
4146,9323,2691,8293,9
4147,6128,5911,8295,1
4148,8263,8619,8297,0
4149,4371,2074,8299,7
4150,9644,2314,8301,2
4151,2632,1514,8303,5
4152,1071,917,8305,1
4153,8059,2971,8307,4
4154,2411,3508,8309,0
4155,8045,9734,8311,3
4156,334,902,8313,5
4157,5312,5836,8315,3
4158,1555,3906,8317,1
4159,799,7579,8319,6
4160,6266,5424,8321,1
4161,8500,7328,8323,1
4162,9374,343,8325,8
4163,1677,5201,8327,9
4164,8771,5386,8329,1
4165,6558,1493,8331,10
4166,8085,1325,8333,9
4167,5544,5455,8335,6
4168,3344,1262,8337,9
4169,4343,3814,8339,10
4170,9668,4823,8341,4
4171,572,5699,8343,7
4172,7626,8838,8345,10
4173,7827,426,8347,5
4174,7107,1408,8349,2
4175,7716,9335,8351,3
4176,8488,6524,8353,8
4177,1522,4040,8355,8
4178,4045,5446,8357,1
4179,4055,4137,8359,8
4180,8537,2904,8361,7
4181,1572,6068,8363,1
4182,5672,234,8365,6
4183,1484,7570,8367,7
4184,6299,5911,8369,9
4185,4069,3805,8371,9
4186,8391,7221,8373,2
4187,3611,3381,8375,4
4188,1899,781,8377,6
4189,3105,6880,8379,1
4190,3251,7828,8381,2
4191,7557,5670,8383,2
4192,4466,3639,8385,5
4193,7300,3740,8387,8
4194,4360,888,8389,6
4195,5275,8288,8391,0
4196,7578,6770,8393,0
4197,9229,3642,8395,4
4198,9018,1929,8397,6
4199,626,1331,8399,8
4200,5852,5547,8401,10
4201,6345,6341,8403,3
4202,6522,9235,8405,10
4203,6557,497,8407,1
4204,3395,7153,8409,7
4205,3997,1128,8411,9
4206,1809,3251,8413,2
4207,9402,8299,8415,0
4208,3101,5124,8417,3
4209,1039,8487,8419,5
4210,4537,1679,8421,6
4211,2049,1967,8423,8
4212,7720,3010,8425,9
4213,3840,8509,8427,2
4214,2830,1268,8429,8
4215,2154,276,8431,8
4216,9166,3761,8433,2
4217,5651,7443,8435,0
4218,1267,4161,8437,5
4219,7488,2647,8439,7
4220,3498,3437,8441,8
4221,8370,1503,8443,4
4222,3110,7892,8445,4
4223,7803,9097,8447,6
4224,774,784,8449,8
4225,3991,9234,8451,9
4226,1812,365,8453,1
4227,7518,4730,8455,0
4228,1804,5008,8457,6
4229,7919,3021,8459,1
4230,8706,6598,8461,9
4231,5908,1192,8463,9
4232,8168,542,8465,4
4233,3596,9171,8467,1
4234,4207,8949,8469,9
4235,8073,3190,8471,5
4236,4922,1630,8473,2
4237,7956,4103,8475,0
4238,2573,8980,8477,6
4239,7856,7590,8479,7
4240,2220,8239,8481,0
4241,5219,5948,8483,6
4242,1714,9527,8485,6
4243,3183,8184,8487,3
4244,608,1488,8489,5
4245,7316,9614,8491,1
4246,4143,2907,8493,4
4247,1103,8757,8495,7
4248,8297,8426,8497,3
4249,6356,1028,8499,6
4250,5077,125,8501,6
4251,9139,1970,8503,6
4252,1944,5636,8505,9
4253,5958,6606,8507,3
4254,4768,8171,8509,5
4255,8617,6463,8511,1
4256,7861,5808,8513,5
4257,8759,7875,8515,7
4258,868,106,8517,7
4259,4767,7727,8519,9
4260,677,1739,8521,8
4261,9344,4750,8523,5
4262,239,4124,8525,8
4263,5416,7419,8527,10
4264,2447,5789,8529,7
4265,3431,7021,8531,0
4266,4884,9087,8533,0
4267,4428,2282,8535,4
4268,6463,2214,8537,0
4269,443,7019,8539,0
4270,2211,6525,8541,8
4271,4074,2751,8543,10
4272,3216,8098,8545,10
4273,7095,7659,8547,2
4274,7720,3978,8549,7
4275,4907,3036,8551,8
4276,570,8709,8553,6
4277,9149,4803,8555,4
4278,2072,139,8557,4
4279,6007,8770,8559,6
4280,9747,3313,8561,7
4281,359,3742,8563,10
4282,2461,1744,8565,9
4283,5741,4754,8567,7
4284,7140,9540,8569,3
4285,1543,8605,8571,10
4286,5016,5208,8573,0
4287,9990,8492,8575,1
4288,5874,6352,8577,6
4289,1732,532,8579,7
4290,890,4985,8581,0
4291,7602,6348,8583,6
4292,1147,7133,8585,1
4293,8104,5497,8587,10
4294,9371,7937,8589,6
4295,6704,333,8591,10
4296,7881,3795,8593,2
4297,2198,8434,8595,8
4298,2161,4066,8597,9
4299,6308,5563,8599,10
4300,8261,6425,8601,0
4301,5056,3358,8603,1
4302,2829,7743,8605,3
4303,4249,5964,8607,2
4304,9733,3645,8609,10
4305,6785,8588,8611,4
4306,1538,5205,8613,9
4307,3284,5478,8615,5
4308,3945,1078,8617,3
4309,2242,5756,8619,2
4310,3438,8109,8621,7
4311,2885,8979,8623,0
4312,3463,5507,8625,4
4313,60,5572,8627,8
4314,3161,5978,8629,10
4315,8620,4935,8631,10
4316,4080,2840,8633,4
4317,4125,5675,8635,10
4318,4466,6099,8637,4
4319,4527,6503,8639,4
4320,9530,9587,8641,10
4321,1612,4620,8643,1
4322,5642,8358,8645,1
4323,7503,704,8647,5
4324,9871,4677,8649,3
4325,8560,8030,8651,7
4326,4752,3775,8653,9
4327,1102,8768,8655,1
4328,5898,3594,8657,10
4329,6059,4403,8659,1
4330,3790,142,8661,0
4331,6538,3018,8663,0
4332,2299,4464,8665,7
4333,3172,2484,8667,1
4334,9757,8634,8669,5
4335,6970,9004,8671,3
4336,2544,8623,8673,7
4337,6662,1463,8675,2
4338,1035,4446,8677,8
4339,3804,8930,8679,8
4340,7260,7486,8681,4
4341,2714,5347,8683,6
4342,8615,6000,8685,1
4343,8573,7780,8687,1
4344,8537,5484,8689,2
4345,4635,7082,8691,4
