whishlist_id,user_id,product_id,date_added
7657,4149,8687,107657
7658,6432,2828,107658
7659,5799,6259,107659
7660,7839,277,107660
7661,1286,1231,107661
7662,6824,8286,107662
7663,306,3684,107663
7664,5628,4041,107664
7665,584,8556,107665
7666,4625,7951,107666
7667,7861,3613,107667
7668,6767,80,107668
7669,1014,3850,107669
7670,5162,2020,107670
7671,1035,8543,107671
7672,7245,4467,107672
7673,1536,436,107673
7674,1107,14,107674
7675,1061,8550,107675
7676,1932,8737,107676
7677,7088,8312,107677
7678,619,5423,107678
7679,499,1952,107679
7680,4831,9257,107680
7681,9478,7122,107681
7682,2420,8499,107682
7683,5473,5011,107683
7684,1982,3749,107684
7685,1044,5828,107685
7686,4427,1157,107686
7687,1154,650,107687
7688,3169,2781,107688
7689,7111,3452,107689
7690,1207,3467,107690
7691,2944,7134,107691
7692,4731,4685,107692
7693,2133,198,107693
7694,8997,2783,107694
7695,5348,4481,107695
7696,8436,1396,107696
7697,7948,8787,107697
7698,5922,7272,107698
7699,4609,6462,107699
7700,6131,8090,107700
7701,9624,9771,107701
7702,8459,544,107702
7703,9451,4561,107703
7704,778,4723,107704
7705,6290,6472,107705
7706,194,1743,107706
7707,7820,3904,107707
7708,314,9127,107708
7709,3170,1807,107709
7710,1229,2522,107710
7711,3093,1475,107711
7712,1226,9766,107712
7713,8329,2208,107713
7714,3418,6599,107714
7715,9718,9740,107715
7716,3547,9002,107716
7717,8074,7215,107717
7718,1669,4163,107718
7719,9799,4,107719
7720,4942,6740,107720
7721,4356,7928,107721
7722,7359,8961,107722
7723,3518,9914,107723
7724,675,9628,107724
7725,7179,5657,107725
7726,2426,5393,107726
7727,4392,7743,107727
7728,8226,9527,107728
7729,2985,8956,107729
7730,5050,6607,107730
7731,7173,8513,107731
7732,4017,8677,107732
7733,6600,1790,107733
7734,8141,9346,107734
7735,3391,1820,107735
7736,2321,6340,107736
7737,1054,6950,107737
7738,3576,2867,107738
7739,6256,6188,107739
7740,3465,6283,107740
7741,3502,9174,107741
7742,5559,5662,107742
7743,5275,6842,107743
7744,7002,8353,107744
7745,3504,8671,107745
7746,3450,8330,107746
7747,4161,9337,107747
7748,4870,8096,107748
7749,7314,6762,107749
7750,1886,8787,107750
7751,8560,2711,107751
7752,3695,1479,107752
7753,2402,4039,107753
7754,3025,9597,107754
7755,5764,6668,107755
7756,7933,6055,107756
7757,7498,5218,107757
7758,3452,543,107758
7759,7825,2051,107759
7760,2200,596,107760
7761,3650,7966,107761
7762,5208,5421,107762
7763,2793,2778,107763
7764,4942,4111,107764
7765,5211,4860,107765
7766,304,4058,107766
7767,3347,573,107767
7768,5377,1653,107768
7769,8936,6124,107769
7770,6928,1952,107770
7771,4433,9668,107771
7772,5925,4372,107772
7773,9302,3990,107773
7774,2123,7808,107774
7775,6290,2293,107775
7776,9614,7581,107776
7777,9719,3205,107777
7778,7173,5386,107778
7779,3300,1695,107779
7780,247,4677,107780
7781,6592,2415,107781
7782,5654,5855,107782
7783,9715,5954,107783
7784,2097,6548,107784
7785,5372,3803,107785
7786,6071,114,107786
7787,2889,4876,107787
7788,994,1294,107788
7789,3924,3589,107789
7790,2940,383,107790
7791,8844,255,107791
7792,8812,6307,107792
7793,4983,4092,107793
7794,1625,6525,107794
7795,8611,3449,107795
7796,2875,9806,107796
7797,4402,9358,107797
7798,6599,1141,107798
7799,5075,5157,107799
7800,102,5465,107800
7801,8114,7686,107801
7802,9541,5303,107802
7803,2280,3869,107803
7804,1598,2270,107804
7805,184,957,107805
7806,5501,8490,107806
7807,4334,5187,107807
7808,6725,4663,107808
7809,9785,1286,107809
7810,3365,5484,107810
7811,3802,8344,107811
7812,3684,893,107812
7813,2536,1449,107813
7814,6835,6343,107814
7815,9214,9138,107815
7816,8390,3121,107816
7817,5821,3949,107817
7818,2361,7710,107818
7819,1135,891,107819
7820,2914,1811,107820
7821,5519,1363,107821
7822,9257,9743,107822
7823,8012,3390,107823
7824,8808,399,107824
7825,5025,7191,107825
7826,7350,9984,107826
7827,4758,1098,107827
7828,2362,7294,107828
7829,4936,3719,107829
7830,4998,7212,107830
7831,5163,5247,107831
7832,9147,6230,107832
7833,2355,1598,107833
7834,6020,1719,107834
7835,969,2795,107835
7836,9236,1428,107836
7837,2162,9807,107837
7838,6150,1058,107838
7839,3213,8645,107839
7840,4990,3301,107840
7841,6501,5278,107841
7842,7155,7217,107842
7843,7474,6729,107843
7844,3018,8625,107844
7845,4543,3036,107845
7846,655,3707,107846
7847,5010,1507,107847
7848,8296,616,107848
7849,83,2718,107849
7850,7086,589,107850
7851,446,3274,107851
7852,2065,3397,107852
7853,2488,5066,107853
7854,745,7895,107854
7855,4132,3381,107855
7856,1095,2342,107856
7857,2806,7667,107857
7858,3524,8124,107858
7859,6726,5301,107859
7860,6545,8203,107860
7861,6604,2659,107861
7862,7578,4299,107862
7863,8276,7196,107863
7864,1175,7433,107864
7865,548,3699,107865
7866,2795,3134,107866
7867,1426,5044,107867
7868,4964,6041,107868
7869,393,2107,107869
7870,6433,2201,107870
7871,3068,540,107871
7872,3140,4393,107872
7873,141,4099,107873
7874,2873,2518,107874
7875,1415,5920,107875
7876,9571,6471,107876
7877,6460,2536,107877
7878,9132,9613,107878
7879,7892,6509,107879
7880,4684,4404,107880
7881,6909,2074,107881
7882,1643,509,107882
7883,1696,863,107883
7884,944,5778,107884
7885,7529,5510,107885
7886,7401,6651,107886
7887,9664,1146,107887
7888,5955,9296,107888
7889,8683,3468,107889
7890,1044,3220,107890
7891,299,8176,107891
7892,1292,9871,107892
7893,4204,6953,107893
7894,7776,9506,107894
7895,8199,2628,107895
7896,4687,236,107896
7897,91,1167,107897
7898,6449,3905,107898
7899,1877,3406,107899
7900,403,1084,107900
7901,5468,7461,107901
7902,6772,4558,107902
7903,6910,1748,107903
7904,8332,1136,107904
7905,7394,4149,107905
7906,3328,5463,107906
7907,6330,5120,107907
7908,6046,6130,107908
7909,2434,8162,107909
7910,543,4546,107910
7911,5777,2540,107911
7912,7222,1237,107912
7913,8985,4308,107913
7914,836,6253,107914
7915,4014,2498,107915
7916,1828,9488,107916
7917,6321,2437,107917
7918,6652,2939,107918
7919,5343,627,107919
7920,971,1285,107920
7921,4596,6607,107921
7922,3569,5487,107922
7923,9669,8417,107923
7924,826,9233,107924
7925,8150,3722,107925
7926,3529,7271,107926
7927,4061,769,107927
7928,8007,286,107928
7929,4662,4798,107929
7930,4999,9518,107930
7931,749,1763,107931
7932,1197,8322,107932
7933,9752,5736,107933
7934,2198,7616,107934
7935,6702,7811,107935
7936,7203,8456,107936
7937,3002,4190,107937
7938,9952,3816,107938
7939,5235,7172,107939
7940,9371,4161,107940
7941,5255,5569,107941
7942,1498,9200,107942
7943,6607,6193,107943
7944,3625,3967,107944
7945,9256,4573,107945
7946,8570,9672,107946
7947,4226,5580,107947
7948,2172,7664,107948
7949,9807,1145,107949
7950,493,2692,107950
7951,9197,4412,107951
7952,9592,8742,107952
7953,8466,2784,107953
7954,4680,6871,107954
7955,4281,5462,107955
7956,4450,6275,107956
7957,1180,8158,107957
7958,8413,5626,107958
7959,642,8822,107959
7960,2507,6411,107960
7961,862,1317,107961
7962,8823,8386,107962
7963,4405,6809,107963
7964,1093,3321,107964
7965,3660,3169,107965
7966,1516,2791,107966
7967,6449,1408,107967
7968,3847,3444,107968
7969,1537,5170,107969
7970,4533,5202,107970
7971,5049,3277,107971
7972,190,8826,107972
7973,7079,1298,107973
7974,8387,2512,107974
7975,4516,7342,107975
7976,8932,7074,107976
7977,5179,1442,107977
7978,8857,8373,107978
7979,6930,2829,107979
7980,7746,8450,107980
7981,1175,2417,107981
7982,6371,9518,107982
7983,5195,3971,107983
7984,8196,1746,107984
7985,9638,3608,107985
7986,6581,4155,107986
7987,8447,5648,107987
7988,7699,260,107988
7989,9185,1825,107989
7990,4638,5109,107990
7991,9081,5774,107991
7992,6856,321,107992
7993,2721,8243,107993
7994,764,1647,107994
7995,2214,3954,107995
7996,7767,6824,107996
7997,4943,4681,107997
7998,9960,6539,107998
7999,4962,3508,107999
8000,7889,1604,108000
8001,7403,1463,108001
8002,5987,9769,108002
8003,3060,9003,108003
8004,6778,9163,108004
8005,2445,6059,108005
8006,7725,4049,108006
8007,8680,1384,108007
8008,8138,1600,108008
8009,9410,4067,108009
8010,1668,4348,108010
8011,7950,9660,108011
8012,8751,7803,108012
8013,5737,8367,108013
8014,3755,5871,108014
8015,792,2370,108015
8016,1687,4468,108016
8017,6232,7377,108017
8018,4134,5247,108018
8019,7650,8916,108019
8020,9129,5949,108020
8021,3055,5794,108021
8022,6984,9771,108022
8023,6362,6066,108023
8024,3032,7492,108024
8025,6930,758,108025
8026,5054,9662,108026
8027,9347,1145,108027
8028,7101,4291,108028
8029,8676,7110,108029
8030,1269,7085,108030
8031,8063,1473,108031
8032,1732,6065,108032
8033,5447,246,108033
8034,1080,5978,108034
8035,1920,7325,108035
8036,6328,2964,108036
8037,9358,8881,108037
8038,3809,289,108038
8039,7736,8417,108039
8040,9518,1846,108040
8041,1749,1971,108041
8042,3514,6643,108042
8043,3103,9243,108043
8044,1267,584,108044
8045,5227,6817,108045
8046,8467,2217,108046
8047,8038,6725,108047
8048,3026,1685,108048
8049,9001,2279,108049
8050,2688,1542,108050
8051,217,1374,108051
8052,2833,1506,108052
8053,2999,9650,108053
8054,2301,3600,108054
8055,8465,5472,108055
8056,928,767,108056
8057,9326,2832,108057
8058,1276,618,108058
8059,1970,1040,108059
8060,7745,654,108060
8061,8800,9992,108061
8062,8016,8048,108062
8063,745,5732,108063
8064,1107,5145,108064
8065,3496,7303,108065
8066,8623,546,108066
8067,6503,6035,108067
8068,9419,26,108068
8069,2544,9537,108069
8070,9801,6195,108070
8071,7558,6995,108071
8072,3413,7554,108072
8073,1239,5245,108073
8074,4272,9015,108074
8075,2005,777,108075
8076,7916,6426,108076
8077,4171,3377,108077
8078,2633,1076,108078
8079,2066,6617,108079
8080,1385,74,108080
8081,5140,3650,108081
8082,3003,5503,108082
8083,29,5044,108083
8084,2457,7578,108084
8085,4454,7577,108085
8086,7721,3837,108086
8087,6421,2692,108087
8088,7008,5113,108088
8089,3060,6098,108089
8090,8082,3607,108090
8091,4895,9768,108091
8092,4004,1621,108092
8093,4849,2509,108093
8094,9635,9656,108094
8095,2722,7858,108095
8096,8305,3499,108096
8097,1349,7925,108097
8098,5329,3303,108098
8099,9035,4862,108099
8100,8250,8025,108100
8101,9941,7204,108101
8102,1140,8258,108102
8103,7522,3319,108103
8104,7038,6876,108104
8105,1883,7600,108105
8106,7163,432,108106
8107,1975,6557,108107
8108,8216,3863,108108
8109,5551,5479,108109
8110,8500,7256,108110
8111,9983,4707,108111
8112,6158,8266,108112
8113,5163,9337,108113
8114,6914,4776,108114
8115,2272,926,108115
8116,3667,4874,108116
8117,3645,7538,108117
8118,5841,8517,108118
8119,6348,4767,108119
8120,279,6990,108120
8121,9833,3763,108121
8122,7160,5413,108122
8123,7621,2652,108123
8124,3492,281,108124
8125,1586,1257,108125
8126,2519,8047,108126
8127,4704,8511,108127
8128,1371,8015,108128
8129,923,9467,108129
8130,6015,1904,108130
8131,345,5604,108131
8132,2064,8531,108132
8133,8344,7882,108133
8134,6355,8657,108134
8135,8049,3788,108135
8136,4760,4833,108136
8137,2580,1782,108137
8138,6395,613,108138
8139,8274,5671,108139
8140,3225,9585,108140
8141,7650,1723,108141
8142,5471,1269,108142
8143,8169,9543,108143
8144,539,954,108144
8145,9003,3381,108145
8146,3893,3725,108146
8147,7836,8957,108147
8148,8971,5354,108148
8149,9792,5207,108149
8150,817,8783,108150
8151,4467,7325,108151
8152,8838,9074,108152
8153,4760,6422,108153
8154,6042,3907,108154
8155,5583,7683,108155
8156,2360,9466,108156
8157,6639,3868,108157
8158,2409,58,108158
8159,1341,8225,108159
8160,5022,5774,108160
8161,51,6918,108161
8162,7299,1704,108162
8163,6953,6462,108163
8164,5203,42,108164
8165,9148,2469,108165
8166,9461,1166,108166
8167,6269,5895,108167
8168,2258,4152,108168
8169,6298,5937,108169
8170,6423,2462,108170
8171,9811,3093,108171
8172,1154,9634,108172
8173,7376,9001,108173
8174,127,4035,108174
8175,4141,6613,108175
8176,9579,4527,108176
8177,6978,6969,108177
8178,1860,796,108178
8179,8010,1083,108179
8180,8616,1932,108180
8181,7172,5212,108181
8182,840,477,108182
8183,9452,9313,108183
8184,9274,9159,108184
8185,9111,3688,108185
8186,3139,6854,108186
8187,8884,6952,108187
8188,3667,371,108188
8189,4883,9417,108189
8190,7630,5228,108190
8191,8266,2650,108191
8192,8052,4554,108192
8193,3580,3740,108193
8194,6163,6135,108194
8195,1223,2906,108195
8196,1693,6861,108196
8197,3751,2511,108197
8198,2799,6123,108198
8199,6898,114,108199
8200,1508,5930,108200
8201,3361,6156,108201
8202,9209,7292,108202
8203,3223,8214,108203
8204,3248,9824,108204
8205,6473,985,108205
8206,1378,8157,108206
8207,5195,1753,108207
8208,7934,2357,108208
8209,3704,3853,108209
8210,8636,7342,108210
8211,1754,7515,108211
8212,2856,6204,108212
8213,3677,610,108213
8214,6935,9046,108214
8215,8219,4596,108215
8216,9691,6510,108216
8217,6087,9674,108217
8218,1244,3416,108218
8219,8655,7375,108219
8220,6977,8412,108220
8221,7552,7503,108221
8222,566,2794,108222
8223,6424,9516,108223
8224,2142,4187,108224
8225,5861,5512,108225
8226,1029,6526,108226
8227,6412,1132,108227
8228,489,26,108228
8229,9763,1621,108229
8230,2547,6593,108230
8231,9114,9821,108231
8232,1421,5028,108232
8233,6597,269,108233
8234,4999,490,108234
8235,5727,7462,108235
8236,9794,7307,108236
8237,6676,9203,108237
8238,7372,733,108238
8239,7160,2376,108239
8240,6060,8076,108240
8241,5305,8872,108241
8242,541,9404,108242
8243,2704,5595,108243
8244,8190,3794,108244
8245,2970,7529,108245
8246,7195,5266,108246
8247,2049,6779,108247
8248,9281,7273,108248
8249,7957,3164,108249
8250,9624,2352,108250
8251,3115,972,108251
8252,1248,708,108252
8253,9582,2324,108253
8254,4582,6711,108254
8255,3460,2339,108255
8256,8417,9245,108256
8257,8612,4802,108257
8258,9487,4154,108258
8259,2876,7852,108259
8260,6726,7166,108260
8261,2386,7159,108261
8262,3415,6877,108262
8263,839,5110,108263
8264,1383,5687,108264
8265,3678,393,108265
8266,1492,7258,108266
8267,1466,4874,108267
8268,2427,6288,108268
8269,247,5044,108269
8270,9418,7682,108270
8271,4821,348,108271
8272,6231,2429,108272
8273,4765,8558,108273
8274,9486,6589,108274
8275,619,6054,108275
8276,988,4875,108276
8277,3120,2581,108277
8278,3966,5862,108278
8279,1955,3923,108279
8280,1916,5296,108280
8281,99,2571,108281
8282,287,3293,108282
8283,2750,5899,108283
8284,3929,2616,108284
8285,3478,6503,108285
8286,4358,1754,108286
8287,5760,5393,108287
8288,5057,6588,108288
8289,8121,7327,108289
8290,9096,5772,108290
8291,2431,3711,108291
8292,5921,5888,108292
8293,5553,3629,108293
8294,7063,8575,108294
8295,7547,1675,108295
8296,181,4867,108296
8297,104,3337,108297
8298,8230,2849,108298
8299,5600,3467,108299
8300,7553,1409,108300
8301,3263,6106,108301
8302,5030,2034,108302
8303,339,7016,108303
8304,8190,2649,108304
8305,7097,5743,108305
8306,9073,1726,108306
8307,1388,1867,108307
8308,203,5881,108308
8309,433,3988,108309
8310,5229,133,108310
8311,7087,9783,108311
8312,2646,989,108312
8313,1858,5946,108313
8314,5693,6342,108314
8315,1849,8169,108315
8316,1702,8860,108316
8317,6138,3015,108317
8318,6579,6888,108318
8319,1531,7946,108319
8320,3330,3835,108320
8321,5855,1115,108321
8322,5404,3157,108322
8323,6673,1365,108323
8324,1810,3256,108324
8325,6858,9074,108325
8326,8960,7333,108326
8327,8426,206,108327
8328,4691,6869,108328
8329,7793,6258,108329
8330,2997,6137,108330
8331,4441,5600,108331
8332,2859,5851,108332
8333,8327,7783,108333
8334,3910,7409,108334
8335,6892,5858,108335
8336,5051,5154,108336
8337,1459,6706,108337
8338,3150,3039,108338
8339,2421,558,108339
8340,2639,5666,108340
8341,5247,4937,108341
8342,1506,4701,108342
8343,9914,3385,108343
8344,240,4959,108344
8345,3619,5808,108345
8346,2230,631,108346
8347,7180,4976,108347
8348,4799,271,108348
8349,1323,5377,108349
8350,9190,3245,108350
8351,8278,634,108351
8352,4371,4719,108352
8353,5250,8198,108353
8354,510,6649,108354
8355,5053,8742,108355
8356,8477,3497,108356
8357,8476,5714,108357
8358,3611,3576,108358
8359,3354,5793,108359
8360,8443,5417,108360
8361,3614,915,108361
8362,7331,6042,108362
8363,8574,3992,108363
8364,1700,4589,108364
8365,5491,2982,108365
8366,7233,4404,108366
8367,7441,2804,108367
8368,9205,1669,108368
8369,9726,9026,108369
8370,6894,8474,108370
8371,5840,8940,108371
8372,4598,6977,108372
8373,3526,9077,108373
8374,2043,6762,108374
8375,475,1602,108375
8376,3466,838,108376
8377,9686,9139,108377
8378,3056,4293,108378
8379,9796,1731,108379
8380,6801,6375,108380
8381,8204,5448,108381
8382,6199,4968,108382
8383,7695,4838,108383
8384,7189,4420,108384
8385,6317,8664,108385
8386,8077,5324,108386
8387,7945,140,108387
8388,3196,9726,108388
8389,6576,9454,108389
8390,6823,5978,108390
8391,2040,1596,108391
8392,118,9132,108392
8393,6773,9003,108393
8394,7717,5323,108394
8395,7551,3669,108395
8396,7008,5973,108396
8397,2536,112,108397
8398,155,4674,108398
8399,8722,6846,108399
8400,9786,3483,108400
8401,9774,2439,108401
8402,342,7111,108402
8403,7108,6103,108403
8404,5643,9252,108404
8405,5348,3861,108405
8406,3558,8235,108406
8407,9358,356,108407
8408,389,8879,108408
8409,4826,6205,108409
8410,6824,4333,108410
8411,2538,2728,108411
8412,2361,6189,108412
8413,4403,1989,108413
8414,1248,6221,108414
8415,4290,5581,108415
8416,3507,4946,108416
8417,1632,665,108417
8418,7778,2586,108418
8419,7681,9300,108419
8420,3840,2651,108420
8421,7507,5247,108421
8422,9186,1249,108422
8423,493,4610,108423
8424,6986,1710,108424
8425,4294,3369,108425
8426,3342,114,108426
8427,6685,4829,108427
8428,8483,7194,108428
8429,587,3367,108429
8430,5969,5171,108430
8431,8003,9860,108431
8432,4409,5425,108432
8433,9515,812,108433
8434,9585,998,108434
8435,1129,146,108435
8436,4008,467,108436
8437,1764,2569,108437
8438,6204,4195,108438
8439,3184,4697,108439
8440,936,3801,108440
8441,9158,2457,108441
8442,5228,2601,108442
8443,7917,5055,108443
8444,1829,7821,108444
8445,6703,7154,108445
8446,5175,6431,108446
8447,5522,361,108447
8448,2920,6638,108448
8449,1256,6853,108449
8450,4574,7069,108450
8451,9018,6892,108451
8452,9840,8926,108452
8453,6373,4841,108453
8454,9481,7568,108454
8455,7016,2404,108455
8456,1420,7999,108456
8457,9298,2869,108457
8458,3910,2571,108458
8459,8959,7156,108459
8460,56,8338,108460
8461,7005,3060,108461
8462,624,1998,108462
8463,349,9940,108463
8464,6761,4913,108464
8465,5950,9135,108465
8466,6578,8804,108466
8467,3261,3338,108467
8468,4219,9839,108468
8469,7028,1481,108469
8470,2960,3517,108470
8471,4858,65,108471
8472,4230,841,108472
8473,7202,9176,108473
8474,6052,6483,108474
8475,3676,4236,108475
8476,8154,2581,108476
8477,9253,2191,108477
8478,9399,6579,108478
8479,1863,7916,108479
8480,3250,9290,108480
8481,9860,6708,108481
8482,7230,3876,108482
8483,3657,331,108483
8484,8437,8469,108484
8485,7425,4579,108485
8486,6693,1068,108486
8487,5427,7990,108487
8488,6592,2766,108488
8489,4535,5573,108489
8490,2362,2566,108490
8491,1375,4894,108491
8492,3978,4040,108492
8493,4600,5750,108493
8494,9099,1376,108494
8495,1231,7614,108495
8496,3659,7201,108496
8497,7771,1134,108497
8498,1330,3339,108498
8499,1464,7304,108499
8500,8050,2633,108500
8501,3129,1577,108501
8502,4840,6806,108502
8503,6274,2155,108503
8504,8285,2729,108504
8505,6652,3165,108505
8506,3465,4760,108506
8507,6547,1521,108507
8508,2248,256,108508
8509,7548,3097,108509
8510,3667,3402,108510
8511,5756,3814,108511
8512,1334,7976,108512
8513,3393,1575,108513
8514,9546,4229,108514
8515,4037,9621,108515
8516,2708,816,108516
8517,3036,7546,108517
8518,2562,1996,108518
8519,4392,4273,108519
8520,9998,9287,108520
8521,1436,9569,108521
8522,2413,1908,108522
8523,3714,6128,108523
8524,7304,7353,108524
8525,2854,6971,108525
8526,8555,1104,108526
8527,3732,1667,108527
8528,7745,3600,108528
8529,2196,1499,108529
8530,346,7512,108530
8531,1859,9254,108531
8532,524,5885,108532
8533,954,5328,108533
8534,8516,7248,108534
8535,9091,7822,108535
8536,619,1659,108536
8537,3218,3457,108537
8538,7161,8691,108538
8539,7982,9242,108539
8540,2241,4904,108540
8541,6502,7019,108541
8542,8560,6110,108542
8543,3219,2057,108543
8544,717,9252,108544
8545,8419,8489,108545
8546,9211,329,108546
8547,9916,5518,108547
8548,7673,8013,108548
8549,2248,3768,108549
8550,3891,4624,108550
8551,5366,3802,108551
8552,685,904,108552
8553,3073,7355,108553
8554,4511,620,108554
8555,8292,2546,108555
8556,9462,1707,108556
8557,4794,6305,108557
8558,244,4229,108558
8559,2613,3677,108559
8560,1594,182,108560
8561,5927,5639,108561
8562,4609,7130,108562
8563,9639,5543,108563
8564,8721,4680,108564
8565,2966,4937,108565
8566,7135,5224,108566
8567,2947,8464,108567
8568,8611,7846,108568
8569,8845,2946,108569
8570,5703,8495,108570
8571,9677,166,108571
8572,774,5338,108572
8573,135,8996,108573
8574,5968,8612,108574
8575,2150,4032,108575
8576,8439,7568,108576
8577,3220,1878,108577
8578,9293,6099,108578
8579,6495,4608,108579
8580,9387,7032,108580
8581,1306,1038,108581
8582,9042,66,108582
8583,2753,8321,108583
8584,886,2332,108584
8585,3262,2293,108585
8586,174,5601,108586
8587,7173,5675,108587
8588,5383,8404,108588
8589,7789,4018,108589
8590,5276,2482,108590
8591,2413,1333,108591
8592,1249,2904,108592
8593,6827,8909,108593
8594,9480,438,108594
8595,9032,558,108595
8596,7046,6547,108596
8597,3913,8714,108597
8598,1917,1590,108598
8599,5131,851,108599
8600,6765,3565,108600
8601,4163,1153,108601
8602,9277,869,108602
8603,9875,6341,108603
8604,3164,5581,108604
8605,2421,5791,108605
8606,6904,6955,108606
8607,9665,8743,108607
8608,9738,4100,108608
8609,8747,2119,108609
8610,9306,3777,108610
8611,7197,7290,108611
8612,3208,5874,108612
8613,9076,1928,108613
8614,3726,4152,108614
8615,3828,7445,108615
8616,2383,1675,108616
8617,3799,6509,108617
8618,2785,7474,108618
8619,7001,9516,108619
8620,3673,8499,108620
8621,4214,8768,108621
8622,6308,2138,108622
8623,9437,8716,108623
8624,4137,2465,108624
8625,2048,8146,108625
8626,5268,3613,108626
8627,9407,4142,108627
8628,6242,204,108628
8629,1417,1956,108629
8630,9954,6495,108630
8631,3047,8274,108631
8632,150,9756,108632
8633,2712,7273,108633
8634,410,8788,108634
8635,7319,7991,108635
8636,1241,5916,108636
8637,3850,9787,108637
8638,582,2298,108638
8639,5742,6113,108639
8640,6002,5521,108640
8641,1274,6115,108641
8642,9931,8403,108642
8643,9830,7386,108643
8644,9105,8736,108644
8645,7009,9342,108645
8646,5239,9193,108646
8647,5264,7904,108647
8648,1934,7452,108648
8649,2514,6602,108649
8650,3145,7975,108650
8651,3050,8559,108651
8652,2805,4199,108652
8653,3446,2517,108653
8654,4353,6575,108654
8655,3028,7087,108655
8656,8032,9779,108656
8657,7331,5776,108657
8658,545,6912,108658
8659,212,5942,108659
8660,4298,20,108660
8661,9128,4055,108661
8662,5842,4544,108662
8663,5569,5228,108663
8664,4938,393,108664
8665,4885,2308,108665
8666,3968,2780,108666
8667,5406,7722,108667
8668,8672,7585,108668
8669,9390,4125,108669
8670,7502,2121,108670
8671,2678,2995,108671
8672,3068,5711,108672
8673,4199,9317,108673
8674,5665,4650,108674
8675,9042,7122,108675
8676,9834,1422,108676
8677,3565,3722,108677
8678,4359,3765,108678
8679,3243,1934,108679
8680,6560,6987,108680
8681,1272,1700,108681
8682,2852,6212,108682
8683,5304,240,108683
8684,5076,6665,108684
8685,2331,9359,108685
8686,8093,2693,108686
8687,1347,5800,108687
8688,2964,548,108688
8689,7358,3625,108689
8690,3108,9307,108690
8691,6144,4591,108691
8692,5139,8752,108692
8693,8334,8691,108693
8694,975,2042,108694
8695,7948,9030,108695
8696,8263,1117,108696
8697,1365,5453,108697
8698,919,5946,108698
8699,1314,2993,108699
8700,6244,2183,108700
8701,2983,9229,108701
8702,4561,6244,108702
8703,1059,7722,108703
8704,3677,2055,108704
8705,7344,52,108705
8706,4322,1680,108706
8707,7388,8200,108707
8708,4376,7987,108708
8709,3740,7432,108709
8710,7454,3173,108710
8711,4022,1808,108711
8712,5698,6606,108712
8713,60,6154,108713
8714,3651,949,108714
8715,4449,8190,108715
8716,897,5695,108716
8717,3229,2415,108717
8718,6288,937,108718
8719,7591,2198,108719
8720,3122,9451,108720
8721,4600,4802,108721
8722,1289,1001,108722
8723,8910,7150,108723
8724,8270,3913,108724
8725,7142,733,108725
8726,1364,8084,108726
8727,6024,7401,108727
8728,9709,7386,108728
8729,6826,2395,108729
8730,54,2437,108730
8731,1069,5885,108731
8732,1420,8212,108732
8733,7163,9326,108733
8734,31,3874,108734
8735,163,2208,108735
8736,259,9035,108736
8737,3743,4513,108737
8738,3766,1256,108738
8739,1111,7489,108739
8740,5045,9938,108740
8741,4170,6133,108741
8742,7428,8020,108742
8743,7280,3727,108743
8744,4212,5236,108744
8745,3199,8220,108745
8746,4860,7668,108746
8747,4510,4079,108747
8748,2133,8893,108748
8749,3878,9037,108749
8750,1856,1736,108750
8751,1439,261,108751
8752,8445,9380,108752
8753,1051,315,108753
8754,5519,7260,108754
8755,7005,6558,108755
8756,8473,5503,108756
8757,3259,4951,108757
8758,3457,6792,108758
8759,6270,3393,108759
8760,7877,2851,108760
8761,9239,182,108761
8762,9510,5513,108762
8763,6013,95,108763
8764,8618,8075,108764
8765,4519,716,108765
8766,3325,2214,108766
8767,9543,4999,108767
8768,3371,2071,108768
8769,9919,2781,108769
8770,1572,9474,108770
8771,9631,5666,108771
8772,1428,6371,108772
8773,1092,4385,108773
8774,6762,805,108774
8775,960,9875,108775
8776,9139,322,108776
8777,5633,6977,108777
8778,3350,380,108778
8779,5452,6112,108779
8780,1478,8713,108780
8781,2181,1832,108781
8782,3539,1081,108782
8783,7195,4371,108783
8784,5418,5024,108784
8785,335,8237,108785
8786,1002,4403,108786
8787,1105,9984,108787
8788,7378,9672,108788
8789,8344,6000,108789
8790,2099,6279,108790
8791,4041,7124,108791
8792,7503,9240,108792
8793,7110,4988,108793
8794,9047,3679,108794
8795,6985,2450,108795
8796,9801,4835,108796
8797,8866,577,108797
8798,9969,6565,108798
8799,5339,4323,108799
8800,8313,2505,108800
8801,9415,6744,108801
8802,730,6051,108802
8803,1668,6549,108803
8804,2378,9182,108804
8805,1619,8927,108805
8806,2980,3265,108806
8807,7325,8939,108807
8808,8470,8605,108808
8809,6755,3068,108809
8810,3238,7063,108810
8811,1197,4996,108811
8812,6224,7737,108812
8813,3417,5300,108813
8814,6581,6552,108814
8815,579,8611,108815
8816,8174,7911,108816
8817,3226,6394,108817
8818,5834,9093,108818
8819,1361,4650,108819
8820,9810,5627,108820
8821,2765,4372,108821
8822,9088,6696,108822
8823,9020,3641,108823
8824,3934,8255,108824
8825,1712,1453,108825
8826,1758,7491,108826
8827,6640,3028,108827
8828,8375,5729,108828
8829,9207,4010,108829
8830,9353,9416,108830
8831,1045,2552,108831
8832,1340,4700,108832
8833,8056,6557,108833
8834,814,3043,108834
8835,1338,1355,108835
8836,6439,4496,108836
8837,3086,4912,108837
8838,7137,355,108838
8839,972,8633,108839
